,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,1718,Tottenham,2018-04-17 Brighton-Tottenham,2018-04-17,Matchweek 35,Tue,Away,D,1,1,Brighton,687,649,38,3,1,2,18,24,4,3,1,0,570,0,10,19:45:00
ENG-Premier League,1718,Tottenham,2018-04-30 Tottenham-Watford,2018-04-30,Matchweek 36,Mon,Home,W,2,0,Watford,611,555,53,13,3,7,20,29,4,0,3,0,509,3,8,20:00:00
ENG-Premier League,1718,Tottenham,2018-05-05 West Brom-Tottenham,2018-05-05,Matchweek 37,Sat,Away,L,0,1,West Brom,669,617,52,12,2,12,30,23,9,2,1,0,548,0,13,15:00:00
ENG-Premier League,1718,Tottenham,2018-05-09 Tottenham-Newcastle Utd,2018-05-09,Matchweek 31,Wed,Home,W,1,0,Newcastle Utd,610,550,56,7,2,2,18,32,6,1,4,0,495,4,13,20:00:00
ENG-Premier League,1718,Tottenham,2018-05-13 Tottenham-Leicester City,2018-05-13,Matchweek 38,Sun,Home,W,5,4,Leicester City,523,458,63,16,1,5,13,26,4,1,2,0,414,2,6,15:00:00
ENG-Premier League,1718,Watford,2017-08-12 Watford-Liverpool,2017-08-12,Matchweek 1,Sat,Home,D,3,3,Liverpool,448,391,54,9,2,5,16,26,3,3,0,0,307,3,15,12:30:00
ENG-Premier League,1718,Watford,2017-08-19 Bournemouth-Watford,2017-08-19,Matchweek 2,Sat,Away,W,2,0,Bournemouth,398,346,45,6,1,2,20,26,5,1,1,0,295,7,11,15:00:00
ENG-Premier League,1718,Watford,2017-08-26 Watford-Brighton,2017-08-26,Matchweek 3,Sat,Home,D,0,0,Brighton,375,306,69,23,0,5,11,29,3,2,1,0,275,0,8,15:00:00
ENG-Premier League,1718,Watford,2017-09-09 Southampton-Watford,2017-09-09,Matchweek 4,Sat,Away,W,2,0,Southampton,429,384,44,8,0,2,9,26,4,1,2,0,298,1,10,15:00:00
ENG-Premier League,1718,Watford,2017-09-16 Watford-Manchester City,2017-09-16,Matchweek 5,Sat,Home,L,0,6,Manchester City,343,294,47,6,1,3,10,17,3,2,1,0,252,2,10,15:00:00
ENG-Premier League,1718,Watford,2017-09-23 Swansea City-Watford,2017-09-23,Matchweek 6,Sat,Away,W,2,1,Swansea City,476,429,44,8,0,4,12,22,4,2,2,0,364,3,7,15:00:00
ENG-Premier League,1718,Watford,2017-09-30 West Brom-Watford,2017-09-30,Matchweek 7,Sat,Away,D,2,2,West Brom,609,559,49,12,0,6,27,22,6,5,0,0,489,1,9,15:00:00
ENG-Premier League,1718,Watford,2017-10-14 Watford-Arsenal,2017-10-14,Matchweek 8,Sat,Home,W,2,1,Arsenal,509,471,37,9,1,3,19,19,2,1,1,0,390,1,9,17:30:00
ENG-Premier League,1718,Watford,2017-10-21 Chelsea-Watford,2017-10-21,Matchweek 9,Sat,Away,L,2,4,Chelsea,463,399,61,18,0,3,22,22,6,4,2,0,348,3,12,12:30:00
ENG-Premier League,1718,Watford,2017-10-28 Watford-Stoke City,2017-10-28,Matchweek 10,Sat,Home,L,0,1,Stoke City,626,565,57,11,0,6,30,29,8,4,3,0,489,4,18,15:00:00
ENG-Premier League,1718,Watford,2017-11-05 Everton-Watford,2017-11-05,Matchweek 11,Sun,Away,L,2,3,Everton,539,471,67,18,0,2,25,36,5,1,3,0,399,1,14,16:30:00
ENG-Premier League,1718,Watford,2017-11-19 Watford-West Ham,2017-11-19,Matchweek 12,Sun,Home,W,2,0,West Ham,649,616,33,13,0,2,21,12,3,3,0,0,532,0,11,16:00:00
ENG-Premier League,1718,Watford,2017-11-25 Newcastle Utd-Watford,2017-11-25,Matchweek 13,Sat,Away,W,3,0,Newcastle Utd,482,437,44,12,1,4,15,19,3,2,1,0,336,1,14,15:00:00
ENG-Premier League,1718,Watford,2017-11-28 Watford-Manchester Utd,2017-11-28,Matchweek 14,Tue,Home,L,2,4,Manchester Utd,549,498,51,9,0,1,25,25,5,2,3,0,441,0,15,20:00:00
ENG-Premier League,1718,Watford,2017-12-02 Watford-Tottenham,2017-12-02,Matchweek 15,Sat,Home,D,1,1,Tottenham,459,405,53,17,0,5,26,24,7,5,1,1,340,1,14,15:00:00
ENG-Premier League,1718,Watford,2017-12-09 Burnley-Watford,2017-12-09,Matchweek 16,Sat,Away,L,0,1,Burnley,442,391,48,16,1,0,21,20,5,1,3,0,294,3,14,15:00:00
ENG-Premier League,1718,Watford,2017-12-12 Crystal Palace-Watford,2017-12-12,Matchweek 17,Tue,Away,L,1,2,Crystal Palace,400,340,60,17,0,2,20,24,6,4,2,0,259,0,5,20:00:00
ENG-Premier League,1718,Watford,2017-12-16 Watford-Huddersfield,2017-12-16,Matchweek 18,Sat,Home,L,1,4,Huddersfield,514,442,69,19,0,2,22,32,8,4,4,0,393,3,19,15:00:00
ENG-Premier League,1718,Watford,2017-12-23 Brighton-Watford,2017-12-23,Matchweek 19,Sat,Away,L,0,1,Brighton,455,389,66,14,0,3,19,34,4,1,0,0,326,0,12,15:00:00
ENG-Premier League,1718,Watford,2017-12-26 Watford-Leicester City,2017-12-26,Matchweek 20,Tue,Home,W,2,1,Leicester City,412,347,61,18,1,4,20,28,8,5,2,0,262,4,15,15:00:00
ENG-Premier League,1718,Watford,2017-12-30 Watford-Swansea City,2017-12-30,Matchweek 21,Sat,Home,L,1,2,Swansea City,544,495,46,14,2,7,16,22,1,0,1,0,437,3,16,15:00:00
ENG-Premier League,1718,Watford,2018-01-02 Manchester City-Watford,2018-01-02,Matchweek 22,Tue,Away,L,1,3,Manchester City,291,244,44,8,2,0,3,21,1,0,1,0,200,3,9,20:00:00
ENG-Premier League,1718,Watford,2018-01-13 Watford-Southampton,2018-01-13,Matchweek 23,Sat,Home,D,2,2,Southampton,534,466,68,16,0,2,28,38,5,5,0,0,389,0,20,15:00:00
ENG-Premier League,1718,Watford,2018-01-20 Leicester City-Watford,2018-01-20,Matchweek 24,Sat,Away,L,0,2,Leicester City,403,352,48,15,1,2,21,19,5,4,1,0,273,3,10,15:00:00
ENG-Premier League,1718,Watford,2018-01-31 Stoke City-Watford,2018-01-31,Matchweek 25,Wed,Away,D,0,0,Stoke City,343,282,61,17,0,4,14,28,6,2,2,0,201,0,4,20:00:00
ENG-Premier League,1718,Watford,2018-02-05 Watford-Chelsea,2018-02-05,Matchweek 26,Mon,Home,W,4,1,Chelsea,449,407,41,8,1,4,18,21,6,5,0,0,350,1,13,20:00:00
ENG-Premier League,1718,Watford,2018-02-10 West Ham-Watford,2018-02-10,Matchweek 27,Sat,Away,L,0,2,West Ham,503,451,51,13,2,5,29,27,7,4,1,0,358,1,15,15:00:00
ENG-Premier League,1718,Watford,2018-02-24 Watford-Everton,2018-02-24,Matchweek 28,Sat,Home,W,1,0,Everton,472,423,49,9,0,5,15,28,6,1,1,1,339,0,16,17:30:00
ENG-Premier League,1718,Watford,2018-03-03 Watford-West Brom,2018-03-03,Matchweek 29,Sat,Home,W,1,0,West Brom,455,406,46,13,1,3,16,21,4,0,3,0,310,3,7,15:00:00
ENG-Premier League,1718,Watford,2018-03-11 Arsenal-Watford,2018-03-11,Matchweek 30,Sun,Away,L,0,3,Arsenal,381,315,63,15,0,4,24,28,9,6,2,0,268,3,13,13:30:00
ENG-Premier League,1718,Watford,2018-03-17 Liverpool-Watford,2018-03-17,Matchweek 31,Sat,Away,L,0,5,Liverpool,459,414,42,9,1,6,12,23,0,0,0,0,322,3,15,17:30:00
ENG-Premier League,1718,Watford,2018-03-31 Watford-Bournemouth,2018-03-31,Matchweek 32,Sat,Home,D,2,2,Bournemouth,472,424,45,9,0,0,24,21,7,1,5,0,342,3,10,15:00:00
ENG-Premier League,1718,Watford,2018-04-07 Watford-Burnley,2018-04-07,Matchweek 33,Sat,Home,L,1,2,Burnley,500,440,57,13,1,8,31,27,11,3,4,0,346,3,14,15:00:00
ENG-Premier League,1718,Watford,2018-04-14 Huddersfield-Watford,2018-04-14,Matchweek 34,Sat,Away,L,0,1,Huddersfield,445,390,54,11,3,4,11,27,6,4,2,0,314,1,3,15:00:00
ENG-Premier League,1718,Watford,2018-04-21 Watford-Crystal Palace,2018-04-21,Matchweek 35,Sat,Home,D,0,0,Crystal Palace,405,360,45,14,0,4,22,24,4,1,3,0,263,0,13,15:00:00
ENG-Premier League,1718,Watford,2018-04-30 Tottenham-Watford,2018-04-30,Matchweek 36,Mon,Away,L,0,2,Tottenham,392,336,53,14,2,5,7,26,0,0,0,0,277,3,6,20:00:00
ENG-Premier League,1718,Watford,2018-05-05 Watford-Newcastle Utd,2018-05-05,Matchweek 37,Sat,Home,W,2,1,Newcastle Utd,417,371,41,13,3,7,11,16,2,1,1,0,303,5,7,15:00:00
ENG-Premier League,1718,Watford,2018-05-13 Manchester Utd-Watford,2018-05-13,Matchweek 38,Sun,Away,L,0,1,Manchester Utd,471,428,42,10,0,4,21,17,5,2,3,0,377,1,5,15:00:00
ENG-Premier League,1718,West Brom,2017-08-12 West Brom-Bournemouth,2017-08-12,Matchweek 1,Sat,Home,W,1,0,Bournemouth,291,239,50,3,2,4,16,30,8,6,1,0,181,2,7,15:00:00
ENG-Premier League,1718,West Brom,2017-08-19 Burnley-West Brom,2017-08-19,Matchweek 2,Sat,Away,W,1,0,Burnley,274,208,63,11,0,2,13,29,5,5,0,0,147,3,5,15:00:00
ENG-Premier League,1718,West Brom,2017-08-27 West Brom-Stoke City,2017-08-27,Matchweek 3,Sun,Home,D,1,1,Stoke City,372,317,53,9,1,1,34,21,10,10,0,0,267,2,10,13:30:00
ENG-Premier League,1718,West Brom,2017-09-09 Brighton-West Brom,2017-09-09,Matchweek 4,Sat,Away,L,1,3,Brighton,526,471,54,10,1,3,35,28,6,5,0,0,408,1,16,15:00:00
ENG-Premier League,1718,West Brom,2017-09-16 West Brom-West Ham,2017-09-16,Matchweek 5,Sat,Home,D,0,0,West Ham,325,281,41,8,0,3,15,17,2,2,0,0,231,3,2,15:00:00
ENG-Premier League,1718,West Brom,2017-09-25 Arsenal-West Brom,2017-09-25,Matchweek 6,Mon,Away,L,0,2,Arsenal,303,263,40,8,1,1,13,16,4,4,0,0,203,0,5,20:00:00
ENG-Premier League,1718,West Brom,2017-09-30 West Brom-Watford,2017-09-30,Matchweek 7,Sat,Home,D,2,2,Watford,326,280,45,12,2,1,18,11,7,6,0,0,216,1,6,15:00:00
ENG-Premier League,1718,West Brom,2017-10-16 Leicester City-West Brom,2017-10-16,Matchweek 8,Mon,Away,D,1,1,Leicester City,423,366,56,13,0,5,13,31,1,0,0,0,288,1,10,20:00:00
ENG-Premier League,1718,West Brom,2017-10-21 Southampton-West Brom,2017-10-21,Matchweek 9,Sat,Away,L,0,1,Southampton,342,292,49,11,1,2,17,16,3,1,2,0,221,1,8,17:30:00
ENG-Premier League,1718,West Brom,2017-10-28 West Brom-Manchester City,2017-10-28,Matchweek 10,Sat,Home,L,2,3,Manchester City,284,239,40,8,2,3,6,17,1,1,0,0,168,5,11,15:00:00
ENG-Premier League,1718,West Brom,2017-11-04 Huddersfield-West Brom,2017-11-04,Matchweek 11,Sat,Away,L,0,1,Huddersfield,474,417,53,12,1,4,21,30,5,4,1,0,362,4,5,15:00:00
ENG-Premier League,1718,West Brom,2017-11-18 West Brom-Chelsea,2017-11-18,Matchweek 12,Sat,Home,L,0,4,Chelsea,421,375,43,12,1,5,21,18,3,3,0,0,326,3,8,15:00:00
ENG-Premier League,1718,West Brom,2017-11-25 Tottenham-West Brom,2017-11-25,Matchweek 13,Sat,Away,D,1,1,Tottenham,300,249,45,11,0,1,9,19,0,0,0,0,203,6,4,15:00:00
ENG-Premier League,1718,West Brom,2017-11-28 West Brom-Newcastle Utd,2017-11-28,Matchweek 14,Tue,Home,D,2,2,Newcastle Utd,443,399,44,12,0,3,21,20,1,1,0,0,327,0,11,20:00:00
ENG-Premier League,1718,West Brom,2017-12-02 West Brom-Crystal Palace,2017-12-02,Matchweek 15,Sat,Home,D,0,0,Crystal Palace,455,400,52,11,0,6,26,29,3,3,0,0,320,3,13,15:00:00
ENG-Premier League,1718,West Brom,2017-12-09 Swansea City-West Brom,2017-12-09,Matchweek 16,Sat,Away,L,0,1,Swansea City,449,391,56,9,0,1,17,30,3,2,1,0,331,2,5,15:00:00
ENG-Premier League,1718,West Brom,2017-12-13 Liverpool-West Brom,2017-12-13,Matchweek 17,Wed,Away,D,0,0,Liverpool,332,280,48,17,0,3,19,15,7,2,4,0,211,4,10,20:00:00
ENG-Premier League,1718,West Brom,2017-12-17 West Brom-Manchester Utd,2017-12-17,Matchweek 18,Sun,Home,L,1,2,Manchester Utd,484,436,47,8,0,3,22,24,6,4,2,0,375,1,8,14:15:00
ENG-Premier League,1718,West Brom,2017-12-23 Stoke City-West Brom,2017-12-23,Matchweek 19,Sat,Away,L,1,3,Stoke City,533,460,71,9,7,2,41,41,11,5,6,0,391,2,14,15:00:00
ENG-Premier League,1718,West Brom,2017-12-26 West Brom-Everton,2017-12-26,Matchweek 20,Tue,Home,D,0,0,Everton,446,386,59,13,0,7,41,28,10,9,1,0,302,1,9,15:00:00
ENG-Premier League,1718,West Brom,2017-12-31 West Brom-Arsenal,2017-12-31,Matchweek 21,Sun,Home,D,1,1,Arsenal,369,328,40,8,0,1,28,15,5,3,0,1,266,1,7,16:30:00
ENG-Premier League,1718,West Brom,2018-01-02 West Ham-West Brom,2018-01-02,Matchweek 22,Tue,Away,L,1,2,West Ham,454,410,43,13,0,3,23,16,4,4,0,0,346,1,8,19:45:00
ENG-Premier League,1718,West Brom,2018-01-13 West Brom-Brighton,2018-01-13,Matchweek 23,Sat,Home,W,2,0,Brighton,399,342,54,17,0,1,22,18,9,1,7,0,268,3,11,15:00:00
ENG-Premier League,1718,West Brom,2018-01-20 Everton-West Brom,2018-01-20,Matchweek 24,Sat,Away,D,1,1,Everton,406,348,58,15,1,0,18,31,3,1,2,0,252,0,13,15:00:00
ENG-Premier League,1718,West Brom,2018-01-31 Manchester City-West Brom,2018-01-31,Matchweek 25,Wed,Away,L,0,3,Manchester City,270,227,43,10,0,1,2,21,1,1,0,0,179,0,11,20:00:00
ENG-Premier League,1718,West Brom,2018-02-03 West Brom-Southampton,2018-02-03,Matchweek 26,Sat,Home,L,2,3,Southampton,369,319,49,9,1,3,24,21,5,3,1,0,237,1,7,15:00:00
ENG-Premier League,1718,West Brom,2018-02-12 Chelsea-West Brom,2018-02-12,Matchweek 27,Mon,Away,L,0,3,Chelsea,469,424,42,11,3,2,25,12,7,2,0,3,357,3,7,20:00:00
ENG-Premier League,1718,West Brom,2018-02-24 West Brom-Huddersfield,2018-02-24,Matchweek 28,Sat,Home,L,1,2,Huddersfield,462,401,54,11,0,2,18,29,6,5,0,0,307,7,10,15:00:00
ENG-Premier League,1718,West Brom,2018-03-03 Watford-West Brom,2018-03-03,Matchweek 29,Sat,Away,L,0,1,Watford,406,348,57,13,3,3,30,27,6,4,1,1,260,1,18,15:00:00
ENG-Premier League,1718,West Brom,2018-03-10 West Brom-Leicester City,2018-03-10,Matchweek 30,Sat,Home,L,1,4,Leicester City,417,355,61,9,0,5,21,30,7,4,1,2,289,1,6,15:00:00
ENG-Premier League,1718,West Brom,2018-03-17 Bournemouth-West Brom,2018-03-17,Matchweek 31,Sat,Away,L,1,2,Bournemouth,392,352,39,7,2,3,19,21,2,1,1,0,271,1,10,15:00:00
ENG-Premier League,1718,West Brom,2018-03-31 West Brom-Burnley,2018-03-31,Matchweek 32,Sat,Home,L,1,2,Burnley,461,414,45,11,1,5,26,18,1,1,0,0,326,2,5,15:00:00
ENG-Premier League,1718,West Brom,2018-04-07 West Brom-Swansea City,2018-04-07,Matchweek 33,Sat,Home,D,1,1,Swansea City,541,487,48,6,0,2,25,29,5,5,0,0,430,6,9,15:00:00
ENG-Premier League,1718,West Brom,2018-04-15 Manchester Utd-West Brom,2018-04-15,Matchweek 34,Sun,Away,W,1,0,Manchester Utd,343,297,45,12,0,0,14,16,4,2,0,2,236,1,14,16:00:00
ENG-Premier League,1718,West Brom,2018-04-21 West Brom-Liverpool,2018-04-21,Matchweek 35,Sat,Home,D,2,2,Liverpool,404,353,50,7,1,0,29,26,7,5,0,2,280,1,15,12:30:00
ENG-Premier League,1718,West Brom,2018-04-28 Newcastle Utd-West Brom,2018-04-28,Matchweek 36,Sat,Away,W,1,0,Newcastle Utd,387,328,57,7,2,2,10,32,1,1,0,0,258,2,15,15:00:00
ENG-Premier League,1718,West Brom,2018-05-05 West Brom-Tottenham,2018-05-05,Matchweek 37,Sat,Home,W,1,0,Tottenham,237,200,35,11,0,0,17,6,5,4,1,0,136,2,7,15:00:00
ENG-Premier League,1718,West Brom,2018-05-13 Crystal Palace-West Brom,2018-05-13,Matchweek 38,Sun,Away,L,0,2,Crystal Palace,415,377,37,10,1,3,15,17,2,2,0,0,319,1,8,15:00:00
ENG-Premier League,1718,West Ham,2017-08-13 Manchester Utd-West Ham,2017-08-13,Matchweek 1,Sun,Away,L,0,4,Manchester Utd,433,377,52,20,1,1,14,13,1,0,1,0,331,4,7,16:00:00
ENG-Premier League,1718,West Ham,2017-08-19 Southampton-West Ham,2017-08-19,Matchweek 2,Sat,Away,L,2,3,Southampton,318,268,50,19,1,4,18,13,2,0,1,1,213,0,8,15:00:00
ENG-Premier League,1718,West Ham,2017-08-26 Newcastle Utd-West Ham,2017-08-26,Matchweek 3,Sat,Away,L,0,3,Newcastle Utd,528,458,68,16,0,13,15,32,5,2,1,2,394,2,11,15:00:00
ENG-Premier League,1718,West Ham,2017-09-11 West Ham-Huddersfield,2017-09-11,Matchweek 4,Mon,Home,W,2,0,Huddersfield,373,318,55,13,0,3,32,27,10,6,4,0,250,0,13,20:00:00
ENG-Premier League,1718,West Ham,2017-09-16 West Brom-West Ham,2017-09-16,Matchweek 5,Sat,Away,D,0,0,West Brom,548,495,51,18,1,5,33,22,3,2,1,0,445,2,12,15:00:00
ENG-Premier League,1718,West Ham,2017-09-23 West Ham-Tottenham,2017-09-23,Matchweek 6,Sat,Home,L,2,3,Tottenham,429,358,65,23,2,5,26,28,4,2,1,0,291,6,14,12:30:00
ENG-Premier League,1718,West Ham,2017-09-30 West Ham-Swansea City,2017-09-30,Matchweek 7,Sat,Home,W,1,0,Swansea City,433,382,50,13,0,8,26,29,2,0,1,1,322,1,12,15:00:00
ENG-Premier League,1718,West Ham,2017-10-14 Burnley-West Ham,2017-10-14,Matchweek 8,Sat,Away,D,1,1,Burnley,315,260,54,13,0,0,10,18,4,1,2,0,203,1,5,15:00:00
ENG-Premier League,1718,West Ham,2017-10-20 West Ham-Brighton,2017-10-20,Matchweek 9,Fri,Home,L,0,3,Brighton,674,617,54,12,0,6,39,25,10,6,4,0,540,3,12,20:00:00
ENG-Premier League,1718,West Ham,2017-10-28 Crystal Palace-West Ham,2017-10-28,Matchweek 10,Sat,Away,D,2,2,Crystal Palace,375,313,61,21,0,6,17,25,2,2,0,0,259,1,13,15:00:00
ENG-Premier League,1718,West Ham,2017-11-04 West Ham-Liverpool,2017-11-04,Matchweek 11,Sat,Home,L,1,4,Liverpool,486,429,52,14,0,3,12,22,2,0,2,0,362,5,14,17:30:00
ENG-Premier League,1718,West Ham,2017-11-19 Watford-West Ham,2017-11-19,Matchweek 12,Sun,Away,L,0,2,Watford,478,426,49,12,1,3,16,24,1,1,0,0,359,3,7,16:00:00
ENG-Premier League,1718,West Ham,2017-11-24 West Ham-Leicester City,2017-11-24,Matchweek 13,Fri,Home,D,1,1,Leicester City,441,387,54,12,0,2,31,27,5,5,0,0,325,0,10,20:00:00
ENG-Premier League,1718,West Ham,2017-11-29 Everton-West Ham,2017-11-29,Matchweek 14,Wed,Away,L,0,4,Everton,577,514,62,17,0,4,31,30,6,4,2,0,440,1,9,20:00:00
ENG-Premier League,1718,West Ham,2017-12-03 Manchester City-West Ham,2017-12-03,Matchweek 15,Sun,Away,L,1,2,Manchester City,258,208,46,5,0,2,14,19,4,3,0,0,174,4,9,16:00:00
ENG-Premier League,1718,West Ham,2017-12-09 West Ham-Chelsea,2017-12-09,Matchweek 16,Sat,Home,W,1,0,Chelsea,338,286,49,12,1,0,13,21,4,3,0,0,231,3,8,12:30:00
ENG-Premier League,1718,West Ham,2017-12-13 West Ham-Arsenal,2017-12-13,Matchweek 17,Wed,Home,D,0,0,Arsenal,337,287,46,9,3,2,10,21,1,1,0,0,234,4,10,20:00:00
ENG-Premier League,1718,West Ham,2017-12-16 Stoke City-West Ham,2017-12-16,Matchweek 18,Sat,Away,W,3,0,Stoke City,411,351,59,11,2,4,11,25,9,3,0,0,316,1,7,16:00:00
ENG-Premier League,1718,West Ham,2017-12-23 West Ham-Newcastle Utd,2017-12-23,Matchweek 19,Sat,Home,L,2,3,Newcastle Utd,495,436,55,10,0,10,33,31,6,1,5,0,365,4,12,15:00:00
ENG-Premier League,1718,West Ham,2017-12-26 Bournemouth-West Ham,2017-12-26,Matchweek 20,Tue,Away,D,3,3,Bournemouth,383,319,62,11,3,4,18,29,4,3,1,0,263,2,17,15:00:00
ENG-Premier League,1718,West Ham,2018-01-02 West Ham-West Brom,2018-01-02,Matchweek 22,Tue,Home,W,2,1,West Brom,509,455,53,13,0,4,29,23,3,1,2,0,406,1,10,19:45:00
ENG-Premier League,1718,West Ham,2018-01-04 Tottenham-West Ham,2018-01-04,Matchweek 21,Thu,Away,D,1,1,Tottenham,315,264,48,12,2,0,7,22,1,0,1,0,201,3,4,20:00:00
ENG-Premier League,1718,West Ham,2018-01-13 Huddersfield-West Ham,2018-01-13,Matchweek 23,Sat,Away,W,4,1,Huddersfield,347,291,51,6,1,3,5,30,3,3,0,0,236,5,7,15:00:00
ENG-Premier League,1718,West Ham,2018-01-20 West Ham-Bournemouth,2018-01-20,Matchweek 24,Sat,Home,D,1,1,Bournemouth,448,387,56,12,3,1,26,30,6,4,1,0,309,5,19,15:00:00
ENG-Premier League,1718,West Ham,2018-01-30 West Ham-Crystal Palace,2018-01-30,Matchweek 25,Tue,Home,D,1,1,Crystal Palace,350,299,49,13,1,5,30,21,5,3,1,0,230,2,7,19:45:00
ENG-Premier League,1718,West Ham,2018-02-03 Brighton-West Ham,2018-02-03,Matchweek 26,Sat,Away,L,1,3,Brighton,426,367,56,13,0,3,17,25,1,1,0,0,305,3,9,15:00:00
ENG-Premier League,1718,West Ham,2018-02-10 West Ham-Watford,2018-02-10,Matchweek 27,Sat,Home,W,2,0,Watford,296,244,49,6,3,2,21,24,8,7,0,0,167,3,8,15:00:00
ENG-Premier League,1718,West Ham,2018-02-24 Liverpool-West Ham,2018-02-24,Matchweek 28,Sat,Away,L,1,4,Liverpool,367,316,49,8,2,2,4,21,2,2,0,0,256,2,7,15:00:00
ENG-Premier League,1718,West Ham,2018-03-03 Swansea City-West Ham,2018-03-03,Matchweek 29,Sat,Away,L,1,4,Swansea City,560,520,35,9,2,2,16,11,5,5,0,0,435,5,10,15:00:00
ENG-Premier League,1718,West Ham,2018-03-10 West Ham-Burnley,2018-03-10,Matchweek 30,Sat,Home,L,0,3,Burnley,443,394,48,10,3,3,31,25,5,1,3,1,333,1,17,15:00:00
ENG-Premier League,1718,West Ham,2018-03-31 West Ham-Southampton,2018-03-31,Matchweek 32,Sat,Home,W,3,0,Southampton,433,367,65,16,1,5,17,38,5,3,0,0,293,1,15,15:00:00
ENG-Premier League,1718,West Ham,2018-04-08 Chelsea-West Ham,2018-04-08,Matchweek 33,Sun,Away,D,1,1,Chelsea,443,396,45,8,6,1,15,14,6,3,2,0,324,2,17,16:30:00
ENG-Premier League,1718,West Ham,2018-04-16 West Ham-Stoke City,2018-04-16,Matchweek 34,Mon,Home,D,1,1,Stoke City,535,467,63,18,0,3,31,31,10,6,0,0,399,5,11,20:00:00
ENG-Premier League,1718,West Ham,2018-04-22 Arsenal-West Ham,2018-04-22,Matchweek 35,Sun,Away,L,1,4,Arsenal,336,283,52,11,1,3,16,19,6,6,0,0,219,1,12,13:30:00
ENG-Premier League,1718,West Ham,2018-04-29 West Ham-Manchester City,2018-04-29,Matchweek 36,Sun,Home,L,1,4,Manchester City,318,268,46,11,3,1,10,23,0,0,0,0,224,4,12,14:15:00
ENG-Premier League,1718,West Ham,2018-05-05 Leicester City-West Ham,2018-05-05,Matchweek 37,Sat,Away,W,2,0,Leicester City,421,365,54,10,2,5,15,35,3,3,0,0,300,2,8,15:00:00
ENG-Premier League,1718,West Ham,2018-05-10 West Ham-Manchester Utd,2018-05-10,Matchweek 31,Thu,Home,D,0,0,Manchester Utd,504,469,34,13,1,3,11,12,1,1,0,0,411,1,6,19:45:00
ENG-Premier League,1718,West Ham,2018-05-13 West Ham-Everton,2018-05-13,Matchweek 38,Sun,Home,W,3,1,Everton,516,471,41,12,5,3,13,15,6,4,1,0,414,4,7,15:00:00
