,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,2021,Tottenham,2021-04-21 Tottenham-Southampton,2021-04-21,Matchweek 29,Wed,Home,W,2,1,Southampton,658,608,48,12,1,4,11,28,5,2,1,0,546,2,22,18:00:00
ENG-Premier League,2021,Tottenham,2021-05-02 Tottenham-Sheffield Utd,2021-05-02,Matchweek 34,Sun,Home,W,4,0,Sheffield Utd,754,716,35,7,2,2,15,17,6,6,0,0,673,3,4,19:15:00
ENG-Premier League,2021,Tottenham,2021-05-08 Leeds United-Tottenham,2021-05-08,Matchweek 35,Sat,Away,L,1,3,Leeds United,448,385,61,12,0,3,15,30,6,6,0,0,330,2,12,12:30:00
ENG-Premier League,2021,Tottenham,2021-05-16 Tottenham-Wolves,2021-05-16,Matchweek 36,Sun,Home,W,2,0,Wolves,631,579,50,13,2,8,20,19,10,8,1,0,537,2,10,14:05:00
ENG-Premier League,2021,Tottenham,2021-05-19 Tottenham-Aston Villa,2021-05-19,Matchweek 37,Wed,Home,L,1,2,Aston Villa,616,561,53,16,0,4,20,21,4,2,1,0,506,2,12,18:00:00
ENG-Premier League,2021,Tottenham,2021-05-23 Leicester City-Tottenham,2021-05-23,Matchweek 38,Sun,Away,W,4,2,Leicester City,547,490,56,12,1,2,24,27,7,3,4,0,431,1,14,16:00:00
ENG-Premier League,2021,West Brom,2020-09-13 West Brom-Leicester City,2020-09-13,Matchweek 1,Sun,Home,L,0,3,Leicester City,374,325,45,11,0,8,9,22,2,2,0,0,272,4,6,14:00:00
ENG-Premier League,2021,West Brom,2020-09-19 Everton-West Brom,2020-09-19,Matchweek 2,Sat,Away,L,2,5,Everton,345,312,32,9,0,4,6,8,1,0,0,1,268,1,9,12:30:00
ENG-Premier League,2021,West Brom,2020-09-26 West Brom-Chelsea,2020-09-26,Matchweek 3,Sat,Home,D,3,3,Chelsea,283,237,45,15,1,3,14,16,3,1,1,1,185,1,8,17:30:00
ENG-Premier League,2021,West Brom,2020-10-04 Southampton-West Brom,2020-10-04,Matchweek 4,Sun,Away,L,0,2,Southampton,360,305,54,20,1,1,9,21,1,0,0,0,244,1,6,12:00:00
ENG-Premier League,2021,West Brom,2020-10-19 West Brom-Burnley,2020-10-19,Matchweek 5,Mon,Home,D,0,0,Burnley,538,479,57,17,1,5,21,25,8,1,2,0,396,2,13,17:30:00
ENG-Premier League,2021,West Brom,2020-10-26 Brighton-West Brom,2020-10-26,Matchweek 6,Mon,Away,D,1,1,Brighton,524,473,50,16,1,8,18,25,2,0,1,0,425,1,5,17:30:00
ENG-Premier League,2021,West Brom,2020-11-02 Fulham-West Brom,2020-11-02,Matchweek 7,Mon,Away,L,0,2,Fulham,516,469,43,12,1,3,13,19,2,0,1,0,401,4,14,17:30:00
ENG-Premier League,2021,West Brom,2020-11-08 West Brom-Tottenham,2020-11-08,Matchweek 8,Sun,Home,L,0,1,Tottenham,394,341,52,13,0,2,30,21,9,4,4,0,251,1,10,12:00:00
ENG-Premier League,2021,West Brom,2020-11-21 Manchester Utd-West Brom,2020-11-21,Matchweek 9,Sat,Away,L,0,1,Manchester Utd,419,376,42,13,0,2,8,19,2,1,0,0,317,1,7,20:00:00
ENG-Premier League,2021,West Brom,2020-11-28 West Brom-Sheffield Utd,2020-11-28,Matchweek 10,Sat,Home,W,1,0,Sheffield Utd,431,373,56,10,2,3,25,21,14,5,0,7,324,2,6,20:00:00
ENG-Premier League,2021,West Brom,2020-12-06 West Brom-Crystal Palace,2020-12-06,Matchweek 11,Sun,Home,L,1,5,Crystal Palace,529,479,48,18,0,3,14,14,4,2,1,1,450,2,10,12:00:00
ENG-Premier League,2021,West Brom,2020-12-12 Newcastle Utd-West Brom,2020-12-12,Matchweek 12,Sat,Away,L,1,2,Newcastle Utd,538,492,44,11,0,2,24,22,3,1,2,0,420,2,7,15:00:00
ENG-Premier League,2021,West Brom,2020-12-15 Manchester City-West Brom,2020-12-15,Matchweek 13,Tue,Away,D,1,1,Manchester City,246,204,40,8,0,2,5,12,2,0,1,0,149,2,6,20:00:00
ENG-Premier League,2021,West Brom,2020-12-20 West Brom-Aston Villa,2020-12-20,Matchweek 14,Sun,Home,L,0,3,Aston Villa,307,267,39,11,0,0,10,11,1,1,0,0,196,1,3,19:15:00
ENG-Premier League,2021,West Brom,2020-12-27 Liverpool-West Brom,2020-12-27,Matchweek 15,Sun,Away,D,1,1,Liverpool,248,199,44,9,1,0,14,15,3,2,0,0,131,5,11,16:30:00
ENG-Premier League,2021,West Brom,2020-12-29 West Brom-Leeds United,2020-12-29,Matchweek 16,Tue,Home,L,0,5,Leeds United,277,232,44,11,0,1,17,17,3,2,1,0,171,1,6,18:00:00
ENG-Premier League,2021,West Brom,2021-01-02 West Brom-Arsenal,2021-01-02,Matchweek 17,Sat,Home,L,0,4,Arsenal,421,376,42,6,1,2,21,18,3,2,0,0,302,3,8,20:00:00
ENG-Premier League,2021,West Brom,2021-01-16 Wolves-West Brom,2021-01-16,Matchweek 19,Sat,Away,W,3,2,Wolves,304,255,47,7,0,1,6,25,0,0,0,0,197,2,9,12:30:00
ENG-Premier League,2021,West Brom,2021-01-19 West Ham-West Brom,2021-01-19,Matchweek 18,Tue,Away,L,1,2,West Ham,414,375,39,12,0,3,16,17,1,1,0,0,290,0,7,18:00:00
ENG-Premier League,2021,West Brom,2021-01-26 West Brom-Manchester City,2021-01-26,Matchweek 20,Tue,Home,L,0,5,Manchester City,277,236,41,9,0,1,10,17,3,1,0,1,179,0,3,20:15:00
ENG-Premier League,2021,West Brom,2021-01-30 West Brom-Fulham,2021-01-30,Matchweek 21,Sat,Home,D,2,2,Fulham,377,334,42,11,1,1,17,19,2,1,0,1,236,1,8,15:00:00
ENG-Premier League,2021,West Brom,2021-02-02 Sheffield Utd-West Brom,2021-02-02,Matchweek 22,Tue,Away,L,1,2,Sheffield Utd,310,264,43,10,0,3,17,18,2,1,0,1,196,3,7,18:00:00
ENG-Premier League,2021,West Brom,2021-02-07 Tottenham-West Brom,2021-02-07,Matchweek 23,Sun,Away,L,0,2,Tottenham,341,293,44,17,0,5,11,16,0,0,0,0,245,4,6,12:00:00
ENG-Premier League,2021,West Brom,2021-02-14 West Brom-Manchester Utd,2021-02-14,Matchweek 24,Sun,Home,D,1,1,Manchester Utd,284,248,34,13,0,1,15,11,4,2,0,0,181,2,8,14:00:00
ENG-Premier League,2021,West Brom,2021-02-20 Burnley-West Brom,2021-02-20,Matchweek 25,Sat,Away,D,0,0,Burnley,304,247,54,18,0,5,12,19,5,2,1,0,176,3,6,15:00:00
ENG-Premier League,2021,West Brom,2021-02-27 West Brom-Brighton,2021-02-27,Matchweek 26,Sat,Home,W,1,0,Brighton,276,217,58,13,0,0,12,28,7,6,0,0,162,1,7,15:00:00
ENG-Premier League,2021,West Brom,2021-03-04 West Brom-Everton,2021-03-04,Matchweek 29,Thu,Home,L,0,1,Everton,514,466,45,9,0,7,25,29,3,3,0,0,391,3,8,18:00:00
ENG-Premier League,2021,West Brom,2021-03-07 West Brom-Newcastle Utd,2021-03-07,Matchweek 27,Sun,Home,D,0,0,Newcastle Utd,464,411,52,11,0,6,36,26,9,5,1,1,328,1,8,12:00:00
ENG-Premier League,2021,West Brom,2021-03-13 Crystal Palace-West Brom,2021-03-13,Matchweek 28,Sat,Away,L,0,1,Crystal Palace,458,405,52,16,0,4,21,31,2,2,0,0,343,1,10,15:00:00
ENG-Premier League,2021,West Brom,2021-04-03 Chelsea-West Brom,2021-04-03,Matchweek 30,Sat,Away,W,5,2,Chelsea,339,286,49,9,1,3,8,27,3,2,0,0,244,4,10,12:30:00
ENG-Premier League,2021,West Brom,2021-04-12 West Brom-Southampton,2021-04-12,Matchweek 31,Mon,Home,W,3,0,Southampton,326,278,44,11,0,1,17,16,5,4,0,0,215,4,6,18:00:00
ENG-Premier League,2021,West Brom,2021-04-22 Leicester City-West Brom,2021-04-22,Matchweek 32,Thu,Away,L,0,3,Leicester City,294,241,53,14,0,2,10,24,3,3,0,0,188,0,6,20:00:00
ENG-Premier League,2021,West Brom,2021-04-25 Aston Villa-West Brom,2021-04-25,Matchweek 33,Sun,Away,D,2,2,Aston Villa,267,223,43,13,1,2,13,12,4,3,0,1,155,1,6,19:00:00
ENG-Premier League,2021,West Brom,2021-05-03 West Brom-Wolves,2021-05-03,Matchweek 34,Mon,Home,D,1,1,Wolves,387,338,48,13,0,5,20,21,5,3,0,0,270,1,6,18:00:00
ENG-Premier League,2021,West Brom,2021-05-09 Arsenal-West Brom,2021-05-09,Matchweek 35,Sun,Away,L,1,3,Arsenal,336,290,44,7,0,2,23,21,6,4,0,0,233,2,2,19:00:00
ENG-Premier League,2021,West Brom,2021-05-16 West Brom-Liverpool,2021-05-16,Matchweek 36,Sun,Home,L,1,2,Liverpool,241,187,51,15,0,2,22,10,9,3,4,1,140,3,4,16:30:00
ENG-Premier League,2021,West Brom,2021-05-19 West Brom-West Ham,2021-05-19,Matchweek 37,Wed,Home,L,1,3,West Ham,409,361,46,10,1,0,24,18,5,3,0,0,287,2,8,20:15:00
ENG-Premier League,2021,West Brom,2021-05-23 Leeds United-West Brom,2021-05-23,Matchweek 38,Sun,Away,L,1,3,Leeds United,306,253,50,15,0,2,11,16,3,2,1,0,211,3,5,16:00:00
ENG-Premier League,2021,West Ham,2020-09-12 West Ham-Newcastle Utd,2020-09-12,Matchweek 1,Sat,Home,L,0,2,Newcastle Utd,528,480,46,11,0,3,30,17,8,5,2,0,415,2,8,20:00:00
ENG-Premier League,2021,West Ham,2020-09-19 Arsenal-West Ham,2020-09-19,Matchweek 2,Sat,Away,L,1,2,Arsenal,434,385,47,15,0,2,27,19,5,3,2,0,340,2,7,20:00:00
ENG-Premier League,2021,West Ham,2020-09-27 West Ham-Wolves,2020-09-27,Matchweek 3,Sun,Home,W,4,0,Wolves,402,358,41,13,1,5,9,19,1,0,1,0,304,3,10,19:00:00
ENG-Premier League,2021,West Ham,2020-10-04 Leicester City-West Ham,2020-10-04,Matchweek 4,Sun,Away,W,3,0,Leicester City,329,291,36,14,2,2,12,14,4,4,0,0,225,2,8,12:00:00
ENG-Premier League,2021,West Ham,2020-10-18 Tottenham-West Ham,2020-10-18,Matchweek 5,Sun,Away,D,3,3,Tottenham,527,473,51,13,1,3,33,23,7,3,4,0,408,3,14,16:30:00
ENG-Premier League,2021,West Ham,2020-10-24 West Ham-Manchester City,2020-10-24,Matchweek 6,Sat,Home,D,1,1,Manchester City,350,315,34,6,0,4,12,9,2,1,1,0,235,1,10,12:30:00
ENG-Premier League,2021,West Ham,2020-10-31 Liverpool-West Ham,2020-10-31,Matchweek 7,Sat,Away,L,1,2,Liverpool,334,296,38,14,0,5,18,11,2,2,0,0,224,0,6,17:30:00
ENG-Premier League,2021,West Ham,2020-11-07 West Ham-Fulham,2020-11-07,Matchweek 8,Sat,Home,W,1,0,Fulham,563,516,44,10,0,6,33,18,9,4,5,0,476,3,7,20:00:00
ENG-Premier League,2021,West Ham,2020-11-22 Sheffield Utd-West Ham,2020-11-22,Matchweek 9,Sun,Away,W,1,0,Sheffield Utd,552,502,48,11,0,7,22,27,6,2,3,0,432,2,10,14:00:00
ENG-Premier League,2021,West Ham,2020-11-30 West Ham-Aston Villa,2020-11-30,Matchweek 10,Mon,Home,W,2,1,Aston Villa,302,258,43,10,1,2,11,17,3,3,0,0,187,1,4,20:00:00
ENG-Premier League,2021,West Ham,2020-12-05 West Ham-Manchester Utd,2020-12-05,Matchweek 11,Sat,Home,L,1,3,Manchester Utd,443,395,44,12,0,4,25,18,5,2,2,0,334,4,12,17:30:00
ENG-Premier League,2021,West Ham,2020-12-11 Leeds United-West Ham,2020-12-11,Matchweek 12,Fri,Away,W,2,1,Leeds United,353,301,52,13,1,1,22,25,6,4,1,1,244,0,11,20:00:00
ENG-Premier League,2021,West Ham,2020-12-16 West Ham-Crystal Palace,2020-12-16,Matchweek 13,Wed,Home,D,1,1,Crystal Palace,495,450,45,11,0,5,28,22,5,4,1,0,410,0,5,20:00:00
ENG-Premier League,2021,West Ham,2020-12-21 Chelsea-West Ham,2020-12-21,Matchweek 14,Mon,Away,L,0,3,Chelsea,498,449,45,10,0,7,25,20,4,1,2,0,371,4,15,20:00:00
ENG-Premier League,2021,West Ham,2020-12-27 West Ham-Brighton,2020-12-27,Matchweek 15,Sun,Home,D,2,2,Brighton,478,430,46,8,0,2,26,19,5,3,0,0,353,2,10,14:15:00
ENG-Premier League,2021,West Ham,2020-12-29 Southampton-West Ham,2020-12-29,Matchweek 16,Tue,Away,D,0,0,Southampton,378,333,42,17,1,1,18,15,3,0,3,0,263,3,8,18:00:00
ENG-Premier League,2021,West Ham,2021-01-01 Everton-West Ham,2021-01-01,Matchweek 17,Fri,Away,W,1,0,Everton,429,391,38,10,1,2,18,17,4,2,2,0,316,0,10,17:30:00
ENG-Premier League,2021,West Ham,2021-01-16 West Ham-Burnley,2021-01-16,Matchweek 19,Sat,Home,W,1,0,Burnley,420,372,43,9,0,2,32,19,7,6,1,0,281,5,10,15:00:00
ENG-Premier League,2021,West Ham,2021-01-19 West Ham-West Brom,2021-01-19,Matchweek 18,Tue,Home,W,2,1,West Brom,598,549,47,9,0,4,24,25,3,0,3,0,480,2,8,18:00:00
ENG-Premier League,2021,West Ham,2021-01-26 Crystal Palace-West Ham,2021-01-26,Matchweek 20,Tue,Away,W,3,2,Crystal Palace,502,450,50,9,0,5,11,27,4,4,0,0,375,2,12,18:00:00
ENG-Premier League,2021,West Ham,2021-01-31 West Ham-Liverpool,2021-01-31,Matchweek 21,Sun,Home,L,1,3,Liverpool,402,364,36,9,1,1,22,8,6,5,0,0,297,2,10,16:30:00
ENG-Premier League,2021,West Ham,2021-02-03 Aston Villa-West Ham,2021-02-03,Matchweek 22,Wed,Away,W,3,1,Aston Villa,412,370,41,11,2,3,16,17,3,1,2,0,313,1,13,20:15:00
ENG-Premier League,2021,West Ham,2021-02-06 Fulham-West Ham,2021-02-06,Matchweek 23,Sat,Away,D,0,0,Fulham,396,343,49,11,1,1,15,20,3,1,1,0,287,4,10,17:30:00
ENG-Premier League,2021,West Ham,2021-02-15 West Ham-Sheffield Utd,2021-02-15,Matchweek 24,Mon,Home,W,3,0,Sheffield Utd,469,426,42,10,0,2,15,16,7,1,5,0,374,1,9,18:00:00
ENG-Premier League,2021,West Ham,2021-02-21 West Ham-Tottenham,2021-02-21,Matchweek 25,Sun,Home,W,2,1,Tottenham,290,239,50,7,1,0,13,21,5,2,3,0,175,1,6,12:00:00
ENG-Premier League,2021,West Ham,2021-02-27 Manchester City-West Ham,2021-02-27,Matchweek 26,Sat,Away,L,1,2,Manchester City,417,385,31,10,0,6,13,9,2,1,1,0,330,1,5,12:30:00
ENG-Premier League,2021,West Ham,2021-03-08 West Ham-Leeds United,2021-03-08,Matchweek 27,Mon,Home,W,2,0,Leeds United,310,265,44,8,0,1,15,14,6,4,2,0,211,1,9,20:00:00
ENG-Premier League,2021,West Ham,2021-03-14 Manchester Utd-West Ham,2021-03-14,Matchweek 28,Sun,Away,L,0,1,Manchester Utd,456,415,39,12,0,1,19,19,2,2,0,0,356,2,5,19:15:00
ENG-Premier League,2021,West Ham,2021-03-21 West Ham-Arsenal,2021-03-21,Matchweek 29,Sun,Home,D,3,3,Arsenal,394,352,41,7,0,4,19,22,3,1,2,0,281,1,10,15:00:00
ENG-Premier League,2021,West Ham,2021-04-05 Wolves-West Ham,2021-04-05,Matchweek 30,Mon,Away,W,3,2,Wolves,361,309,51,10,0,2,14,20,2,1,1,0,261,1,12,20:15:00
ENG-Premier League,2021,West Ham,2021-04-11 West Ham-Leicester City,2021-04-11,Matchweek 31,Sun,Home,W,3,2,Leicester City,404,358,43,14,0,1,8,21,1,0,1,0,289,3,6,14:05:00
ENG-Premier League,2021,West Ham,2021-04-17 Newcastle Utd-West Ham,2021-04-17,Matchweek 32,Sat,Away,L,2,3,Newcastle Utd,583,519,64,10,0,5,27,39,8,6,0,0,478,0,13,12:30:00
ENG-Premier League,2021,West Ham,2021-04-24 West Ham-Chelsea,2021-04-24,Matchweek 33,Sat,Home,L,0,1,Chelsea,495,439,53,13,1,1,17,27,4,3,0,0,368,3,15,17:30:00
ENG-Premier League,2021,West Ham,2021-05-03 Burnley-West Ham,2021-05-03,Matchweek 34,Mon,Away,W,2,1,Burnley,596,551,43,5,0,2,24,23,4,1,1,0,456,2,9,20:15:00
ENG-Premier League,2021,West Ham,2021-05-09 West Ham-Everton,2021-05-09,Matchweek 35,Sun,Home,L,0,1,Everton,678,628,48,12,0,3,40,24,5,2,3,0,580,2,9,16:30:00
ENG-Premier League,2021,West Ham,2021-05-15 Brighton-West Ham,2021-05-15,Matchweek 36,Sat,Away,D,1,1,Brighton,597,562,33,7,0,0,24,14,3,1,2,0,500,2,10,20:00:00
ENG-Premier League,2021,West Ham,2021-05-19 West Brom-West Ham,2021-05-19,Matchweek 37,Wed,Away,W,3,1,West Brom,377,323,53,8,1,2,23,24,8,6,2,0,263,1,9,20:15:00
ENG-Premier League,2021,West Ham,2021-05-23 West Ham-Southampton,2021-05-23,Matchweek 38,Sun,Home,W,3,0,Southampton,349,298,46,9,0,2,15,22,2,1,1,0,233,5,12,16:00:00
ENG-Premier League,2021,Wolves,2020-09-14 Sheffield Utd-Wolves,2020-09-14,Matchweek 1,Mon,Away,W,2,0,Sheffield Utd,432,384,48,17,1,3,15,19,5,0,3,0,334,0,8,18:00:00
ENG-Premier League,2021,Wolves,2020-09-21 Wolves-Manchester City,2020-09-21,Matchweek 2,Mon,Home,L,1,3,Manchester City,391,349,40,11,1,3,13,13,4,1,2,0,294,2,9,20:15:00
ENG-Premier League,2021,Wolves,2020-09-27 West Ham-Wolves,2020-09-27,Matchweek 3,Sun,Away,L,0,4,West Ham,676,628,46,9,1,0,18,24,3,1,1,0,576,2,11,19:00:00
ENG-Premier League,2021,Wolves,2020-10-04 Wolves-Fulham,2020-10-04,Matchweek 4,Sun,Home,W,1,0,Fulham,525,478,47,7,0,0,18,25,6,2,2,0,441,0,8,14:00:00
ENG-Premier League,2021,Wolves,2020-10-19 Leeds United-Wolves,2020-10-19,Matchweek 5,Mon,Away,W,1,0,Leeds United,311,253,56,14,0,1,10,26,3,0,3,0,206,2,7,20:00:00
ENG-Premier League,2021,Wolves,2020-10-25 Wolves-Newcastle Utd,2020-10-25,Matchweek 6,Sun,Home,D,1,1,Newcastle Utd,745,711,34,10,0,5,18,18,2,2,0,0,664,0,9,16:30:00
ENG-Premier League,2021,Wolves,2020-10-30 Wolves-Crystal Palace,2020-10-30,Matchweek 7,Fri,Home,W,2,0,Crystal Palace,492,454,38,6,0,8,24,20,7,2,1,1,405,0,15,20:00:00
ENG-Premier League,2021,Wolves,2020-11-08 Leicester City-Wolves,2020-11-08,Matchweek 8,Sun,Away,L,0,1,Leicester City,549,498,51,11,0,5,20,23,3,2,0,0,440,0,13,14:00:00
ENG-Premier League,2021,Wolves,2020-11-23 Wolves-Southampton,2020-11-23,Matchweek 9,Mon,Home,D,1,1,Southampton,459,415,42,12,1,1,23,17,7,0,1,0,358,2,8,20:00:00
ENG-Premier League,2021,Wolves,2020-11-29 Arsenal-Wolves,2020-11-29,Matchweek 10,Sun,Away,W,2,1,Arsenal,437,387,50,15,0,4,11,20,4,3,0,0,346,0,9,19:15:00
ENG-Premier League,2021,Wolves,2020-12-06 Liverpool-Wolves,2020-12-06,Matchweek 11,Sun,Away,L,0,4,Liverpool,439,397,39,8,1,3,25,13,6,0,1,0,352,3,5,19:15:00
ENG-Premier League,2021,Wolves,2020-12-12 Wolves-Aston Villa,2020-12-12,Matchweek 12,Sat,Home,L,0,1,Aston Villa,389,340,49,17,1,5,22,18,5,0,3,0,289,0,3,12:30:00
ENG-Premier League,2021,Wolves,2020-12-15 Wolves-Chelsea,2020-12-15,Matchweek 13,Tue,Home,W,2,1,Chelsea,453,410,42,12,0,1,17,14,5,0,2,0,354,1,11,18:00:00
ENG-Premier League,2021,Wolves,2020-12-21 Burnley-Wolves,2020-12-21,Matchweek 14,Mon,Away,L,1,2,Burnley,514,458,54,9,1,6,22,24,7,1,1,0,415,2,5,17:30:00
ENG-Premier League,2021,Wolves,2020-12-27 Wolves-Tottenham,2020-12-27,Matchweek 15,Sun,Home,D,1,1,Tottenham,601,551,48,12,1,6,30,22,9,4,1,0,495,2,9,19:15:00
ENG-Premier League,2021,Wolves,2020-12-29 Manchester Utd-Wolves,2020-12-29,Matchweek 16,Tue,Away,L,0,1,Manchester Utd,473,425,46,15,1,3,11,15,2,0,1,0,380,2,10,20:00:00
ENG-Premier League,2021,Wolves,2021-01-02 Brighton-Wolves,2021-01-02,Matchweek 17,Sat,Away,D,3,3,Brighton,496,443,53,13,0,5,14,19,7,4,1,0,404,0,11,17:30:00
ENG-Premier League,2021,Wolves,2021-01-12 Wolves-Everton,2021-01-12,Matchweek 18,Tue,Home,L,1,2,Everton,601,563,38,11,1,2,26,13,6,4,1,0,528,0,9,20:15:00
ENG-Premier League,2021,Wolves,2021-01-16 Wolves-West Brom,2021-01-16,Matchweek 19,Sat,Home,L,2,3,West Brom,611,549,62,15,1,4,31,28,11,6,4,1,496,0,11,12:30:00
ENG-Premier League,2021,Wolves,2021-01-27 Chelsea-Wolves,2021-01-27,Matchweek 20,Wed,Away,D,0,0,Chelsea,268,226,42,15,1,1,6,17,1,0,0,0,190,0,6,18:00:00
ENG-Premier League,2021,Wolves,2021-01-30 Crystal Palace-Wolves,2021-01-30,Matchweek 21,Sat,Away,L,0,1,Crystal Palace,603,563,39,8,0,3,25,14,6,5,0,0,517,1,3,15:00:00
ENG-Premier League,2021,Wolves,2021-02-02 Wolves-Arsenal,2021-02-02,Matchweek 22,Tue,Home,W,2,1,Arsenal,627,583,43,10,2,3,27,18,9,3,1,0,548,1,11,18:00:00
ENG-Premier League,2021,Wolves,2021-02-07 Wolves-Leicester City,2021-02-07,Matchweek 23,Sun,Home,D,0,0,Leicester City,473,422,51,15,1,5,22,20,8,3,2,0,374,0,21,14:00:00
ENG-Premier League,2021,Wolves,2021-02-14 Southampton-Wolves,2021-02-14,Matchweek 24,Sun,Away,W,2,1,Southampton,498,444,53,15,0,7,19,27,6,2,0,1,365,1,16,12:00:00
ENG-Premier League,2021,Wolves,2021-02-19 Wolves-Leeds United,2021-02-19,Matchweek 25,Fri,Home,W,1,0,Leeds United,357,301,55,8,0,3,13,31,7,4,2,0,262,1,6,20:00:00
ENG-Premier League,2021,Wolves,2021-02-27 Newcastle Utd-Wolves,2021-02-27,Matchweek 26,Sat,Away,D,1,1,Newcastle Utd,463,419,44,13,0,8,21,16,5,3,2,0,363,0,5,20:00:00
ENG-Premier League,2021,Wolves,2021-03-02 Manchester City-Wolves,2021-03-02,Matchweek 29,Tue,Away,L,1,4,Manchester City,325,293,31,12,0,2,7,4,2,2,0,0,266,1,3,20:00:00
ENG-Premier League,2021,Wolves,2021-03-06 Aston Villa-Wolves,2021-03-06,Matchweek 27,Sat,Away,D,0,0,Aston Villa,468,422,46,14,0,7,24,19,3,0,2,0,372,0,4,17:30:00
ENG-Premier League,2021,Wolves,2021-03-15 Wolves-Liverpool,2021-03-15,Matchweek 28,Mon,Home,L,0,1,Liverpool,562,517,43,10,1,8,29,18,3,0,2,0,428,2,11,20:00:00
ENG-Premier League,2021,Wolves,2021-04-05 Wolves-West Ham,2021-04-05,Matchweek 30,Mon,Home,L,2,3,West Ham,681,643,37,10,1,6,31,16,4,1,3,0,580,1,8,20:15:00
ENG-Premier League,2021,Wolves,2021-04-09 Fulham-Wolves,2021-04-09,Matchweek 31,Fri,Away,W,1,0,Fulham,504,451,52,13,0,1,20,23,4,0,3,0,410,1,10,20:00:00
ENG-Premier League,2021,Wolves,2021-04-17 Wolves-Sheffield Utd,2021-04-17,Matchweek 32,Sat,Home,W,1,0,Sheffield Utd,527,473,52,17,0,3,14,27,3,0,3,0,443,2,4,20:15:00
ENG-Premier League,2021,Wolves,2021-04-25 Wolves-Burnley,2021-04-25,Matchweek 33,Sun,Home,L,0,4,Burnley,527,477,48,9,0,3,27,18,8,1,7,0,398,2,14,12:00:00
ENG-Premier League,2021,Wolves,2021-05-03 West Brom-Wolves,2021-05-03,Matchweek 34,Mon,Away,D,1,1,West Brom,511,460,49,18,2,1,21,14,6,1,5,0,388,2,6,18:00:00
ENG-Premier League,2021,Wolves,2021-05-09 Wolves-Brighton,2021-05-09,Matchweek 35,Sun,Home,W,2,1,Brighton,622,568,54,8,1,6,25,25,10,0,2,0,532,0,10,12:00:00
ENG-Premier League,2021,Wolves,2021-05-16 Tottenham-Wolves,2021-05-16,Matchweek 36,Sun,Away,L,0,2,Tottenham,390,352,35,10,0,1,11,11,3,3,0,0,314,3,8,14:05:00
ENG-Premier League,2021,Wolves,2021-05-19 Everton-Wolves,2021-05-19,Matchweek 37,Wed,Away,L,0,1,Everton,599,545,54,11,0,4,35,26,12,2,6,0,487,0,12,18:00:00
ENG-Premier League,2021,Wolves,2021-05-23 Wolves-Manchester Utd,2021-05-23,Matchweek 38,Sun,Home,L,1,2,Manchester Utd,626,585,40,4,0,4,30,20,6,3,2,0,534,1,7,16:00:00
