,,,,date,round,day,venue,result,GF,GA,opponent,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,time
ENG-Premier League,2122,Norwich City,2022-01-12 West Ham-Norwich City,2022-01-12,Matchweek 18,Wed,Away,L,0,2,West Ham,5,2,3,60.0,0,2.3,0.3,0,0,0,0,6,15,40.0,34,5,32.4,34.0,8,50.0,47.3,14,2,14.3,1,13.7,19:45:00
ENG-Premier League,2122,Norwich City,2022-01-15 Norwich City-Everton,2022-01-15,Matchweek 22,Sat,Home,W,2,1,Everton,5,1,4,80.0,0,0.7,-0.3,0,0,0,0,4,14,28.6,25,7,48.0,38.5,5,40.0,36.2,24,1,4.2,2,17.8,15:00:00
ENG-Premier League,2122,Norwich City,2022-01-21 Watford-Norwich City,2022-01-21,Matchweek 23,Fri,Away,W,3,0,Watford,3,0,3,100.0,1,0.1,0.1,0,0,0,0,5,19,26.3,24,6,54.2,38.8,8,75.0,47.1,12,0,0.0,0,,20:00:00
ENG-Premier League,2122,Norwich City,2022-02-09 Norwich City-Crystal Palace,2022-02-09,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,5,1,4,80.0,0,1.6,0.6,1,0,0,1,3,11,27.3,26,9,26.9,28.5,8,50.0,40.6,21,1,4.8,1,16.5,19:45:00
ENG-Premier League,2122,Norwich City,2022-02-12 Norwich City-Manchester City,2022-02-12,Matchweek 25,Sat,Home,L,0,4,Manchester City,9,4,4,55.6,0,3.2,-0.8,1,0,1,0,6,9,66.7,19,5,31.6,27.4,9,33.3,27.0,23,0,0.0,0,9.3,17:30:00
ENG-Premier League,2122,Norwich City,2022-02-19 Liverpool-Norwich City,2022-02-19,Matchweek 26,Sat,Away,L,1,3,Liverpool,7,3,4,57.1,0,2.4,-0.6,0,0,0,0,5,15,33.3,22,6,45.5,34.0,13,38.5,36.6,26,1,3.8,1,8.8,15:00:00
ENG-Premier League,2122,Norwich City,2022-02-25 Southampton-Norwich City,2022-02-25,Matchweek 27,Fri,Away,L,0,2,Southampton,9,2,7,77.8,0,2.2,0.2,0,0,0,0,4,8,50.0,20,6,30.0,31.0,12,16.7,23.5,26,0,0.0,2,16.0,20:00:00
ENG-Premier League,2122,Norwich City,2022-03-05 Norwich City-Brentford,2022-03-05,Matchweek 28,Sat,Home,L,1,3,Brentford,6,3,3,83.3,0,2.7,-0.3,2,2,0,0,4,10,40.0,15,2,60.0,41.0,4,25.0,28.8,11,0,0.0,0,,15:00:00
ENG-Premier League,2122,Norwich City,2022-03-10 Norwich City-Chelsea,2022-03-10,Matchweek 30,Thu,Home,L,1,3,Chelsea,7,3,4,57.1,0,2.2,-0.8,0,0,0,0,3,7,42.9,27,5,25.9,31.0,6,0.0,20.3,11,0,0.0,0,10.0,19:30:00
ENG-Premier League,2122,Norwich City,2022-03-13 Leeds United-Norwich City,2022-03-13,Matchweek 29,Sun,Away,L,1,2,Leeds United,7,2,5,71.4,0,2.0,0.0,0,0,0,0,3,6,50.0,30,11,13.3,26.6,12,16.7,24.4,14,1,7.1,2,17.0,14:00:00
ENG-Premier League,2122,Norwich City,2022-04-02 Brighton-Norwich City,2022-04-02,Matchweek 31,Sat,Away,D,0,0,Brighton,4,0,4,100.0,1,0.2,0.2,1,0,0,1,4,20,20.0,22,8,40.9,39.1,15,73.3,52.0,34,1,2.9,0,4.7,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-10 Norwich City-Burnley,2022-04-10,Matchweek 32,Sun,Home,W,2,0,Burnley,3,0,3,100.0,1,0.6,0.6,0,0,0,0,4,23,17.4,22,3,63.6,47.0,11,81.8,55.7,29,1,3.4,0,3.7,14:00:00
ENG-Premier League,2122,Norwich City,2022-04-16 Manchester Utd-Norwich City,2022-04-16,Matchweek 33,Sat,Away,L,2,3,Manchester Utd,9,3,6,66.7,0,1.3,-1.7,0,0,0,0,5,10,50.0,30,11,30.0,30.7,6,16.7,25.3,10,1,10.0,2,17.4,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-23 Norwich City-Newcastle Utd,2022-04-23,Matchweek 34,Sat,Home,L,0,3,Newcastle Utd,7,3,4,57.1,0,1.8,-1.2,0,0,0,0,5,11,45.5,22,5,31.8,33.1,7,57.1,45.4,9,0,0.0,1,14.5,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-30 Aston Villa-Norwich City,2022-04-30,Matchweek 35,Sat,Away,L,0,2,Aston Villa,6,2,4,66.7,0,1.5,-0.5,0,0,0,0,4,9,44.4,40,5,17.5,29.4,8,25.0,34.9,10,0,0.0,0,5.0,15:00:00
ENG-Premier League,2122,Norwich City,2022-05-08 Norwich City-West Ham,2022-05-08,Matchweek 36,Sun,Home,L,0,4,West Ham,5,4,1,40.0,0,1.8,-2.2,1,1,0,0,3,7,42.9,26,4,15.4,27.0,5,60.0,41.0,16,0,0.0,1,10.3,14:00:00
ENG-Premier League,2122,Norwich City,2022-05-11 Leicester City-Norwich City,2022-05-11,Matchweek 21,Wed,Away,L,0,3,Leicester City,8,3,5,62.5,0,3.1,0.1,0,0,0,0,5,19,26.3,28,4,46.4,35.0,9,66.7,44.1,22,1,4.5,0,10.0,19:45:00
ENG-Premier League,2122,Norwich City,2022-05-15 Wolves-Norwich City,2022-05-15,Matchweek 37,Sun,Away,D,1,1,Wolves,4,1,3,75.0,0,1.2,0.2,0,0,0,0,6,19,31.6,28,4,50.0,36.6,15,33.3,32.9,20,0,0.0,2,40.0,14:00:00
ENG-Premier League,2122,Norwich City,2022-05-22 Norwich City-Tottenham,2022-05-22,Matchweek 38,Sun,Home,L,0,5,Tottenham,12,5,7,58.3,0,3.9,-1.1,0,0,0,0,3,14,21.4,31,7,38.7,38.1,4,50.0,42.8,4,1,25.0,2,13.0,16:00:00
ENG-Premier League,2122,Southampton,2021-08-14 Everton-Southampton,2021-08-14,Matchweek 1,Sat,Away,L,1,3,Everton,6,3,3,50.0,0,3.0,0.0,0,0,0,0,6,18,33.3,19,6,47.4,38.9,10,90.0,58.1,22,3,13.6,0,6.8,15:00:00
ENG-Premier League,2122,Southampton,2021-08-22 Southampton-Manchester Utd,2021-08-22,Matchweek 2,Sun,Home,D,1,1,Manchester Utd,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,4,20,20.0,14,2,71.4,47.0,11,90.9,63.7,17,2,11.8,0,5.8,14:00:00
ENG-Premier League,2122,Southampton,2021-08-28 Newcastle Utd-Southampton,2021-08-28,Matchweek 3,Sat,Away,D,2,2,Newcastle Utd,4,2,2,50.0,0,1.2,-0.8,0,0,0,0,2,12,16.7,14,6,42.9,34.9,7,85.7,57.1,13,3,23.1,0,8.3,15:00:00
ENG-Premier League,2122,Southampton,2021-09-11 Southampton-West Ham,2021-09-11,Matchweek 4,Sat,Home,D,0,0,West Ham,3,0,3,100.0,1,0.3,0.3,0,0,0,0,2,6,33.3,31,6,12.9,23.3,3,66.7,51.7,20,4,20.0,0,4.0,15:00:00
ENG-Premier League,2122,Southampton,2021-09-18 Manchester City-Southampton,2021-09-18,Matchweek 5,Sat,Away,D,0,0,Manchester City,1,0,1,100.0,1,0.2,0.2,0,0,0,0,8,28,28.6,25,0,68.0,45.3,12,91.7,65.4,17,1,5.9,0,7.3,15:00:00
ENG-Premier League,2122,Southampton,2021-09-26 Southampton-Wolves,2021-09-26,Matchweek 6,Sun,Home,L,0,1,Wolves,3,1,2,66.7,0,1.4,0.4,0,0,0,0,2,5,40.0,22,3,18.2,27.2,3,33.3,26.7,5,1,20.0,0,9.8,14:00:00
ENG-Premier League,2122,Southampton,2021-10-02 Chelsea-Southampton,2021-10-02,Matchweek 7,Sat,Away,L,1,3,Chelsea,9,3,6,66.7,0,2.8,-0.2,0,0,0,0,7,22,31.8,25,2,56.0,40.0,9,88.9,61.8,14,1,7.1,0,5.0,15:00:00
ENG-Premier League,2122,Southampton,2021-10-16 Southampton-Leeds United,2021-10-16,Matchweek 8,Sat,Home,W,1,0,Leeds United,0,0,0,,1,0.0,0.0,0,0,0,0,4,9,44.4,23,4,21.7,25.3,4,100.0,63.8,8,0,0.0,1,21.5,15:00:00
ENG-Premier League,2122,Southampton,2021-10-23 Southampton-Burnley,2021-10-23,Matchweek 9,Sat,Home,D,2,2,Burnley,5,2,3,60.0,0,1.6,-0.4,0,0,0,0,2,8,25.0,33,8,21.2,31.2,6,16.7,13.3,16,1,6.3,0,6.5,15:00:00
ENG-Premier League,2122,Southampton,2021-10-30 Watford-Southampton,2021-10-30,Matchweek 10,Sat,Away,W,1,0,Watford,3,0,3,100.0,1,0.8,0.8,0,0,0,0,5,13,38.5,30,11,33.3,29.9,10,30.0,29.5,23,4,17.4,0,8.2,15:00:00
ENG-Premier League,2122,Southampton,2021-11-05 Southampton-Aston Villa,2021-11-05,Matchweek 11,Fri,Home,W,1,0,Aston Villa,3,0,3,100.0,1,0.1,0.1,0,0,0,0,6,22,27.3,33,2,48.5,34.8,9,66.7,45.1,20,0,0.0,2,22.7,20:00:00
ENG-Premier League,2122,Southampton,2021-11-20 Norwich City-Southampton,2021-11-20,Matchweek 12,Sat,Away,L,1,2,Norwich City,4,2,2,50.0,0,0.6,-1.4,0,0,0,0,1,6,16.7,20,7,15.0,25.2,4,75.0,50.3,13,0,0.0,0,8.0,15:00:00
ENG-Premier League,2122,Southampton,2021-11-27 Liverpool-Southampton,2021-11-27,Matchweek 13,Sat,Away,L,0,4,Liverpool,6,4,2,33.3,0,2.1,-1.9,0,0,0,0,8,27,29.6,21,1,66.7,46.7,13,100.0,66.2,12,0,0.0,0,7.0,15:00:00
ENG-Premier League,2122,Southampton,2021-12-01 Southampton-Leicester City,2021-12-01,Matchweek 14,Wed,Home,D,2,2,Leicester City,6,2,4,66.7,0,1.5,-0.5,0,0,0,0,6,20,30.0,18,2,77.8,46.6,7,85.7,56.4,13,2,15.4,2,17.5,19:30:00
ENG-Premier League,2122,Southampton,2021-12-04 Southampton-Brighton,2021-12-04,Matchweek 15,Sat,Home,D,1,1,Brighton,4,1,3,75.0,0,1.0,0.0,0,0,0,0,1,6,16.7,12,6,41.7,37.5,6,33.3,22.8,10,0,0.0,0,,15:00:00
ENG-Premier League,2122,Southampton,2021-12-11 Arsenal-Southampton,2021-12-11,Matchweek 16,Sat,Away,L,0,3,Arsenal,5,3,2,40.0,0,2.1,-0.9,0,0,0,0,7,17,41.2,28,0,32.1,32.5,8,100.0,56.8,17,1,5.9,3,15.0,15:00:00
ENG-Premier League,2122,Southampton,2021-12-15 Crystal Palace-Southampton,2021-12-15,Matchweek 17,Wed,Away,D,2,2,Crystal Palace,6,2,4,66.7,0,1.2,-0.8,0,0,0,0,10,19,52.6,19,0,78.9,47.1,5,80.0,56.0,16,0,0.0,1,12.5,19:30:00
ENG-Premier League,2122,Southampton,2021-12-26 West Ham-Southampton,2021-12-26,Matchweek 19,Sun,Away,W,3,2,West Ham,4,2,2,50.0,0,1.4,-0.6,0,0,0,0,10,27,37.0,30,2,56.7,38.4,17,58.8,44.5,30,0,0.0,0,4.0,15:00:00
ENG-Premier League,2122,Southampton,2021-12-28 Southampton-Tottenham,2021-12-28,Matchweek 20,Tue,Home,D,1,1,Tottenham,11,1,10,100.0,0,3.1,2.1,1,1,0,0,11,31,35.5,30,1,83.3,53.8,6,100.0,63.3,24,3,12.5,4,17.9,15:00:00
ENG-Premier League,2122,Southampton,2022-01-11 Southampton-Brentford,2022-01-11,Matchweek 18,Tue,Home,W,4,1,Brentford,4,1,3,75.0,0,1.4,0.4,0,0,0,0,6,22,27.3,19,1,73.7,47.9,8,100.0,67.8,13,2,15.4,4,17.5,19:45:00
ENG-Premier League,2122,Southampton,2022-01-15 Wolves-Southampton,2022-01-15,Matchweek 22,Sat,Away,L,1,3,Wolves,5,3,2,60.0,0,2.8,-0.2,1,1,0,0,3,6,50.0,15,2,33.3,36.7,3,33.3,35.0,9,1,11.1,0,8.0,15:00:00
ENG-Premier League,2122,Southampton,2022-01-22 Southampton-Manchester City,2022-01-22,Matchweek 23,Sat,Home,D,1,1,Manchester City,5,1,4,80.0,0,1.2,0.2,0,0,0,0,8,21,38.1,28,4,39.3,37.0,12,83.3,54.8,32,0,0.0,0,4.5,17:30:00
ENG-Premier League,2122,Southampton,2022-02-09 Tottenham-Southampton,2022-02-09,Matchweek 24,Wed,Away,W,3,2,Tottenham,3,2,2,33.3,0,1.2,0.2,0,0,0,0,4,13,30.8,25,6,40.0,33.3,4,75.0,54.0,17,2,11.8,2,12.2,19:45:00
ENG-Premier League,2122,Southampton,2022-02-12 Manchester Utd-Southampton,2022-02-12,Matchweek 25,Sat,Away,D,1,1,Manchester Utd,7,1,6,85.7,0,2.2,1.2,0,0,0,0,7,19,36.8,29,4,44.8,35.7,7,85.7,54.9,10,1,10.0,0,8.7,12:30:00
ENG-Premier League,2122,Southampton,2022-02-19 Southampton-Everton,2022-02-19,Matchweek 26,Sat,Home,W,2,0,Everton,0,0,0,,1,0.0,0.0,0,0,0,0,7,17,41.2,25,6,48.0,40.4,6,83.3,56.3,13,1,7.7,0,10.0,15:00:00
ENG-Premier League,2122,Southampton,2022-02-25 Southampton-Norwich City,2022-02-25,Matchweek 27,Fri,Home,W,2,0,Norwich City,1,0,1,100.0,1,0.2,0.2,0,0,0,0,3,16,18.8,25,2,44.0,34.1,5,100.0,58.4,14,1,7.1,0,5.0,20:00:00
ENG-Premier League,2122,Southampton,2022-03-05 Aston Villa-Southampton,2022-03-05,Matchweek 28,Sat,Away,L,0,4,Aston Villa,9,4,5,55.6,0,2.8,-1.2,0,0,0,0,4,12,33.3,27,7,33.3,35.6,4,75.0,47.3,4,0,0.0,2,13.0,15:00:00
ENG-Premier League,2122,Southampton,2022-03-10 Southampton-Newcastle Utd,2022-03-10,Matchweek 21,Thu,Home,L,1,2,Newcastle Utd,3,2,1,33.3,0,0.6,-1.4,0,0,0,0,3,14,21.4,37,10,32.4,34.5,3,66.7,41.0,13,2,15.4,0,8.8,19:30:00
ENG-Premier League,2122,Southampton,2022-03-13 Southampton-Watford,2022-03-13,Matchweek 29,Sun,Home,L,1,2,Watford,5,2,3,60.0,0,2.1,0.1,0,0,0,0,1,5,20.0,24,5,20.8,31.4,7,0.0,16.1,9,0,0.0,0,16.0,14:00:00
ENG-Premier League,2122,Southampton,2022-04-02 Leeds United-Southampton,2022-04-02,Matchweek 31,Sat,Away,D,1,1,Leeds United,3,1,2,66.7,0,1.0,0.0,0,0,0,0,6,27,22.2,24,3,79.2,49.5,10,80.0,53.6,7,1,14.3,0,3.0,15:00:00
ENG-Premier League,2122,Southampton,2022-04-09 Southampton-Chelsea,2022-04-09,Matchweek 32,Sat,Home,L,0,6,Chelsea,14,6,8,57.1,0,4.3,-1.7,0,0,0,0,7,21,33.3,23,3,60.9,45.3,7,100.0,63.3,7,0,0.0,2,15.5,15:00:00
ENG-Premier League,2122,Southampton,2022-04-16 Southampton-Arsenal,2022-04-16,Matchweek 33,Sat,Home,W,1,0,Arsenal,6,0,6,100.0,1,1.5,1.5,0,0,0,0,7,28,25.0,15,0,86.7,55.8,15,100.0,63.9,28,2,7.1,0,4.4,15:00:00
ENG-Premier League,2122,Southampton,2022-04-21 Burnley-Southampton,2022-04-21,Matchweek 30,Thu,Away,L,0,2,Burnley,6,2,4,66.7,0,2.2,0.2,0,0,0,0,5,17,29.4,23,2,56.5,41.1,7,57.1,44.4,14,0,0.0,4,18.0,19:45:00
ENG-Premier League,2122,Southampton,2022-04-24 Brighton-Southampton,2022-04-24,Matchweek 34,Sun,Away,D,2,2,Brighton,5,2,4,60.0,0,2.2,1.2,0,0,0,0,4,12,33.3,16,4,56.3,39.4,4,75.0,53.0,16,0,0.0,1,18.0,14:00:00
ENG-Premier League,2122,Southampton,2022-04-30 Southampton-Crystal Palace,2022-04-30,Matchweek 35,Sat,Home,L,1,2,Crystal Palace,5,2,3,60.0,0,1.0,-1.0,0,0,0,0,5,12,41.7,25,4,40.0,34.4,6,33.3,32.2,15,2,13.3,3,15.3,15:00:00
ENG-Premier League,2122,Southampton,2022-05-07 Brentford-Southampton,2022-05-07,Matchweek 36,Sat,Away,L,0,3,Brentford,5,3,2,40.0,0,1.2,-1.8,0,0,0,0,4,10,40.0,21,5,42.9,35.8,9,11.1,19.7,10,1,10.0,2,14.9,15:00:00
ENG-Premier League,2122,Southampton,2022-05-17 Southampton-Liverpool,2022-05-17,Matchweek 37,Tue,Home,L,1,2,Liverpool,5,2,3,60.0,0,1.1,-0.9,0,0,0,0,5,14,35.7,23,8,47.8,37.0,14,21.4,21.4,24,0,0.0,0,9.0,19:45:00
ENG-Premier League,2122,Southampton,2022-05-22 Leicester City-Southampton,2022-05-22,Matchweek 38,Sun,Away,L,1,4,Leicester City,6,4,2,33.3,0,3.3,-0.7,0,0,0,0,5,10,50.0,20,4,35.0,32.8,4,75.0,50.3,8,0,0.0,0,,16:00:00
ENG-Premier League,2122,Tottenham,2021-08-15 Tottenham-Manchester City,2021-08-15,Matchweek 1,Sun,Home,W,1,0,Manchester City,4,0,4,100.0,1,0.4,0.4,0,0,0,0,12,21,57.1,15,1,86.7,46.6,10,80.0,47.4,19,1,5.3,0,8.0,16:30:00
ENG-Premier League,2122,Tottenham,2021-08-22 Wolves-Tottenham,2021-08-22,Matchweek 2,Sun,Away,W,1,0,Wolves,6,0,6,100.0,1,1.4,1.4,0,0,0,0,5,14,35.7,13,7,23.1,35.0,16,68.8,46.4,26,0,0.0,0,11.0,14:00:00
ENG-Premier League,2122,Tottenham,2021-08-29 Tottenham-Watford,2021-08-29,Matchweek 3,Sun,Home,W,1,0,Watford,2,0,2,100.0,1,0.5,0.5,0,0,0,0,2,7,28.6,12,2,50.0,34.8,4,25.0,22.3,10,0,0.0,4,21.0,14:00:00
ENG-Premier League,2122,Tottenham,2021-09-11 Crystal Palace-Tottenham,2021-09-11,Matchweek 4,Sat,Away,L,0,3,Crystal Palace,4,3,1,50.0,0,3.1,0.1,1,1,0,0,7,22,31.8,20,1,70.0,47.3,13,61.5,41.5,25,2,8.0,0,5.0,12:30:00
ENG-Premier League,2122,Tottenham,2021-09-19 Tottenham-Chelsea,2021-09-19,Matchweek 5,Sun,Home,L,0,3,Chelsea,9,3,6,66.7,0,1.8,-1.2,0,0,0,0,3,11,27.3,20,1,50.0,37.2,6,16.7,19.2,22,1,4.5,0,6.0,16:30:00
ENG-Premier League,2122,Tottenham,2021-09-26 Arsenal-Tottenham,2021-09-26,Matchweek 6,Sun,Away,L,1,3,Arsenal,7,3,4,57.1,0,2.2,-0.8,0,0,0,0,5,10,50.0,21,2,42.9,32.9,7,14.3,21.0,6,0,0.0,0,,16:30:00
ENG-Premier League,2122,Tottenham,2021-10-03 Tottenham-Aston Villa,2021-10-03,Matchweek 7,Sun,Home,W,2,1,Aston Villa,3,1,2,66.7,0,1.0,0.0,0,0,0,0,6,15,40.0,19,4,52.6,41.9,10,50.0,40.9,18,1,5.6,1,14.3,14:00:00
ENG-Premier League,2122,Tottenham,2021-10-17 Newcastle Utd-Tottenham,2021-10-17,Matchweek 8,Sun,Away,W,3,2,Newcastle Utd,1,2,0,-100.0,0,0.1,-0.9,0,0,0,0,3,6,50.0,18,7,11.1,23.1,11,36.4,25.5,13,0,0.0,0,,16:30:00
ENG-Premier League,2122,Tottenham,2021-10-24 West Ham-Tottenham,2021-10-24,Matchweek 9,Sun,Away,L,0,1,West Ham,4,1,3,75.0,0,1.1,0.1,0,0,0,0,5,13,38.5,17,3,47.1,34.0,7,71.4,47.1,13,0,0.0,2,16.7,14:00:00
ENG-Premier League,2122,Tottenham,2021-10-30 Tottenham-Manchester Utd,2021-10-30,Matchweek 10,Sat,Home,L,0,3,Manchester Utd,4,3,1,25.0,0,2.4,-0.6,0,0,0,0,0,3,0.0,19,2,15.8,26.8,5,0.0,24.2,6,0,0.0,0,19.0,17:30:00
ENG-Premier League,2122,Tottenham,2021-11-07 Everton-Tottenham,2021-11-07,Matchweek 11,Sun,Away,D,0,0,Everton,2,0,2,100.0,1,0.2,0.2,0,0,0,0,4,6,66.7,22,7,18.2,26.6,10,20.0,23.9,11,0,0.0,3,19.6,14:00:00
ENG-Premier League,2122,Tottenham,2021-11-21 Tottenham-Leeds United,2021-11-21,Matchweek 12,Sun,Home,W,2,1,Leeds United,7,1,6,85.7,0,1.9,0.9,0,0,0,0,1,6,16.7,19,7,26.3,28.3,7,14.3,14.4,11,0,0.0,0,,16:30:00
ENG-Premier League,2122,Tottenham,2021-12-02 Tottenham-Brentford,2021-12-02,Matchweek 14,Thu,Home,W,2,0,Brentford,2,0,2,100.0,1,0.1,0.1,0,0,0,0,1,8,12.5,20,5,30.0,35.0,5,40.0,39.6,17,2,11.8,2,8.3,19:30:00
ENG-Premier League,2122,Tottenham,2021-12-05 Tottenham-Norwich City,2021-12-05,Matchweek 15,Sun,Home,W,3,0,Norwich City,1,0,1,100.0,1,0.2,0.2,0,0,0,0,4,5,80.0,18,4,22.2,30.3,10,10.0,18.7,15,0,0.0,5,18.8,14:00:00
ENG-Premier League,2122,Tottenham,2021-12-19 Tottenham-Liverpool,2021-12-19,Matchweek 18,Sun,Home,D,2,2,Liverpool,6,2,4,66.7,0,2.0,0.0,0,0,0,0,7,10,70.0,17,4,41.2,31.4,10,30.0,25.5,18,1,5.6,6,18.3,16:30:00
ENG-Premier League,2122,Tottenham,2021-12-26 Tottenham-Crystal Palace,2021-12-26,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,0,0,0,,1,0.0,0.0,0,0,0,0,1,3,33.3,7,1,28.6,33.7,5,20.0,26.6,8,1,12.5,0,7.7,15:00:00
ENG-Premier League,2122,Tottenham,2021-12-28 Southampton-Tottenham,2021-12-28,Matchweek 20,Tue,Away,D,1,1,Southampton,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,4,7,57.1,19,3,36.8,30.7,2,0.0,10.0,7,1,14.3,4,20.1,15:00:00
ENG-Premier League,2122,Tottenham,2022-01-01 Watford-Tottenham,2022-01-01,Matchweek 21,Sat,Away,W,1,0,Watford,4,0,4,100.0,1,0.5,0.5,0,0,0,0,2,2,100.0,16,5,6.3,24.8,5,20.0,20.0,8,0,0.0,4,21.7,15:00:00
ENG-Premier League,2122,Tottenham,2022-01-19 Leicester City-Tottenham,2022-01-19,Matchweek 17,Wed,Away,W,3,2,Leicester City,4,2,2,50.0,0,1.5,-0.5,0,0,0,0,0,1,0.0,11,1,9.1,26.7,5,0.0,16.4,8,0,0.0,0,16.0,19:30:00
ENG-Premier League,2122,Tottenham,2022-01-23 Chelsea-Tottenham,2022-01-23,Matchweek 23,Sun,Away,L,0,2,Chelsea,7,2,5,71.4,0,1.9,-0.1,0,0,0,0,2,6,33.3,17,4,29.4,29.7,9,11.1,16.4,25,1,4.0,2,20.3,16:30:00
ENG-Premier League,2122,Tottenham,2022-02-09 Tottenham-Southampton,2022-02-09,Matchweek 24,Wed,Home,L,2,3,Southampton,9,3,6,66.7,0,2.5,-0.5,0,0,0,0,7,12,58.3,14,2,57.1,39.3,7,57.1,34.9,20,1,5.0,0,5.3,19:45:00
ENG-Premier League,2122,Tottenham,2022-02-13 Tottenham-Wolves,2022-02-13,Matchweek 25,Sun,Home,L,0,2,Wolves,7,2,5,71.4,0,2.2,0.2,0,0,0,0,2,4,50.0,15,2,26.7,28.3,1,0.0,14.0,5,1,20.0,2,20.3,14:00:00
ENG-Premier League,2122,Tottenham,2022-02-19 Manchester City-Tottenham,2022-02-19,Matchweek 26,Sat,Away,W,3,2,Manchester City,4,2,2,75.0,0,2.7,0.7,1,1,0,0,5,9,55.6,21,11,28.6,32.0,14,21.4,22.6,33,3,9.1,0,4.5,17:30:00
ENG-Premier League,2122,Tottenham,2022-02-23 Burnley-Tottenham,2022-02-23,Matchweek 13,Wed,Away,L,0,1,Burnley,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,2,5,40.0,28,9,17.9,24.8,6,0.0,20.5,15,2,13.3,0,6.0,19:30:00
ENG-Premier League,2122,Tottenham,2022-02-26 Leeds United-Tottenham,2022-02-26,Matchweek 27,Sat,Away,W,4,0,Leeds United,2,0,2,100.0,1,0.2,0.2,0,0,0,0,1,3,33.3,19,7,5.3,23.3,12,16.7,19.2,16,1,6.3,3,24.4,12:30:00
ENG-Premier League,2122,Tottenham,2022-03-07 Tottenham-Everton,2022-03-07,Matchweek 28,Mon,Home,W,5,0,Everton,0,0,0,,1,0.0,0.0,0,0,0,0,1,3,33.3,20,4,15.0,27.9,5,0.0,12.2,10,0,0.0,2,22.5,20:00:00
ENG-Premier League,2122,Tottenham,2022-03-12 Manchester Utd-Tottenham,2022-03-12,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,6,3,3,50.0,0,1.5,-1.5,0,0,0,0,1,5,20.0,20,6,25.0,24.9,4,0.0,16.5,7,1,14.3,0,13.5,17:30:00
ENG-Premier League,2122,Tottenham,2022-03-16 Brighton-Tottenham,2022-03-16,Matchweek 16,Wed,Away,W,2,0,Brighton,0,0,0,,1,0.0,0.0,0,0,0,0,2,3,66.7,22,5,13.6,25.6,4,0.0,16.8,18,1,5.6,0,6.0,19:30:00
ENG-Premier League,2122,Tottenham,2022-03-20 Tottenham-West Ham,2022-03-20,Matchweek 30,Sun,Home,W,3,1,West Ham,1,1,0,0.0,0,0.3,-0.7,0,0,0,0,2,5,40.0,13,3,23.1,26.1,6,33.3,24.8,10,1,10.0,0,3.0,16:30:00
ENG-Premier League,2122,Tottenham,2022-04-03 Tottenham-Newcastle Utd,2022-04-03,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,1,1,0,0.0,0,0.6,-0.4,0,0,0,0,2,5,40.0,16,3,31.3,31.3,5,0.0,13.6,13,0,0.0,0,8.0,16:30:00
ENG-Premier League,2122,Tottenham,2022-04-09 Aston Villa-Tottenham,2022-04-09,Matchweek 32,Sat,Away,W,4,0,Aston Villa,8,0,8,100.0,1,1.1,1.1,0,0,0,0,2,4,50.0,19,9,21.1,28.5,9,0.0,12.3,22,2,9.1,0,3.7,17:30:00
ENG-Premier League,2122,Tottenham,2022-04-16 Tottenham-Brighton,2022-04-16,Matchweek 33,Sat,Home,L,0,1,Brighton,4,1,3,75.0,0,1.2,0.2,0,0,0,0,1,4,25.0,26,3,15.4,27.8,8,0.0,11.5,11,0,0.0,1,11.5,12:30:00
ENG-Premier League,2122,Tottenham,2022-04-23 Brentford-Tottenham,2022-04-23,Matchweek 34,Sat,Away,D,0,0,Brentford,1,0,1,100.0,1,0.1,0.1,0,0,0,0,1,6,16.7,11,1,45.5,36.8,6,16.7,20.5,20,1,5.0,2,21.3,17:30:00
ENG-Premier League,2122,Tottenham,2022-05-01 Tottenham-Leicester City,2022-05-01,Matchweek 35,Sun,Home,W,3,1,Leicester City,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,4,9,44.4,21,3,28.6,34.3,6,50.0,35.0,16,0,0.0,2,22.7,14:00:00
ENG-Premier League,2122,Tottenham,2022-05-07 Liverpool-Tottenham,2022-05-07,Matchweek 36,Sat,Away,D,1,1,Liverpool,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,4,11,36.4,20,6,30.0,29.6,13,38.5,31.0,35,2,5.7,0,3.3,19:45:00
ENG-Premier League,2122,Tottenham,2022-05-12 Tottenham-Arsenal,2022-05-12,Matchweek 22,Thu,Home,W,3,0,Arsenal,5,0,5,100.0,1,0.3,0.3,0,0,0,0,1,6,16.7,22,9,22.7,30.6,5,20.0,22.4,10,4,40.0,0,6.5,19:45:00
