,,,,date,round,day,venue,result,GF,GA,opponent,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,time
ENG-Premier League,2122,Manchester City,2022-01-15 Manchester City-Chelsea,2022-01-15,Matchweek 22,Sat,Home,W,1,0,Chelsea,1,11,6,54.5,0.09,0.17,16.5,1,0,0,1.0,1.0,0.09,0.0,0.0,12:30:00
ENG-Premier League,2122,Manchester City,2022-01-22 Southampton-Manchester City,2022-01-22,Matchweek 23,Sat,Away,D,1,1,Southampton,1,20,5,25.0,0.05,0.2,17.5,0,0,0,1.8,1.8,0.09,-0.8,-0.8,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-09 Manchester City-Brentford,2022-02-09,Matchweek 24,Wed,Home,W,2,0,Brentford,2,14,6,42.9,0.07,0.17,19.8,0,1,1,1.9,1.1,0.08,0.1,-0.1,19:45:00
ENG-Premier League,2122,Manchester City,2022-02-12 Norwich City-Manchester City,2022-02-12,Matchweek 25,Sat,Away,W,4,0,Norwich City,4,21,8,38.1,0.19,0.5,11.8,0,0,1,4.6,3.7,0.19,-0.6,0.3,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-19 Manchester City-Tottenham,2022-02-19,Matchweek 26,Sat,Home,L,2,3,Tottenham,2,20,3,15.0,0.05,0.33,16.2,0,1,1,2.1,1.3,0.07,-0.1,-0.3,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-26 Everton-Manchester City,2022-02-26,Matchweek 27,Sat,Away,W,1,0,Everton,1,13,8,61.5,0.08,0.13,16.3,0,0,0,1.8,1.8,0.14,-0.8,-0.8,17:30:00
ENG-Premier League,2122,Manchester City,2022-03-06 Manchester City-Manchester Utd,2022-03-06,Matchweek 28,Sun,Home,W,4,1,Manchester Utd,4,24,10,41.7,0.17,0.4,15.2,1,0,0,2.7,2.7,0.13,1.3,1.3,16:30:00
ENG-Premier League,2122,Manchester City,2022-03-14 Crystal Palace-Manchester City,2022-03-14,Matchweek 29,Mon,Away,D,0,0,Crystal Palace,0,19,4,21.1,0.0,0.0,17.2,0,0,0,2.8,2.8,0.15,-2.8,-2.8,20:00:00
ENG-Premier League,2122,Manchester City,2022-04-02 Burnley-Manchester City,2022-04-02,Matchweek 31,Sat,Away,W,2,0,Burnley,2,18,6,33.3,0.11,0.33,16.5,0,0,0,1.8,1.8,0.1,0.2,0.2,15:00:00
ENG-Premier League,2122,Manchester City,2022-04-10 Manchester City-Liverpool,2022-04-10,Matchweek 32,Sun,Home,D,2,2,Liverpool,2,11,4,36.4,0.18,0.5,17.8,1,0,0,1.3,1.3,0.11,0.7,0.7,16:30:00
ENG-Premier League,2122,Manchester City,2022-04-20 Manchester City-Brighton,2022-04-20,Matchweek 30,Wed,Home,W,3,0,Brighton,3,17,5,29.4,0.18,0.6,20.0,0,0,0,1.3,1.3,0.07,1.7,1.7,20:00:00
ENG-Premier League,2122,Manchester City,2022-04-23 Manchester City-Watford,2022-04-23,Matchweek 34,Sat,Home,W,5,1,Watford,5,20,7,35.0,0.2,0.57,14.6,0,1,1,3.6,2.9,0.14,1.4,1.1,15:00:00
ENG-Premier League,2122,Manchester City,2022-04-30 Leeds United-Manchester City,2022-04-30,Matchweek 35,Sat,Away,W,4,0,Leeds United,4,19,6,31.6,0.21,0.67,16.2,0,0,0,2.4,2.4,0.13,1.6,1.6,17:30:00
ENG-Premier League,2122,Manchester City,2022-05-08 Manchester City-Newcastle Utd,2022-05-08,Matchweek 36,Sun,Home,W,5,0,Newcastle Utd,5,21,9,42.9,0.24,0.56,16.0,1,0,0,3.1,3.1,0.16,1.9,1.9,16:30:00
ENG-Premier League,2122,Manchester City,2022-05-11 Wolves-Manchester City,2022-05-11,Matchweek 33,Wed,Away,W,5,1,Wolves,5,15,5,33.3,0.33,1.0,14.7,0,0,0,2.3,2.3,0.16,2.7,2.7,20:15:00
ENG-Premier League,2122,Manchester City,2022-05-15 West Ham-Manchester City,2022-05-15,Matchweek 37,Sun,Away,D,2,2,West Ham,1,30,7,23.3,0.03,0.14,18.6,2,0,1,2.4,1.6,0.05,-1.4,-0.6,14:00:00
ENG-Premier League,2122,Manchester City,2022-05-22 Manchester City-Aston Villa,2022-05-22,Matchweek 38,Sun,Home,W,3,2,Aston Villa,3,24,5,20.8,0.13,0.6,14.2,1,0,0,3.4,3.4,0.14,-0.4,-0.4,16:00:00
ENG-Premier League,2122,Manchester Utd,2021-08-14 Manchester Utd-Leeds United,2021-08-14,Matchweek 1,Sat,Home,W,5,1,Leeds United,5,16,8,50.0,0.31,0.63,18.2,0,0,0,1.5,1.5,0.09,3.5,3.5,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-08-22 Southampton-Manchester Utd,2021-08-22,Matchweek 2,Sun,Away,D,1,1,Southampton,1,15,3,20.0,0.07,0.33,15.1,1,0,0,1.8,1.8,0.14,-0.8,-0.8,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-08-29 Wolves-Manchester Utd,2021-08-29,Matchweek 3,Sun,Away,W,1,0,Wolves,1,10,3,30.0,0.1,0.33,18.8,1,0,0,0.6,0.6,0.06,0.4,0.4,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-09-11 Manchester Utd-Newcastle Utd,2021-09-11,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,4,21,6,28.6,0.19,0.67,20.5,0,0,0,2.5,2.5,0.12,1.5,1.5,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-09-19 West Ham-Manchester Utd,2021-09-19,Matchweek 5,Sun,Away,W,2,1,West Ham,2,17,10,58.8,0.12,0.2,17.1,0,0,0,2.0,2.0,0.15,0.0,0.0,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-09-25 Manchester Utd-Aston Villa,2021-09-25,Matchweek 6,Sat,Home,L,0,1,Aston Villa,0,27,4,14.8,0.0,0.0,19.7,2,0,1,2.2,1.4,0.05,-2.2,-1.4,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-02 Manchester Utd-Everton,2021-10-02,Matchweek 7,Sat,Home,D,1,1,Everton,1,13,6,46.2,0.08,0.17,15.1,0,0,0,1.0,1.0,0.08,0.0,0.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-16 Leicester City-Manchester Utd,2021-10-16,Matchweek 8,Sat,Away,L,2,4,Leicester City,2,18,6,33.3,0.11,0.33,21.0,0,0,0,1.2,1.2,0.06,0.8,0.8,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-10-24 Manchester Utd-Liverpool,2021-10-24,Matchweek 9,Sun,Home,L,0,5,Liverpool,0,12,3,25.0,0.0,0.0,15.5,0,0,0,1.6,1.6,0.13,-1.6,-1.6,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-30 Tottenham-Manchester Utd,2021-10-30,Matchweek 10,Sat,Away,W,3,0,Tottenham,3,10,4,40.0,0.3,0.75,17.9,0,0,0,1.5,1.5,0.15,1.5,1.5,17:30:00
ENG-Premier League,2122,Manchester Utd,2021-11-06 Manchester Utd-Manchester City,2021-11-06,Matchweek 11,Sat,Home,L,0,2,Manchester City,0,5,1,20.0,0.0,0.0,17.3,0,0,0,0.9,0.9,0.2,-0.9,-0.9,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-11-20 Watford-Manchester Utd,2021-11-20,Matchweek 12,Sat,Away,L,1,4,Watford,1,9,3,33.3,0.11,0.33,14.9,0,0,0,1.4,1.4,0.16,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-11-28 Chelsea-Manchester Utd,2021-11-28,Matchweek 13,Sun,Away,D,1,1,Chelsea,1,3,2,66.7,0.33,0.5,20.7,0,0,0,0.9,0.9,0.3,0.1,0.1,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-12-02 Manchester Utd-Arsenal,2021-12-02,Matchweek 14,Thu,Home,W,3,2,Arsenal,3,13,9,69.2,0.15,0.22,19.7,0,1,1,1.9,1.2,0.09,1.1,0.8,20:15:00
ENG-Premier League,2122,Manchester Utd,2021-12-05 Manchester Utd-Crystal Palace,2021-12-05,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,1,16,3,18.8,0.06,0.33,19.2,2,0,0,0.9,0.9,0.06,0.1,0.1,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-12-11 Norwich City-Manchester Utd,2021-12-11,Matchweek 16,Sat,Away,W,1,0,Norwich City,1,12,4,33.3,0.0,0.0,19.2,2,1,1,2.0,1.2,0.1,-1.0,-1.2,17:30:00
ENG-Premier League,2122,Manchester Utd,2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27,Matchweek 19,Mon,Away,D,1,1,Newcastle Utd,1,13,3,23.1,0.08,0.33,17.9,0,0,0,1.6,1.6,0.13,-0.6,-0.6,20:00:00
ENG-Premier League,2122,Manchester Utd,2021-12-30 Manchester Utd-Burnley,2021-12-30,Matchweek 20,Thu,Home,W,3,1,Burnley,2,18,6,33.3,0.11,0.33,17.5,1,0,0,2.4,2.4,0.14,-0.4,-0.4,20:15:00
ENG-Premier League,2122,Manchester Utd,2022-01-03 Manchester Utd-Wolves,2022-01-03,Matchweek 21,Mon,Home,L,0,1,Wolves,0,9,2,22.2,0.0,0.0,20.8,1,0,0,0.8,0.8,0.09,-0.8,-0.8,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-01-15 Aston Villa-Manchester Utd,2022-01-15,Matchweek 22,Sat,Away,D,2,2,Aston Villa,2,13,6,46.2,0.15,0.33,17.5,1,0,0,1.0,1.0,0.08,1.0,1.0,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-01-19 Brentford-Manchester Utd,2022-01-19,Matchweek 17,Wed,Away,W,3,1,Brentford,3,13,5,38.5,0.23,0.6,17.8,0,0,0,2.3,2.3,0.18,0.7,0.7,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-01-22 Manchester Utd-West Ham,2022-01-22,Matchweek 23,Sat,Home,W,1,0,West Ham,1,18,3,16.7,0.06,0.33,18.3,1,0,0,1.9,1.9,0.1,-0.9,-0.9,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-08 Burnley-Manchester Utd,2022-02-08,Matchweek 24,Tue,Away,D,1,1,Burnley,1,22,5,22.7,0.05,0.2,15.9,0,0,0,1.8,1.8,0.08,-0.8,-0.8,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-12 Manchester Utd-Southampton,2022-02-12,Matchweek 25,Sat,Home,D,1,1,Southampton,1,12,7,58.3,0.08,0.14,11.7,0,0,0,2.1,2.1,0.18,-1.1,-1.1,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-02-15 Manchester Utd-Brighton,2022-02-15,Matchweek 18,Tue,Home,W,2,0,Brighton,2,19,7,36.8,0.11,0.29,19.7,2,0,0,1.7,1.7,0.09,0.3,0.3,20:15:00
ENG-Premier League,2122,Manchester Utd,2022-02-20 Leeds United-Manchester Utd,2022-02-20,Matchweek 26,Sun,Away,W,4,2,Leeds United,4,15,9,60.0,0.27,0.44,14.3,0,0,0,2.2,2.2,0.15,1.8,1.8,14:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-26 Manchester Utd-Watford,2022-02-26,Matchweek 27,Sat,Home,D,0,0,Watford,0,22,3,13.6,0.0,0.0,16.9,1,0,0,2.8,2.8,0.13,-2.8,-2.8,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-03-06 Manchester City-Manchester Utd,2022-03-06,Matchweek 28,Sun,Away,L,1,4,Manchester City,1,5,2,40.0,0.2,0.5,14.1,0,0,0,0.5,0.5,0.1,0.5,0.5,16:30:00
ENG-Premier League,2122,Manchester Utd,2022-03-12 Manchester Utd-Tottenham,2022-03-12,Matchweek 29,Sat,Home,W,3,2,Tottenham,3,10,6,60.0,0.3,0.5,16.1,0,0,0,1.0,1.0,0.1,2.0,2.0,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-02 Manchester Utd-Leicester City,2022-04-02,Matchweek 31,Sat,Home,D,1,1,Leicester City,1,11,5,45.5,0.09,0.2,14.7,0,0,0,0.9,0.9,0.09,0.1,0.1,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-09 Everton-Manchester Utd,2022-04-09,Matchweek 32,Sat,Away,L,0,1,Everton,0,12,4,33.3,0.0,0.0,17.5,0,0,0,0.8,0.8,0.06,-0.8,-0.8,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-16 Manchester Utd-Norwich City,2022-04-16,Matchweek 33,Sat,Home,W,3,2,Norwich City,3,20,9,45.0,0.15,0.33,17.3,1,0,0,1.9,1.9,0.1,1.1,1.1,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-04-19 Liverpool-Manchester Utd,2022-04-19,Matchweek 30,Tue,Away,L,0,4,Liverpool,0,2,1,50.0,0.0,0.0,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-04-23 Arsenal-Manchester Utd,2022-04-23,Matchweek 34,Sat,Away,L,1,3,Arsenal,1,13,5,38.5,0.08,0.2,18.1,0,0,1,1.8,1.0,0.08,-0.8,0.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-28 Manchester Utd-Chelsea,2022-04-28,Matchweek 37,Thu,Home,D,1,1,Chelsea,1,6,3,50.0,0.17,0.33,15.9,0,0,0,0.5,0.5,0.09,0.5,0.5,19:45:00
ENG-Premier League,2122,Manchester Utd,2022-05-02 Manchester Utd-Brentford,2022-05-02,Matchweek 35,Mon,Home,W,3,0,Brentford,3,8,4,50.0,0.25,0.5,20.3,1,1,1,2.0,1.2,0.15,1.0,0.8,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-05-07 Brighton-Manchester Utd,2022-05-07,Matchweek 36,Sat,Away,L,0,4,Brighton,0,15,5,33.3,0.0,0.0,19.4,1,0,0,0.9,0.9,0.06,-0.9,-0.9,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-05-22 Crystal Palace-Manchester Utd,2022-05-22,Matchweek 38,Sun,Away,L,0,1,Crystal Palace,0,10,4,40.0,0.0,0.0,19.8,1,0,0,0.7,0.7,0.08,-0.7,-0.7,16:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-15 Newcastle Utd-West Ham,2021-08-15,Matchweek 1,Sun,Home,L,2,4,West Ham,2,17,3,17.6,0.12,0.67,16.3,0,0,0,1.8,1.8,0.11,0.2,0.2,14:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-21 Aston Villa-Newcastle Utd,2021-08-21,Matchweek 2,Sat,Away,L,0,2,Aston Villa,0,9,1,11.1,0.0,0.0,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-28 Newcastle Utd-Southampton,2021-08-28,Matchweek 3,Sat,Home,D,2,2,Southampton,2,10,4,40.0,0.2,0.5,16.5,1,0,0,1.0,1.0,0.1,1.0,1.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-11 Manchester Utd-Newcastle Utd,2021-09-11,Matchweek 4,Sat,Away,L,1,4,Manchester Utd,1,12,3,25.0,0.08,0.33,22.5,0,0,0,0.4,0.4,0.04,0.6,0.6,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-17 Newcastle Utd-Leeds United,2021-09-17,Matchweek 5,Fri,Home,D,1,1,Leeds United,1,17,7,41.2,0.06,0.14,19.2,0,0,0,1.3,1.3,0.08,-0.3,-0.3,20:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-25 Watford-Newcastle Utd,2021-09-25,Matchweek 6,Sat,Away,D,1,1,Watford,1,20,6,30.0,0.05,0.17,17.9,1,0,0,1.9,1.9,0.1,-0.9,-0.9,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-02 Wolves-Newcastle Utd,2021-10-02,Matchweek 7,Sat,Away,L,1,2,Wolves,1,8,2,25.0,0.13,0.5,16.5,1,0,0,0.6,0.6,0.08,0.4,0.4,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-17 Newcastle Utd-Tottenham,2021-10-17,Matchweek 8,Sun,Home,L,2,3,Tottenham,1,7,1,14.3,0.14,1.0,17.4,0,0,0,0.4,0.4,0.06,0.6,0.6,16:30:00
ENG-Premier League,2122,Newcastle Utd,2021-10-23 Crystal Palace-Newcastle Utd,2021-10-23,Matchweek 9,Sat,Away,D,1,1,Crystal Palace,1,6,1,16.7,0.17,1.0,14.2,0,0,0,0.3,0.3,0.06,0.7,0.7,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-30 Newcastle Utd-Chelsea,2021-10-30,Matchweek 10,Sat,Home,L,0,3,Chelsea,0,6,1,16.7,0.0,0.0,19.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-11-06 Brighton-Newcastle Utd,2021-11-06,Matchweek 11,Sat,Away,D,1,1,Brighton,1,6,1,16.7,0.17,1.0,18.1,0,0,0,0.3,0.3,0.05,0.7,0.7,17:30:00
ENG-Premier League,2122,Newcastle Utd,2021-11-20 Newcastle Utd-Brentford,2021-11-20,Matchweek 12,Sat,Home,D,3,3,Brentford,3,23,8,34.8,0.13,0.38,16.1,0,0,0,1.5,1.5,0.07,1.5,1.5,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-11-27 Arsenal-Newcastle Utd,2021-11-27,Matchweek 13,Sat,Away,L,0,2,Arsenal,0,9,5,55.6,0.0,0.0,24.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,12:30:00
ENG-Premier League,2122,Newcastle Utd,2021-11-30 Newcastle Utd-Norwich City,2021-11-30,Matchweek 14,Tue,Home,D,1,1,Norwich City,1,8,0,0.0,0.0,,22.6,0,1,1,1.1,0.4,0.05,-0.1,-0.4,19:30:00
ENG-Premier League,2122,Newcastle Utd,2021-12-04 Newcastle Utd-Burnley,2021-12-04,Matchweek 15,Sat,Home,W,1,0,Burnley,1,19,4,21.1,0.05,0.25,17.9,0,0,0,1.0,1.0,0.06,0.0,0.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-12 Leicester City-Newcastle Utd,2021-12-12,Matchweek 16,Sun,Away,L,0,4,Leicester City,0,12,3,25.0,0.0,0.0,18.1,0,0,0,1.0,1.0,0.08,-1.0,-1.0,14:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-16 Liverpool-Newcastle Utd,2021-12-16,Matchweek 17,Thu,Away,L,1,3,Liverpool,1,5,3,60.0,0.2,0.33,31.4,2,0,0,0.3,0.3,0.05,0.7,0.7,20:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-19 Newcastle Utd-Manchester City,2021-12-19,Matchweek 18,Sun,Home,L,0,4,Manchester City,0,5,1,20.0,0.0,0.0,19.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,14:15:00
ENG-Premier League,2122,Newcastle Utd,2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27,Matchweek 19,Mon,Home,D,1,1,Manchester Utd,1,13,8,61.5,0.08,0.13,22.6,0,0,0,1.3,1.3,0.1,-0.3,-0.3,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-01-15 Newcastle Utd-Watford,2022-01-15,Matchweek 22,Sat,Home,D,1,1,Watford,1,12,1,8.3,0.08,1.0,14.6,0,0,0,1.2,1.2,0.1,-0.2,-0.2,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-01-22 Leeds United-Newcastle Utd,2022-01-22,Matchweek 23,Sat,Away,W,1,0,Leeds United,1,15,3,20.0,0.07,0.33,19.7,1,0,0,0.9,0.9,0.06,0.1,0.1,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-02-08 Newcastle Utd-Everton,2022-02-08,Matchweek 24,Tue,Home,W,3,1,Everton,2,20,9,45.0,0.1,0.22,14.0,1,0,0,1.9,1.9,0.1,0.1,0.1,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-02-13 Newcastle Utd-Aston Villa,2022-02-13,Matchweek 25,Sun,Home,W,1,0,Aston Villa,1,10,2,20.0,0.1,0.5,21.5,1,0,0,0.5,0.5,0.05,0.5,0.5,14:00:00
ENG-Premier League,2122,Newcastle Utd,2022-02-19 West Ham-Newcastle Utd,2022-02-19,Matchweek 26,Sat,Away,D,1,1,West Ham,1,14,3,21.4,0.07,0.33,16.0,0,0,0,0.8,0.8,0.06,0.2,0.2,12:30:00
ENG-Premier League,2122,Newcastle Utd,2022-02-26 Brentford-Newcastle Utd,2022-02-26,Matchweek 27,Sat,Away,W,2,0,Brentford,2,26,11,42.3,0.08,0.18,15.7,2,0,0,2.7,2.7,0.11,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-05 Newcastle Utd-Brighton,2022-03-05,Matchweek 28,Sat,Home,W,2,1,Brighton,2,10,4,40.0,0.2,0.5,12.2,0,0,0,1.7,1.7,0.21,0.3,0.3,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-10 Southampton-Newcastle Utd,2022-03-10,Matchweek 21,Thu,Away,W,2,1,Southampton,2,8,3,37.5,0.25,0.67,16.4,0,0,0,0.6,0.6,0.08,1.4,1.4,19:30:00
ENG-Premier League,2122,Newcastle Utd,2022-03-13 Chelsea-Newcastle Utd,2022-03-13,Matchweek 29,Sun,Away,L,0,1,Chelsea,0,7,2,28.6,0.0,0.0,18.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,14:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-17 Everton-Newcastle Utd,2022-03-17,Matchweek 20,Thu,Away,L,0,1,Everton,0,17,6,35.3,0.0,0.0,20.7,1,0,0,0.9,0.9,0.05,-0.9,-0.9,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-04-03 Tottenham-Newcastle Utd,2022-04-03,Matchweek 31,Sun,Away,L,1,5,Tottenham,1,8,1,12.5,0.13,1.0,18.0,1,0,0,0.5,0.5,0.07,0.5,0.5,16:30:00
ENG-Premier League,2122,Newcastle Utd,2022-04-08 Newcastle Utd-Wolves,2022-04-08,Matchweek 32,Fri,Home,W,1,0,Wolves,1,11,3,27.3,0.0,0.0,19.7,1,1,1,1.5,0.7,0.07,-0.5,-0.7,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-04-17 Newcastle Utd-Leicester City,2022-04-17,Matchweek 33,Sun,Home,W,2,1,Leicester City,2,16,7,43.8,0.13,0.29,15.4,1,0,0,1.8,1.8,0.14,0.2,0.2,14:15:00
ENG-Premier League,2122,Newcastle Utd,2022-04-20 Newcastle Utd-Crystal Palace,2022-04-20,Matchweek 30,Wed,Home,W,1,0,Crystal Palace,1,13,4,30.8,0.08,0.25,18.1,0,0,0,0.9,0.9,0.07,0.1,0.1,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-04-23 Norwich City-Newcastle Utd,2022-04-23,Matchweek 34,Sat,Away,W,3,0,Norwich City,3,13,7,53.8,0.23,0.43,15.6,0,0,0,1.9,1.9,0.15,1.1,1.1,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-04-30 Newcastle Utd-Liverpool,2022-04-30,Matchweek 35,Sat,Home,L,0,1,Liverpool,0,4,2,50.0,0.0,0.0,28.3,1,0,0,0.2,0.2,0.05,-0.2,-0.2,12:30:00
ENG-Premier League,2122,Newcastle Utd,2022-05-08 Manchester City-Newcastle Utd,2022-05-08,Matchweek 36,Sun,Away,L,0,5,Manchester City,0,7,3,42.9,0.0,0.0,16.5,0,0,0,0.8,0.8,0.12,-0.8,-0.8,16:30:00
ENG-Premier League,2122,Newcastle Utd,2022-05-16 Newcastle Utd-Arsenal,2022-05-16,Matchweek 37,Mon,Home,W,2,0,Arsenal,1,16,4,25.0,0.06,0.25,19.1,0,0,0,1.6,1.6,0.11,-0.6,-0.6,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-05-22 Burnley-Newcastle Utd,2022-05-22,Matchweek 38,Sun,Away,W,2,1,Burnley,2,7,5,71.4,0.14,0.2,23.0,0,1,1,1.8,1.0,0.15,0.2,0.0,16:00:00
ENG-Premier League,2122,Norwich City,2021-08-14 Norwich City-Liverpool,2021-08-14,Matchweek 1,Sat,Home,L,0,3,Liverpool,0,14,3,21.4,0.0,0.0,17.1,0,0,0,1.4,1.4,0.16,-1.4,-1.4,17:30:00
ENG-Premier League,2122,Norwich City,2021-08-21 Manchester City-Norwich City,2021-08-21,Matchweek 2,Sat,Away,L,0,5,Manchester City,0,1,0,0.0,0.0,,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,15:00:00
ENG-Premier League,2122,Norwich City,2021-08-28 Norwich City-Leicester City,2021-08-28,Matchweek 3,Sat,Home,L,1,2,Leicester City,1,13,3,23.1,0.0,0.0,22.6,1,1,1,1.5,0.7,0.06,-0.5,-0.7,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-11 Arsenal-Norwich City,2021-09-11,Matchweek 4,Sat,Away,L,0,1,Arsenal,0,10,1,10.0,0.0,0.0,19.9,1,0,0,0.7,0.7,0.07,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-18 Norwich City-Watford,2021-09-18,Matchweek 5,Sat,Home,L,1,3,Watford,1,12,5,41.7,0.08,0.2,20.7,1,0,0,1.0,1.0,0.08,0.0,0.0,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-25 Everton-Norwich City,2021-09-25,Matchweek 6,Sat,Away,L,0,2,Everton,0,10,2,20.0,0.0,0.0,22.3,1,0,0,0.5,0.5,0.05,-0.5,-0.5,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-02 Burnley-Norwich City,2021-10-02,Matchweek 7,Sat,Away,D,0,0,Burnley,0,10,2,20.0,0.0,0.0,20.7,2,0,0,0.6,0.6,0.06,-0.6,-0.6,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-16 Norwich City-Brighton,2021-10-16,Matchweek 8,Sat,Home,D,0,0,Brighton,0,15,2,13.3,0.0,0.0,21.7,1,0,0,1.2,1.2,0.08,-1.2,-1.2,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-23 Chelsea-Norwich City,2021-10-23,Matchweek 9,Sat,Away,L,0,7,Chelsea,0,3,1,33.3,0.0,0.0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,12:30:00
ENG-Premier League,2122,Norwich City,2021-10-31 Norwich City-Leeds United,2021-10-31,Matchweek 10,Sun,Home,L,1,2,Leeds United,1,14,3,21.4,0.07,0.33,21.8,3,0,0,0.8,0.8,0.06,0.2,0.2,14:00:00
ENG-Premier League,2122,Norwich City,2021-11-06 Brentford-Norwich City,2021-11-06,Matchweek 11,Sat,Away,W,2,1,Brentford,2,8,4,50.0,0.13,0.25,25.6,1,1,1,1.2,0.4,0.05,0.8,0.6,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-20 Norwich City-Southampton,2021-11-20,Matchweek 12,Sat,Home,W,2,1,Southampton,2,8,4,50.0,0.25,0.5,16.3,0,0,0,0.5,0.5,0.07,1.5,1.5,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-27 Norwich City-Wolves,2021-11-27,Matchweek 13,Sat,Home,D,0,0,Wolves,0,14,4,28.6,0.0,0.0,18.2,1,0,0,1.6,1.6,0.12,-1.6,-1.6,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-30 Newcastle Utd-Norwich City,2021-11-30,Matchweek 14,Tue,Away,D,1,1,Newcastle Utd,1,16,6,37.5,0.06,0.17,16.9,1,0,0,1.2,1.2,0.08,-0.2,-0.2,19:30:00
