,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
ENG-Premier League,2021,West Brom,2020-11-08 West Brom-Tottenham,2020-11-08,Matchweek 8,Sun,Home,L,0,1,Tottenham,21,14,3,2,1,1,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,West Brom,2020-11-21 Manchester Utd-West Brom,2020-11-21,Matchweek 9,Sat,Away,L,0,1,Manchester Utd,14,10,2,1,1,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Brom,2020-11-28 West Brom-Sheffield Utd,2020-11-28,Matchweek 10,Sat,Home,W,1,0,Sheffield Utd,30,16,5,1,6,2,0,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,2021,West Brom,2020-12-06 West Brom-Crystal Palace,2020-12-06,Matchweek 11,Sun,Home,L,1,5,Crystal Palace,18,15,1,1,0,0,1,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,West Brom,2020-12-12 Newcastle Utd-West Brom,2020-12-12,Matchweek 12,Sat,Away,L,1,2,Newcastle Utd,23,17,1,1,1,2,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2021,West Brom,2020-12-15 Manchester City-West Brom,2020-12-15,Matchweek 13,Tue,Away,D,1,1,Manchester City,8,6,1,0,0,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Brom,2020-12-20 West Brom-Aston Villa,2020-12-20,Matchweek 14,Sun,Home,L,0,3,Aston Villa,2,1,0,0,0,1,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,West Brom,2020-12-27 Liverpool-West Brom,2020-12-27,Matchweek 15,Sun,Away,D,1,1,Liverpool,9,9,0,0,0,0,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,2021,West Brom,2020-12-29 West Brom-Leeds United,2020-12-29,Matchweek 16,Tue,Home,L,0,5,Leeds United,4,2,0,1,0,0,1,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,West Brom,2021-01-02 West Brom-Arsenal,2021-01-02,Matchweek 17,Sat,Home,L,0,4,Arsenal,11,9,1,0,0,0,1,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Brom,2021-01-16 Wolves-West Brom,2021-01-16,Matchweek 19,Sat,Away,W,3,2,Wolves,21,16,1,1,1,2,0,6,3,1,0,0,2,0,12:30:00
ENG-Premier League,2021,West Brom,2021-01-19 West Ham-West Brom,2021-01-19,Matchweek 18,Tue,Away,L,1,2,West Ham,12,12,0,0,0,0,0,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,2021,West Brom,2021-01-26 West Brom-Manchester City,2021-01-26,Matchweek 20,Tue,Home,L,0,5,Manchester City,5,2,1,0,1,1,0,0,0,0,0,0,0,0,20:15:00
ENG-Premier League,2021,West Brom,2021-01-30 West Brom-Fulham,2021-01-30,Matchweek 21,Sat,Home,D,2,2,Fulham,8,8,0,0,0,0,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,2021,West Brom,2021-02-02 Sheffield Utd-West Brom,2021-02-02,Matchweek 22,Tue,Away,L,1,2,Sheffield Utd,13,7,2,0,2,2,0,1,0,0,0,1,0,0,18:00:00
ENG-Premier League,2021,West Brom,2021-02-07 Tottenham-West Brom,2021-02-07,Matchweek 23,Sun,Away,L,0,2,Tottenham,8,5,2,0,0,1,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,West Brom,2021-02-14 West Brom-Manchester Utd,2021-02-14,Matchweek 24,Sun,Home,D,1,1,Manchester Utd,14,11,1,1,0,1,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,2021,West Brom,2021-02-20 Burnley-West Brom,2021-02-20,Matchweek 25,Sat,Away,D,0,0,Burnley,18,13,0,2,0,3,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,West Brom,2021-02-27 West Brom-Brighton,2021-02-27,Matchweek 26,Sat,Home,W,1,0,Brighton,9,5,2,0,1,1,0,2,0,1,0,1,0,0,15:00:00
ENG-Premier League,2021,West Brom,2021-03-04 West Brom-Everton,2021-03-04,Matchweek 29,Thu,Home,L,0,1,Everton,21,16,2,3,0,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,West Brom,2021-03-07 West Brom-Newcastle Utd,2021-03-07,Matchweek 27,Sun,Home,D,0,0,Newcastle Utd,21,18,3,0,0,0,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,West Brom,2021-03-13 Crystal Palace-West Brom,2021-03-13,Matchweek 28,Sat,Away,L,0,1,Crystal Palace,23,15,4,0,2,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,West Brom,2021-04-03 Chelsea-West Brom,2021-04-03,Matchweek 30,Sat,Away,W,5,2,Chelsea,23,16,1,3,0,2,1,8,8,0,0,0,0,0,12:30:00
ENG-Premier League,2021,West Brom,2021-04-12 West Brom-Southampton,2021-04-12,Matchweek 31,Mon,Home,W,3,0,Southampton,28,20,2,2,1,2,1,6,4,0,0,0,1,1,18:00:00
ENG-Premier League,2021,West Brom,2021-04-22 Leicester City-West Brom,2021-04-22,Matchweek 32,Thu,Away,L,0,3,Leicester City,8,2,2,2,0,2,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Brom,2021-04-25 Aston Villa-West Brom,2021-04-25,Matchweek 33,Sun,Away,D,2,2,Aston Villa,14,9,1,0,0,3,1,2,1,0,0,0,1,0,19:00:00
ENG-Premier League,2021,West Brom,2021-05-03 West Brom-Wolves,2021-05-03,Matchweek 34,Mon,Home,D,1,1,Wolves,16,14,2,0,0,0,0,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,2021,West Brom,2021-05-09 Arsenal-West Brom,2021-05-09,Matchweek 35,Sun,Away,L,1,3,Arsenal,17,14,2,0,0,1,0,1,1,0,0,0,0,0,19:00:00
ENG-Premier League,2021,West Brom,2021-05-16 West Brom-Liverpool,2021-05-16,Matchweek 36,Sun,Home,L,1,2,Liverpool,18,11,5,0,0,2,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,2021,West Brom,2021-05-19 West Brom-West Ham,2021-05-19,Matchweek 37,Wed,Home,L,1,3,West Ham,21,13,3,2,2,1,0,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,West Brom,2021-05-23 Leeds United-West Brom,2021-05-23,Matchweek 38,Sun,Away,L,1,3,Leeds United,17,11,2,0,1,2,1,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,2021,West Ham,2020-09-12 West Ham-Newcastle Utd,2020-09-12,Matchweek 1,Sat,Home,L,0,2,Newcastle Utd,27,22,3,0,1,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Ham,2020-09-19 Arsenal-West Ham,2020-09-19,Matchweek 2,Sat,Away,L,1,2,Arsenal,24,14,3,2,3,1,1,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Ham,2020-09-27 West Ham-Wolves,2020-09-27,Matchweek 3,Sun,Home,W,4,0,Wolves,25,13,5,2,2,2,1,5,2,1,0,1,1,0,19:00:00
ENG-Premier League,2021,West Ham,2020-10-04 Leicester City-West Ham,2020-10-04,Matchweek 4,Sun,Away,W,3,0,Leicester City,26,18,4,0,1,2,1,6,5,1,0,0,0,0,12:00:00
ENG-Premier League,2021,West Ham,2020-10-18 Tottenham-West Ham,2020-10-18,Matchweek 5,Sun,Away,D,3,3,Tottenham,25,18,2,1,1,3,0,4,1,1,0,0,2,0,16:30:00
ENG-Premier League,2021,West Ham,2020-10-24 West Ham-Manchester City,2020-10-24,Matchweek 6,Sat,Home,D,1,1,Manchester City,11,10,0,0,1,0,0,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,2021,West Ham,2020-10-31 Liverpool-West Ham,2020-10-31,Matchweek 7,Sat,Away,L,1,2,Liverpool,8,5,2,0,0,1,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,2021,West Ham,2020-11-07 West Ham-Fulham,2020-11-07,Matchweek 8,Sat,Home,W,1,0,Fulham,30,21,4,0,4,1,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Ham,2020-11-22 Sheffield Utd-West Ham,2020-11-22,Matchweek 9,Sun,Away,W,1,0,Sheffield Utd,29,20,3,2,3,1,0,1,0,0,0,1,0,0,14:00:00
ENG-Premier League,2021,West Ham,2020-11-30 West Ham-Aston Villa,2020-11-30,Matchweek 10,Mon,Home,W,2,1,Aston Villa,10,7,2,0,1,0,0,4,2,1,0,1,0,0,20:00:00
ENG-Premier League,2021,West Ham,2020-12-05 West Ham-Manchester Utd,2020-12-05,Matchweek 11,Sat,Home,L,1,3,Manchester Utd,35,23,3,2,4,3,0,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,2021,West Ham,2020-12-11 Leeds United-West Ham,2020-12-11,Matchweek 12,Fri,Away,W,2,1,Leeds United,32,21,6,1,0,4,0,4,1,2,0,0,1,0,20:00:00
ENG-Premier League,2021,West Ham,2020-12-16 West Ham-Crystal Palace,2020-12-16,Matchweek 13,Wed,Home,D,1,1,Crystal Palace,15,11,2,0,0,1,1,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Ham,2020-12-21 Chelsea-West Ham,2020-12-21,Matchweek 14,Mon,Away,L,0,3,Chelsea,12,9,2,0,0,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Ham,2020-12-27 West Ham-Brighton,2020-12-27,Matchweek 15,Sun,Home,D,2,2,Brighton,22,20,1,1,0,0,0,4,4,0,0,0,0,0,14:15:00
ENG-Premier League,2021,West Ham,2020-12-29 Southampton-West Ham,2020-12-29,Matchweek 16,Tue,Away,D,0,0,Southampton,12,8,2,1,0,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,West Ham,2021-01-01 Everton-West Ham,2021-01-01,Matchweek 17,Fri,Away,W,1,0,Everton,17,13,0,0,2,1,1,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,2021,West Ham,2021-01-16 West Ham-Burnley,2021-01-16,Matchweek 19,Sat,Home,W,1,0,Burnley,23,13,4,3,2,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2021,West Ham,2021-01-19 West Ham-West Brom,2021-01-19,Matchweek 18,Tue,Home,W,2,1,West Brom,27,19,2,3,1,2,0,4,4,0,0,0,0,0,18:00:00
ENG-Premier League,2021,West Ham,2021-01-26 Crystal Palace-West Ham,2021-01-26,Matchweek 20,Tue,Away,W,3,2,Crystal Palace,25,18,2,2,2,1,0,6,4,1,0,0,1,0,18:00:00
ENG-Premier League,2021,West Ham,2021-01-31 West Ham-Liverpool,2021-01-31,Matchweek 21,Sun,Home,L,1,3,Liverpool,14,8,4,0,1,1,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2021,West Ham,2021-02-03 Aston Villa-West Ham,2021-02-03,Matchweek 22,Wed,Away,W,3,1,Aston Villa,36,28,2,2,1,3,0,6,6,0,0,0,0,0,20:15:00
ENG-Premier League,2021,West Ham,2021-02-06 Fulham-West Ham,2021-02-06,Matchweek 23,Sat,Away,D,0,0,Fulham,14,8,2,0,1,3,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,West Ham,2021-02-15 West Ham-Sheffield Utd,2021-02-15,Matchweek 24,Mon,Home,W,3,0,Sheffield Utd,23,15,2,0,2,3,1,6,3,1,0,1,1,0,18:00:00
ENG-Premier League,2021,West Ham,2021-02-21 West Ham-Tottenham,2021-02-21,Matchweek 25,Sun,Home,W,2,1,Tottenham,7,4,1,1,1,0,0,3,1,0,1,1,0,0,12:00:00
ENG-Premier League,2021,West Ham,2021-02-27 Manchester City-West Ham,2021-02-27,Matchweek 26,Sat,Away,L,1,2,Manchester City,16,11,1,0,3,1,0,1,0,0,0,1,0,0,12:30:00
ENG-Premier League,2021,West Ham,2021-03-08 West Ham-Leeds United,2021-03-08,Matchweek 27,Mon,Home,W,2,0,Leeds United,24,13,3,1,3,4,0,3,0,1,0,2,0,0,20:00:00
ENG-Premier League,2021,West Ham,2021-03-14 Manchester Utd-West Ham,2021-03-14,Matchweek 28,Sun,Away,L,0,1,Manchester Utd,13,11,1,0,1,0,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,West Ham,2021-03-21 West Ham-Arsenal,2021-03-21,Matchweek 29,Sun,Home,D,3,3,Arsenal,27,19,3,1,2,2,0,5,2,1,0,1,1,0,15:00:00
ENG-Premier League,2021,West Ham,2021-04-05 Wolves-West Ham,2021-04-05,Matchweek 30,Mon,Away,W,3,2,Wolves,17,14,0,3,0,0,0,6,6,0,0,0,0,0,20:15:00
ENG-Premier League,2021,West Ham,2021-04-11 West Ham-Leicester City,2021-04-11,Matchweek 31,Sun,Home,W,3,2,Leicester City,8,8,0,0,0,0,0,6,6,0,0,0,0,0,14:05:00
ENG-Premier League,2021,West Ham,2021-04-17 Newcastle Utd-West Ham,2021-04-17,Matchweek 32,Sat,Away,L,2,3,Newcastle Utd,25,18,4,0,0,2,1,2,1,1,0,0,0,0,12:30:00
ENG-Premier League,2021,West Ham,2021-04-24 West Ham-Chelsea,2021-04-24,Matchweek 33,Sat,Home,L,0,1,Chelsea,16,12,0,0,1,2,1,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,West Ham,2021-05-03 Burnley-West Ham,2021-05-03,Matchweek 34,Mon,Away,W,2,1,Burnley,41,30,4,4,2,1,0,4,4,0,0,0,0,0,20:15:00
ENG-Premier League,2021,West Ham,2021-05-09 West Ham-Everton,2021-05-09,Matchweek 35,Sun,Home,L,0,1,Everton,19,16,0,0,3,0,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2021,West Ham,2021-05-15 Brighton-West Ham,2021-05-15,Matchweek 36,Sat,Away,D,1,1,Brighton,28,21,4,2,1,0,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,West Ham,2021-05-19 West Brom-West Ham,2021-05-19,Matchweek 37,Wed,Away,W,3,1,West Brom,37,25,4,2,4,2,0,6,4,1,0,1,0,0,20:15:00
ENG-Premier League,2021,West Ham,2021-05-23 West Ham-Southampton,2021-05-23,Matchweek 38,Sun,Home,W,3,0,Southampton,23,12,5,1,2,2,1,4,3,0,0,1,0,0,16:00:00
ENG-Premier League,2021,Wolves,2020-09-14 Sheffield Utd-Wolves,2020-09-14,Matchweek 1,Mon,Away,W,2,0,Sheffield Utd,20,11,3,3,3,0,0,4,1,1,1,1,0,0,18:00:00
ENG-Premier League,2021,Wolves,2020-09-21 Wolves-Manchester City,2020-09-21,Matchweek 2,Mon,Home,L,1,3,Manchester City,20,17,1,1,0,1,0,2,1,0,1,0,0,0,20:15:00
ENG-Premier League,2021,Wolves,2020-09-27 West Ham-Wolves,2020-09-27,Matchweek 3,Sun,Away,L,0,4,West Ham,21,15,2,2,2,0,0,0,0,0,0,0,0,0,19:00:00
ENG-Premier League,2021,Wolves,2020-10-04 Wolves-Fulham,2020-10-04,Matchweek 4,Sun,Home,W,1,0,Fulham,20,14,1,1,3,1,0,1,0,0,0,1,0,0,14:00:00
ENG-Premier League,2021,Wolves,2020-10-19 Leeds United-Wolves,2020-10-19,Matchweek 5,Mon,Away,W,1,0,Leeds United,12,7,1,2,1,0,1,2,1,0,1,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2020-10-25 Wolves-Newcastle Utd,2020-10-25,Matchweek 6,Sun,Home,D,1,1,Newcastle Utd,29,23,0,0,2,2,2,2,0,0,0,0,1,1,16:30:00
ENG-Premier League,2021,Wolves,2020-10-30 Wolves-Crystal Palace,2020-10-30,Matchweek 7,Fri,Home,W,2,0,Crystal Palace,30,26,1,2,1,0,0,4,4,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2020-11-08 Leicester City-Wolves,2020-11-08,Matchweek 8,Sun,Away,L,0,1,Leicester City,16,11,1,0,1,3,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Wolves,2020-11-23 Wolves-Southampton,2020-11-23,Matchweek 9,Mon,Home,D,1,1,Southampton,36,21,2,3,5,4,1,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,2021,Wolves,2020-11-29 Arsenal-Wolves,2020-11-29,Matchweek 10,Sun,Away,W,2,1,Arsenal,20,13,1,3,3,0,0,3,0,0,1,2,0,0,19:15:00
ENG-Premier League,2021,Wolves,2020-12-06 Liverpool-Wolves,2020-12-06,Matchweek 11,Sun,Away,L,0,4,Liverpool,16,12,1,1,1,1,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Wolves,2020-12-12 Wolves-Aston Villa,2020-12-12,Matchweek 12,Sat,Home,L,0,1,Aston Villa,27,18,2,3,2,2,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Wolves,2020-12-15 Wolves-Chelsea,2020-12-15,Matchweek 13,Tue,Home,W,2,1,Chelsea,22,13,4,2,2,1,0,4,3,0,1,0,0,0,18:00:00
ENG-Premier League,2021,Wolves,2020-12-21 Burnley-Wolves,2020-12-21,Matchweek 14,Mon,Away,L,1,2,Burnley,27,17,3,4,0,3,0,2,1,0,0,0,1,0,17:30:00
ENG-Premier League,2021,Wolves,2020-12-27 Wolves-Tottenham,2020-12-27,Matchweek 15,Sun,Home,D,1,1,Tottenham,21,15,3,1,0,1,1,2,1,1,0,0,0,0,19:15:00
ENG-Premier League,2021,Wolves,2020-12-29 Manchester Utd-Wolves,2020-12-29,Matchweek 16,Tue,Away,L,0,1,Manchester Utd,16,10,2,2,0,2,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2021-01-02 Brighton-Wolves,2021-01-02,Matchweek 17,Sat,Away,D,3,3,Brighton,20,12,3,2,0,3,0,4,2,1,0,0,1,0,17:30:00
ENG-Premier League,2021,Wolves,2021-01-12 Wolves-Everton,2021-01-12,Matchweek 18,Tue,Home,L,1,2,Everton,23,19,2,0,0,1,1,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Wolves,2021-01-16 Wolves-West Brom,2021-01-16,Matchweek 19,Sat,Home,L,2,3,West Brom,43,30,5,2,3,3,0,4,4,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Wolves,2021-01-27 Chelsea-Wolves,2021-01-27,Matchweek 20,Wed,Away,D,0,0,Chelsea,7,6,0,0,0,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Wolves,2021-01-30 Crystal Palace-Wolves,2021-01-30,Matchweek 21,Sat,Away,L,0,1,Crystal Palace,10,5,2,1,1,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Wolves,2021-02-02 Wolves-Arsenal,2021-02-02,Matchweek 22,Tue,Home,W,2,1,Arsenal,22,16,2,3,0,1,0,4,3,0,0,0,1,0,18:00:00
ENG-Premier League,2021,Wolves,2021-02-07 Wolves-Leicester City,2021-02-07,Matchweek 23,Sun,Home,D,0,0,Leicester City,23,17,1,4,1,0,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Wolves,2021-02-14 Southampton-Wolves,2021-02-14,Matchweek 24,Sun,Away,W,2,1,Southampton,14,7,3,2,1,1,0,3,1,0,1,1,0,0,12:00:00
ENG-Premier League,2021,Wolves,2021-02-19 Wolves-Leeds United,2021-02-19,Matchweek 25,Fri,Home,W,1,0,Leeds United,22,16,2,1,1,0,2,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2021-02-27 Newcastle Utd-Wolves,2021-02-27,Matchweek 26,Sat,Away,D,1,1,Newcastle Utd,28,21,1,5,0,1,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2021-03-02 Manchester City-Wolves,2021-03-02,Matchweek 29,Tue,Away,L,1,4,Manchester City,10,6,1,1,1,1,0,2,0,1,0,0,1,0,20:00:00
ENG-Premier League,2021,Wolves,2021-03-06 Aston Villa-Wolves,2021-03-06,Matchweek 27,Sat,Away,D,0,0,Aston Villa,15,9,2,1,2,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Wolves,2021-03-15 Wolves-Liverpool,2021-03-15,Matchweek 28,Mon,Home,L,0,1,Liverpool,14,9,1,2,0,1,1,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2021-04-05 Wolves-West Ham,2021-04-05,Matchweek 30,Mon,Home,L,2,3,West Ham,39,28,4,2,2,2,1,4,3,0,1,0,0,0,20:15:00
ENG-Premier League,2021,Wolves,2021-04-09 Fulham-Wolves,2021-04-09,Matchweek 31,Fri,Away,W,1,0,Fulham,14,5,5,0,0,4,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Wolves,2021-04-17 Wolves-Sheffield Utd,2021-04-17,Matchweek 32,Sat,Home,W,1,0,Sheffield Utd,18,13,2,0,1,1,1,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Wolves,2021-04-25 Wolves-Burnley,2021-04-25,Matchweek 33,Sun,Home,L,0,4,Burnley,18,12,2,0,2,2,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Wolves,2021-05-03 West Brom-Wolves,2021-05-03,Matchweek 34,Mon,Away,D,1,1,West Brom,34,24,2,4,2,0,2,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Wolves,2021-05-09 Wolves-Brighton,2021-05-09,Matchweek 35,Sun,Home,W,2,1,Brighton,28,23,2,1,1,1,0,3,2,0,0,1,0,0,12:00:00
ENG-Premier League,2021,Wolves,2021-05-16 Tottenham-Wolves,2021-05-16,Matchweek 36,Sun,Away,L,0,2,Tottenham,30,23,2,3,1,1,0,0,0,0,0,0,0,0,14:05:00
ENG-Premier League,2021,Wolves,2021-05-19 Everton-Wolves,2021-05-19,Matchweek 37,Wed,Away,L,0,1,Everton,12,7,1,3,1,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Wolves,2021-05-23 Wolves-Manchester Utd,2021-05-23,Matchweek 38,Sun,Home,L,1,2,Manchester Utd,24,21,1,1,1,0,0,2,2,0,0,0,0,0,16:00:00
