,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
,,,,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,,,,,,,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2021,West Brom,2021-02-14 West Brom-Manchester Utd,2021-02-14,Matchweek 24,Sun,Home,D,1,1,Manchester Utd,181,284,63.7,3505,1586,78,86,90.7,77,101,76.2,24,80,30.0,1,1.0,0.8,7,16,6,3,19,14:00:00
ENG-Premier League,2021,West Brom,2021-02-20 Burnley-West Brom,2021-02-20,Matchweek 25,Sat,Away,D,0,0,Burnley,176,304,57.9,3231,1668,80,106,75.5,58,87,66.7,27,82,32.9,0,1.4,1.1,7,12,2,0,21,15:00:00
ENG-Premier League,2021,West Brom,2021-02-27 West Brom-Brighton,2021-02-27,Matchweek 26,Sat,Home,W,1,0,Brighton,162,276,58.7,2759,1320,83,101,82.2,52,80,65.0,20,73,27.4,1,0.8,0.7,4,15,3,1,16,15:00:00
ENG-Premier League,2021,West Brom,2021-03-04 West Brom-Everton,2021-03-04,Matchweek 29,Thu,Home,L,0,1,Everton,391,514,76.1,7268,2653,161,183,88.0,177,213,83.1,46,94,48.9,0,0.9,0.8,8,33,7,0,51,18:00:00
ENG-Premier League,2021,West Brom,2021-03-07 West Brom-Newcastle Utd,2021-03-07,Matchweek 27,Sun,Home,D,0,0,Newcastle Utd,328,464,70.7,6049,2530,171,199,85.9,92,132,69.7,57,110,51.8,0,1.5,1.3,11,29,17,3,43,12:00:00
ENG-Premier League,2021,West Brom,2021-03-13 Crystal Palace-West Brom,2021-03-13,Matchweek 28,Sat,Away,L,0,1,Crystal Palace,343,458,74.9,5694,2383,169,188,89.9,111,140,79.3,38,80,47.5,0,0.7,1.0,9,31,12,5,42,15:00:00
ENG-Premier League,2021,West Brom,2021-04-03 Chelsea-West Brom,2021-04-03,Matchweek 30,Sat,Away,W,5,2,Chelsea,244,339,72.0,4127,1706,114,131,87.0,85,113,75.2,27,61,44.3,4,1.3,0.7,10,21,3,1,17,12:30:00
ENG-Premier League,2021,West Brom,2021-04-12 West Brom-Southampton,2021-04-12,Matchweek 31,Mon,Home,W,3,0,Southampton,215,326,66.0,3900,2042,94,128,73.4,78,105,74.3,29,63,46.0,2,2.1,1.5,12,17,7,3,26,18:00:00
ENG-Premier League,2021,West Brom,2021-04-22 Leicester City-West Brom,2021-04-22,Matchweek 32,Thu,Away,L,0,3,Leicester City,188,294,63.9,3620,1580,73,104,70.2,72,94,76.6,30,68,44.1,0,0.5,0.5,3,15,1,0,20,20:00:00
ENG-Premier League,2021,West Brom,2021-04-25 Aston Villa-West Brom,2021-04-25,Matchweek 33,Sun,Away,D,2,2,Aston Villa,155,267,58.1,2689,1462,68,89,76.4,47,62,75.8,21,74,28.4,0,0.2,0.3,5,13,6,1,19,19:00:00
ENG-Premier League,2021,West Brom,2021-05-03 West Brom-Wolves,2021-05-03,Matchweek 34,Mon,Home,D,1,1,Wolves,270,387,69.8,4907,2316,122,150,81.3,95,129,73.6,40,83,48.2,1,1.0,0.7,7,28,6,3,34,18:00:00
ENG-Premier League,2021,West Brom,2021-05-09 Arsenal-West Brom,2021-05-09,Matchweek 35,Sun,Away,L,1,3,Arsenal,233,336,69.3,4777,1747,80,100,80.0,109,132,82.6,36,85,42.4,1,1.7,0.9,9,23,6,3,28,19:00:00
ENG-Premier League,2021,West Brom,2021-05-16 West Brom-Liverpool,2021-05-16,Matchweek 36,Sun,Home,L,1,2,Liverpool,140,241,58.1,3216,1976,52,71,73.2,45,66,68.2,37,86,43.0,1,0.9,0.3,8,18,2,1,20,16:30:00
ENG-Premier League,2021,West Brom,2021-05-19 West Brom-West Ham,2021-05-19,Matchweek 37,Wed,Home,L,1,3,West Ham,287,409,70.2,5160,2360,132,156,84.6,108,149,72.5,36,75,48.0,0,0.4,0.6,7,26,5,1,31,20:15:00
ENG-Premier League,2021,West Brom,2021-05-23 Leeds United-West Brom,2021-05-23,Matchweek 38,Sun,Away,L,1,3,Leeds United,211,306,69.0,3794,1827,88,106,83.0,92,117,78.6,26,64,40.6,0,0.6,0.5,8,18,7,1,30,16:00:00
ENG-Premier League,2021,West Ham,2020-09-12 West Ham-Newcastle Utd,2020-09-12,Matchweek 1,Sat,Home,L,0,2,Newcastle Utd,415,528,78.6,7592,2397,157,186,84.4,198,226,87.6,50,93,53.8,0,0.8,1.1,11,35,7,3,46,20:00:00
ENG-Premier League,2021,West Ham,2020-09-19 Arsenal-West Ham,2020-09-19,Matchweek 2,Sat,Away,L,1,2,Arsenal,340,434,78.3,5740,2013,181,204,88.7,115,140,82.1,37,64,57.8,1,1.5,0.8,9,21,5,4,25,20:00:00
ENG-Premier League,2021,West Ham,2020-09-27 West Ham-Wolves,2020-09-27,Matchweek 3,Sun,Home,W,4,0,Wolves,304,402,75.6,5478,2451,127,144,88.2,130,161,80.7,35,66,53.0,2,1.3,0.8,12,24,7,5,26,19:00:00
ENG-Premier League,2021,West Ham,2020-10-04 Leicester City-West Ham,2020-10-04,Matchweek 4,Sun,Away,W,3,0,Leicester City,225,329,68.4,4556,2118,89,110,80.9,99,130,76.2,33,73,45.2,3,2.0,0.6,13,15,4,2,20,12:00:00
ENG-Premier League,2021,West Ham,2020-10-18 Tottenham-West Ham,2020-10-18,Matchweek 5,Sun,Away,D,3,3,Tottenham,408,527,77.4,7050,2660,175,198,88.4,181,219,82.6,38,68,55.9,1,1.0,1.0,8,38,9,2,51,16:30:00
ENG-Premier League,2021,West Ham,2020-10-24 West Ham-Manchester City,2020-10-24,Matchweek 6,Sat,Home,D,1,1,Manchester City,235,350,67.1,5189,2701,89,119,74.8,90,116,77.6,53,91,58.2,1,0.2,0.2,5,25,4,2,25,12:30:00
ENG-Premier League,2021,West Ham,2020-10-31 Liverpool-West Ham,2020-10-31,Matchweek 7,Sat,Away,L,1,2,Liverpool,224,334,67.1,4157,1673,109,129,84.5,77,107,72.0,29,74,39.2,0,0.1,0.1,1,17,0,0,18,17:30:00
ENG-Premier League,2021,West Ham,2020-11-07 West Ham-Fulham,2020-11-07,Matchweek 8,Sat,Home,W,1,0,Fulham,476,563,84.5,9467,2785,162,182,89.0,250,276,90.6,59,89,66.3,1,0.9,1.4,10,53,6,4,51,20:00:00
ENG-Premier League,2021,West Ham,2020-11-22 Sheffield Utd-West Ham,2020-11-22,Matchweek 9,Sun,Away,W,1,0,Sheffield Utd,432,552,78.3,7534,2885,206,235,87.7,156,183,85.2,55,98,56.1,0,2.1,1.6,14,37,5,1,48,14:00:00
ENG-Premier League,2021,West Ham,2020-11-30 West Ham-Aston Villa,2020-11-30,Matchweek 10,Mon,Home,W,2,1,Aston Villa,187,302,61.9,3584,1830,97,124,78.2,53,86,61.6,32,73,43.8,2,0.3,0.3,5,8,4,1,17,20:00:00
ENG-Premier League,2021,West Ham,2020-12-05 West Ham-Manchester Utd,2020-12-05,Matchweek 11,Sat,Home,L,1,3,Manchester Utd,334,443,75.4,5943,2274,160,188,85.1,125,148,84.5,40,76,52.6,1,1.4,0.7,13,30,9,5,29,17:30:00
ENG-Premier League,2021,West Ham,2020-12-11 Leeds United-West Ham,2020-12-11,Matchweek 12,Fri,Away,W,2,1,Leeds United,244,353,69.1,4601,2583,114,138,82.6,92,123,74.8,37,71,52.1,2,1.1,1.1,14,25,4,1,29,20:00:00
ENG-Premier League,2021,West Ham,2020-12-16 West Ham-Crystal Palace,2020-12-16,Matchweek 13,Wed,Home,D,1,1,Crystal Palace,410,495,82.8,7387,2553,188,204,92.2,167,193,86.5,44,72,61.1,1,0.4,0.5,7,29,6,3,46,20:00:00
ENG-Premier League,2021,West Ham,2020-12-21 Chelsea-West Ham,2020-12-21,Matchweek 14,Mon,Away,L,0,3,Chelsea,371,498,74.5,7137,2741,144,177,81.4,178,216,82.4,45,78,57.7,0,0.3,1.1,3,27,9,2,38,20:00:00
ENG-Premier League,2021,West Ham,2020-12-27 West Ham-Brighton,2020-12-27,Matchweek 15,Sun,Home,D,2,2,Brighton,353,478,73.8,5956,2382,163,193,84.5,127,160,79.4,43,84,51.2,1,0.9,2.0,8,34,8,5,39,14:15:00
ENG-Premier League,2021,West Ham,2020-12-29 Southampton-West Ham,2020-12-29,Matchweek 16,Tue,Away,D,0,0,Southampton,263,378,69.6,4956,2399,131,164,79.9,85,118,72.0,41,69,59.4,0,0.2,0.6,4,24,7,1,31,18:00:00
ENG-Premier League,2021,West Ham,2021-01-01 Everton-West Ham,2021-01-01,Matchweek 17,Fri,Away,W,1,0,Everton,316,429,73.7,5636,2116,141,165,85.5,134,171,78.4,32,72,44.4,0,0.5,0.5,5,26,6,1,37,17:30:00
ENG-Premier League,2021,West Ham,2021-01-16 West Ham-Burnley,2021-01-16,Matchweek 19,Sat,Home,W,1,0,Burnley,281,420,66.9,5100,2317,127,156,81.4,105,145,72.4,37,83,44.6,0,0.7,0.7,9,29,4,1,42,15:00:00
ENG-Premier League,2021,West Ham,2021-01-19 West Ham-West Brom,2021-01-19,Matchweek 18,Tue,Home,W,2,1,West Brom,480,598,80.3,8672,3386,230,256,89.8,186,225,82.7,57,91,62.6,2,1.9,1.5,11,48,9,5,52,18:00:00
ENG-Premier League,2021,West Ham,2021-01-26 Crystal Palace-West Ham,2021-01-26,Matchweek 20,Tue,Away,W,3,2,Crystal Palace,375,502,74.7,6378,2235,176,210,83.8,149,169,88.2,35,84,41.7,3,2.7,1.5,14,25,4,1,41,18:00:00
ENG-Premier League,2021,West Ham,2021-01-31 West Ham-Liverpool,2021-01-31,Matchweek 21,Sun,Home,L,1,3,Liverpool,297,402,73.9,5439,1964,118,134,88.1,140,169,82.8,34,79,43.0,0,0.3,0.4,4,22,3,2,28,16:30:00
ENG-Premier League,2021,West Ham,2021-02-03 Aston Villa-West Ham,2021-02-03,Matchweek 22,Wed,Away,W,3,1,Aston Villa,313,412,76.0,5511,2319,152,174,87.4,102,124,82.3,44,77,57.1,3,1.4,1.0,14,26,13,5,40,20:15:00
ENG-Premier League,2021,West Ham,2021-02-06 Fulham-West Ham,2021-02-06,Matchweek 23,Sat,Away,D,0,0,Fulham,287,396,72.5,5303,2085,120,143,83.9,118,140,84.3,37,80,46.3,0,1.0,1.0,7,21,6,4,26,17:30:00
ENG-Premier League,2021,West Ham,2021-02-15 West Ham-Sheffield Utd,2021-02-15,Matchweek 24,Mon,Home,W,3,0,Sheffield Utd,374,469,79.7,6116,2251,182,207,87.9,133,156,85.3,35,62,56.5,2,0.5,0.4,8,20,2,0,29,18:00:00
ENG-Premier League,2021,West Ham,2021-02-21 West Ham-Tottenham,2021-02-21,Matchweek 25,Sun,Home,W,2,1,Tottenham,175,290,60.3,3325,1729,77,106,72.6,63,91,69.2,29,74,39.2,1,0.8,0.6,3,20,4,1,24,12:00:00
ENG-Premier League,2021,West Ham,2021-02-27 Manchester City-West Ham,2021-02-27,Matchweek 26,Sat,Away,L,1,2,Manchester City,330,417,79.1,5864,1957,150,171,87.7,143,171,83.6,32,61,52.5,1,1.9,0.8,8,21,3,2,19,12:30:00
ENG-Premier League,2021,West Ham,2021-03-08 West Ham-Leeds United,2021-03-08,Matchweek 27,Mon,Home,W,2,0,Leeds United,211,310,68.1,3796,2118,106,130,81.5,72,97,74.2,29,67,43.3,1,0.7,0.6,9,11,4,2,19,20:00:00
ENG-Premier League,2021,West Ham,2021-03-14 Manchester Utd-West Ham,2021-03-14,Matchweek 28,Sun,Away,L,0,1,Manchester Utd,356,456,78.1,6488,2579,141,170,82.9,171,194,88.1,36,70,51.4,0,0.5,0.5,5,26,4,2,32,19:15:00
ENG-Premier League,2021,West Ham,2021-03-21 West Ham-Arsenal,2021-03-21,Matchweek 29,Sun,Home,D,3,3,Arsenal,281,394,71.3,4798,1842,120,147,81.6,105,132,79.5,32,69,46.4,3,2.1,1.0,12,29,9,3,36,15:00:00
ENG-Premier League,2021,West Ham,2021-04-05 Wolves-West Ham,2021-04-05,Matchweek 30,Mon,Away,W,3,2,Wolves,261,361,72.3,4932,2489,127,151,84.1,104,131,79.4,27,61,44.3,3,1.2,0.6,8,19,3,2,22,20:15:00
ENG-Premier League,2021,West Ham,2021-04-11 West Ham-Leicester City,2021-04-11,Matchweek 31,Sun,Home,W,3,2,Leicester City,289,404,71.5,5256,2046,137,165,83.0,106,134,79.1,39,81,48.1,3,0.8,0.3,4,13,2,0,20,14:05:00
ENG-Premier League,2021,West Ham,2021-04-17 Newcastle Utd-West Ham,2021-04-17,Matchweek 32,Sat,Away,L,2,3,Newcastle Utd,478,583,82.0,7973,2403,228,246,92.7,188,217,86.6,45,81,55.6,1,1.0,0.8,11,31,8,4,42,12:30:00
ENG-Premier League,2021,West Ham,2021-04-24 West Ham-Chelsea,2021-04-24,Matchweek 33,Sat,Home,L,0,1,Chelsea,368,495,74.3,5736,1934,204,241,84.6,124,146,84.9,25,63,39.7,0,0.2,0.2,5,36,3,1,27,17:30:00
ENG-Premier League,2021,West Ham,2021-05-03 Burnley-West Ham,2021-05-03,Matchweek 34,Mon,Away,W,2,1,Burnley,456,596,76.5,6623,2425,256,292,87.7,127,163,77.9,35,77,45.5,2,2.3,1.5,20,27,16,6,47,20:15:00
ENG-Premier League,2021,West Ham,2021-05-09 West Ham-Everton,2021-05-09,Matchweek 35,Sun,Home,L,0,1,Everton,580,678,85.5,8938,3016,326,349,93.4,189,217,87.1,45,77,58.4,0,0.5,0.6,8,58,12,5,56,16:30:00
ENG-Premier League,2021,West Ham,2021-05-15 Brighton-West Ham,2021-05-15,Matchweek 36,Sat,Away,D,1,1,Brighton,500,597,83.8,8173,2903,245,268,91.4,189,216,87.5,42,72,58.3,0,1.7,1.6,13,40,17,5,40,20:00:00
ENG-Premier League,2021,West Ham,2021-05-19 West Brom-West Ham,2021-05-19,Matchweek 37,Wed,Away,W,3,1,West Brom,263,377,69.8,4652,2047,127,157,80.9,95,126,75.4,33,69,47.8,3,2.5,1.4,15,17,9,1,35,20:15:00
ENG-Premier League,2021,West Ham,2021-05-23 West Ham-Southampton,2021-05-23,Matchweek 38,Sun,Home,W,3,0,Southampton,233,349,66.8,4630,2185,106,131,80.9,82,116,70.7,39,71,54.9,2,0.9,0.3,10,30,3,1,29,16:00:00
ENG-Premier League,2021,Wolves,2020-09-14 Sheffield Utd-Wolves,2020-09-14,Matchweek 1,Mon,Away,W,2,0,Sheffield Utd,334,432,77.3,6861,2565,119,140,85.0,138,163,84.7,70,108,64.8,2,0.7,0.3,8,12,4,2,15,18:00:00
ENG-Premier League,2021,Wolves,2020-09-21 Wolves-Manchester City,2020-09-21,Matchweek 2,Mon,Home,L,1,3,Manchester City,294,391,75.2,5257,2011,135,160,84.4,100,130,76.9,45,69,65.2,1,0.6,0.5,10,18,7,3,24,20:15:00
ENG-Premier League,2021,Wolves,2020-09-27 West Ham-Wolves,2020-09-27,Matchweek 3,Sun,Away,L,0,4,West Ham,576,676,85.2,9311,2825,268,283,94.7,239,277,86.3,42,73,57.5,0,0.4,0.4,8,46,6,4,44,19:00:00
ENG-Premier League,2021,Wolves,2020-10-04 Wolves-Fulham,2020-10-04,Matchweek 4,Sun,Home,W,1,0,Fulham,441,525,84.0,7337,2311,215,232,92.7,173,193,89.6,35,68,51.5,0,0.6,0.4,7,31,7,3,27,14:00:00
ENG-Premier League,2021,Wolves,2020-10-19 Leeds United-Wolves,2020-10-19,Matchweek 5,Mon,Away,W,1,0,Leeds United,206,311,66.2,3992,2177,105,124,84.7,60,87,69.0,37,80,46.3,1,0.4,0.2,6,19,1,0,25,20:00:00
ENG-Premier League,2021,Wolves,2020-10-25 Wolves-Newcastle Utd,2020-10-25,Matchweek 6,Sun,Home,D,1,1,Newcastle Utd,664,745,89.1,11949,3407,256,278,92.1,351,380,92.4,48,69,69.6,0,0.6,0.4,12,68,2,0,59,16:30:00
ENG-Premier League,2021,Wolves,2020-10-30 Wolves-Crystal Palace,2020-10-30,Matchweek 7,Fri,Home,W,2,0,Crystal Palace,405,492,82.3,7701,2591,161,174,92.5,162,186,87.1,61,88,69.3,1,1.2,1.1,12,43,10,5,37,20:00:00
ENG-Premier League,2021,Wolves,2020-11-08 Leicester City-Wolves,2020-11-08,Matchweek 8,Sun,Away,L,0,1,Leicester City,440,549,80.1,7727,2353,188,209,90.0,174,207,84.1,55,90,61.1,0,0.7,0.8,7,25,10,5,44,14:00:00
ENG-Premier League,2021,Wolves,2020-11-23 Wolves-Southampton,2020-11-23,Matchweek 9,Mon,Home,D,1,1,Southampton,358,459,78.0,5966,2159,187,210,89.0,118,149,79.2,40,64,62.5,0,0.8,0.6,14,30,6,4,39,20:00:00
ENG-Premier League,2021,Wolves,2020-11-29 Arsenal-Wolves,2020-11-29,Matchweek 10,Sun,Away,W,2,1,Arsenal,346,437,79.2,6485,2258,135,159,84.9,138,159,86.8,49,79,62.0,0,1.0,1.2,8,25,5,0,22,19:15:00
ENG-Premier League,2021,Wolves,2020-12-06 Liverpool-Wolves,2020-12-06,Matchweek 11,Sun,Away,L,0,4,Liverpool,352,439,80.2,6123,2050,165,185,89.2,123,149,82.6,46,73,63.0,0,0.3,0.4,5,26,5,5,23,19:15:00
ENG-Premier League,2021,Wolves,2020-12-12 Wolves-Aston Villa,2020-12-12,Matchweek 12,Sat,Home,L,0,1,Aston Villa,289,389,74.3,5658,1883,120,133,90.2,107,137,78.1,57,102,55.9,0,0.9,0.7,11,24,5,2,36,12:30:00
ENG-Premier League,2021,Wolves,2020-12-15 Wolves-Chelsea,2020-12-15,Matchweek 13,Tue,Home,W,2,1,Chelsea,354,453,78.1,6206,2346,158,182,86.8,140,174,80.5,39,64,60.9,2,0.4,0.6,9,23,3,0,26,18:00:00
ENG-Premier League,2021,Wolves,2020-12-21 Burnley-Wolves,2020-12-21,Matchweek 14,Mon,Away,L,1,2,Burnley,415,514,80.7,7518,2448,176,206,85.4,175,197,88.8,53,86,61.6,0,0.5,0.5,10,31,10,5,48,17:30:00
ENG-Premier League,2021,Wolves,2020-12-27 Wolves-Tottenham,2020-12-27,Matchweek 15,Sun,Home,D,1,1,Tottenham,495,601,82.4,9091,2930,209,230,90.9,201,234,85.9,67,96,69.8,1,0.7,0.9,8,42,12,3,60,19:15:00
ENG-Premier League,2021,Wolves,2020-12-29 Manchester Utd-Wolves,2020-12-29,Matchweek 16,Tue,Away,L,0,1,Manchester Utd,380,473,80.3,7267,2871,155,176,88.1,170,193,88.1,52,89,58.4,0,0.4,0.3,7,18,4,1,27,20:00:00
ENG-Premier League,2021,Wolves,2021-01-02 Brighton-Wolves,2021-01-02,Matchweek 17,Sat,Away,D,3,3,Brighton,404,496,81.5,6653,2135,214,235,91.1,138,163,84.7,36,67,53.7,1,0.7,0.6,8,24,2,2,16,17:30:00
ENG-Premier League,2021,Wolves,2021-01-12 Wolves-Everton,2021-01-12,Matchweek 18,Tue,Home,L,1,2,Everton,528,601,87.9,9040,2716,239,256,93.4,243,265,91.7,38,58,65.5,1,0.6,0.7,10,43,6,1,48,20:15:00
ENG-Premier League,2021,Wolves,2021-01-16 Wolves-West Brom,2021-01-16,Matchweek 19,Sat,Home,L,2,3,West Brom,496,611,81.2,8412,2612,237,268,88.4,190,220,86.4,53,84,63.1,1,1.1,1.4,17,32,7,4,43,12:30:00
ENG-Premier League,2021,Wolves,2021-01-27 Chelsea-Wolves,2021-01-27,Matchweek 20,Wed,Away,D,0,0,Chelsea,190,268,70.9,3318,1506,101,116,87.1,55,79,69.6,26,54,48.1,0,0.1,0.1,2,7,1,1,11,18:00:00
ENG-Premier League,2021,Wolves,2021-01-30 Crystal Palace-Wolves,2021-01-30,Matchweek 21,Sat,Away,L,0,1,Crystal Palace,517,603,85.7,7890,2406,264,286,92.3,195,219,89.0,30,53,56.6,0,0.4,0.8,6,27,5,4,36,15:00:00
ENG-Premier League,2021,Wolves,2021-02-02 Wolves-Arsenal,2021-02-02,Matchweek 22,Tue,Home,W,2,1,Arsenal,548,627,87.4,9676,2637,255,267,95.5,237,260,91.2,52,75,69.3,1,0.7,0.7,10,34,6,2,34,18:00:00
ENG-Premier League,2021,Wolves,2021-02-07 Wolves-Leicester City,2021-02-07,Matchweek 23,Sun,Home,D,0,0,Leicester City,374,473,79.1,6371,1960,162,186,87.1,161,182,88.5,35,63,55.6,0,1.0,1.6,11,12,6,2,24,14:00:00
ENG-Premier League,2021,Wolves,2021-02-14 Southampton-Wolves,2021-02-14,Matchweek 24,Sun,Away,W,2,1,Southampton,365,498,73.3,6767,2488,140,173,80.9,162,195,83.1,49,89,55.1,1,0.3,0.2,7,23,4,1,31,12:00:00
ENG-Premier League,2021,Wolves,2021-02-19 Wolves-Leeds United,2021-02-19,Matchweek 25,Fri,Home,W,1,0,Leeds United,262,357,73.4,4501,1962,109,126,86.5,106,131,80.9,30,66,45.5,0,0.5,0.2,11,19,3,0,24,20:00:00
ENG-Premier League,2021,Wolves,2021-02-27 Newcastle Utd-Wolves,2021-02-27,Matchweek 26,Sat,Away,D,1,1,Newcastle Utd,363,463,78.4,6629,2335,168,193,87.0,134,150,89.3,50,92,54.3,1,1.1,1.0,12,23,6,2,30,20:00:00
ENG-Premier League,2021,Wolves,2021-03-02 Manchester City-Wolves,2021-03-02,Matchweek 29,Tue,Away,L,1,4,Manchester City,266,325,81.8,4555,1826,127,141,90.1,98,109,89.9,29,51,56.9,1,0.2,0.2,4,15,2,1,15,20:00:00
ENG-Premier League,2021,Wolves,2021-03-06 Aston Villa-Wolves,2021-03-06,Matchweek 27,Sat,Away,D,0,0,Aston Villa,372,468,79.5,6263,2162,186,201,92.5,129,156,82.7,39,82,47.6,0,1.0,0.5,8,25,3,2,31,17:30:00
ENG-Premier League,2021,Wolves,2021-03-15 Wolves-Liverpool,2021-03-15,Matchweek 28,Mon,Home,L,0,1,Liverpool,428,562,76.2,7806,2876,205,237,86.5,144,187,77.0,66,102,64.7,0,0.3,0.4,6,36,8,4,35,20:00:00
ENG-Premier League,2021,Wolves,2021-04-05 Wolves-West Ham,2021-04-05,Matchweek 30,Mon,Home,L,2,3,West Ham,580,681,85.2,10629,3210,245,264,92.8,256,296,86.5,68,96,70.8,2,1.7,1.2,16,53,7,4,47,20:15:00
ENG-Premier League,2021,Wolves,2021-04-09 Fulham-Wolves,2021-04-09,Matchweek 31,Fri,Away,W,1,0,Fulham,410,504,81.3,8224,2780,130,153,85.0,230,255,90.2,47,84,56.0,1,0.4,0.5,6,32,5,3,27,20:00:00
ENG-Premier League,2021,Wolves,2021-04-17 Wolves-Sheffield Utd,2021-04-17,Matchweek 32,Sat,Home,W,1,0,Sheffield Utd,443,527,84.1,7823,2818,212,235,90.2,181,205,88.3,44,72,61.1,1,1.0,0.5,9,19,5,0,30,20:15:00
ENG-Premier League,2021,Wolves,2021-04-25 Wolves-Burnley,2021-04-25,Matchweek 33,Sun,Home,L,0,4,Burnley,398,527,75.5,6974,2235,200,225,88.9,142,169,84.0,47,95,49.5,0,0.3,0.2,8,24,1,0,31,12:00:00
ENG-Premier League,2021,Wolves,2021-05-03 West Brom-Wolves,2021-05-03,Matchweek 34,Mon,Away,D,1,1,West Brom,388,511,75.9,6617,2360,188,210,89.5,149,188,79.3,38,79,48.1,0,0.6,0.7,14,28,12,1,38,18:00:00
ENG-Premier League,2021,Wolves,2021-05-09 Wolves-Brighton,2021-05-09,Matchweek 35,Sun,Home,W,2,1,Brighton,532,622,85.5,8998,2843,265,289,91.7,199,220,90.5,51,79,64.6,1,0.7,1.2,9,51,9,1,64,12:00:00
ENG-Premier League,2021,Wolves,2021-05-16 Tottenham-Wolves,2021-05-16,Matchweek 36,Sun,Away,L,0,2,Tottenham,314,390,80.5,5513,2168,147,166,88.6,124,145,85.5,34,55,61.8,0,0.9,0.9,15,25,6,2,20,14:05:00
ENG-Premier League,2021,Wolves,2021-05-19 Everton-Wolves,2021-05-19,Matchweek 37,Wed,Away,L,0,1,Everton,487,599,81.3,8732,2799,204,229,89.1,226,250,90.4,48,87,55.2,0,0.2,0.5,4,35,4,2,41,18:00:00
ENG-Premier League,2021,Wolves,2021-05-23 Wolves-Manchester Utd,2021-05-23,Matchweek 38,Sun,Home,L,1,2,Manchester Utd,534,626,85.3,9221,2995,240,259,92.7,252,283,89.0,36,63,57.1,1,0.6,0.7,10,49,8,4,51,16:00:00
