,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,2122,Newcastle Utd,2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27,Matchweek 19,Mon,Home,D,1,1,Manchester Utd,192,301,63.8,3310,1701,95,124,76.6,58,89,65.2,26,64,40.6,1,1.1,0.6,9,14,5,0,22,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-01-15 Newcastle Utd-Watford,2022-01-15,Matchweek 22,Sat,Home,D,1,1,Watford,341,463,73.7,6055,2063,150,182,82.4,140,177,79.1,38,77,49.4,0,0.7,1.0,7,15,4,2,26,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-01-22 Leeds United-Newcastle Utd,2022-01-22,Matchweek 23,Sat,Away,W,1,0,Leeds United,212,318,66.7,4323,2523,87,115,75.7,86,119,72.3,35,72,48.6,0,0.7,0.8,9,19,6,1,27,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-02-08 Newcastle Utd-Everton,2022-02-08,Matchweek 24,Tue,Home,W,3,1,Everton,219,335,65.4,4334,2216,96,124,77.4,77,103,74.8,40,73,54.8,0,1.0,0.3,12,23,4,1,24,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-02-13 Newcastle Utd-Aston Villa,2022-02-13,Matchweek 25,Sun,Home,W,1,0,Aston Villa,187,282,66.3,3611,1966,90,114,78.9,60,88,68.2,30,59,50.8,0,0.3,0.3,7,15,4,2,21,14:00:00
ENG-Premier League,2122,Newcastle Utd,2022-02-19 West Ham-Newcastle Utd,2022-02-19,Matchweek 26,Sat,Away,D,1,1,West Ham,366,486,75.3,7270,2343,146,175,83.4,164,206,79.6,52,91,57.1,0,0.5,0.6,10,28,10,3,35,12:30:00
ENG-Premier League,2122,Newcastle Utd,2022-02-26 Brentford-Newcastle Utd,2022-02-26,Matchweek 27,Sat,Away,W,2,0,Brentford,451,562,80.2,7479,2710,226,256,88.3,155,192,80.7,46,74,62.2,2,2.1,1.7,19,37,16,6,59,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-05 Newcastle Utd-Brighton,2022-03-05,Matchweek 28,Sat,Home,W,2,1,Brighton,208,334,62.3,4097,2029,88,122,72.1,82,105,78.1,33,78,42.3,1,1.2,0.5,7,14,4,1,19,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-10 Southampton-Newcastle Utd,2022-03-10,Matchweek 21,Thu,Away,W,2,1,Southampton,231,342,67.5,4644,2375,94,126,74.6,79,102,77.5,40,77,51.9,2,0.6,0.7,6,17,4,2,25,19:30:00
ENG-Premier League,2122,Newcastle Utd,2022-03-13 Chelsea-Newcastle Utd,2022-03-13,Matchweek 29,Sun,Away,L,0,1,Chelsea,149,248,60.1,3270,1739,61,88,69.3,54,75,72.0,32,66,48.5,0,0.2,0.4,4,10,1,1,9,14:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-17 Everton-Newcastle Utd,2022-03-17,Matchweek 20,Thu,Away,L,0,1,Everton,377,498,75.7,6906,2503,177,210,84.3,136,162,84.0,51,96,53.1,0,0.7,0.5,11,31,9,2,42,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-04-03 Tottenham-Newcastle Utd,2022-04-03,Matchweek 31,Sun,Away,L,1,5,Tottenham,341,414,82.4,6591,2344,130,151,86.1,173,198,87.4,36,55,65.5,0,0.3,0.4,4,25,5,1,35,16:30:00
ENG-Premier League,2122,Newcastle Utd,2022-04-08 Newcastle Utd-Wolves,2022-04-08,Matchweek 32,Fri,Home,W,1,0,Wolves,327,416,78.6,6078,2252,136,148,91.9,147,173,85.0,40,79,50.6,0,0.5,0.5,7,23,6,1,28,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-04-17 Newcastle Utd-Leicester City,2022-04-17,Matchweek 33,Sun,Home,W,2,1,Leicester City,195,301,64.8,3505,1722,95,126,75.4,66,92,71.7,27,63,42.9,0,0.7,0.5,11,26,5,2,23,14:15:00
ENG-Premier League,2122,Newcastle Utd,2022-04-20 Newcastle Utd-Crystal Palace,2022-04-20,Matchweek 30,Wed,Home,W,1,0,Crystal Palace,280,382,73.3,4824,2109,134,157,85.4,103,131,78.6,26,59,44.1,1,0.7,0.5,8,17,5,0,18,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-04-23 Norwich City-Newcastle Utd,2022-04-23,Matchweek 34,Sat,Away,W,3,0,Norwich City,451,551,81.9,7603,2817,215,237,90.7,176,205,85.9,41,72,56.9,2,1.3,0.7,10,35,6,1,39,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-04-30 Newcastle Utd-Liverpool,2022-04-30,Matchweek 35,Sat,Home,L,0,1,Liverpool,201,318,63.2,3565,1691,104,129,80.6,68,94,72.3,23,64,35.9,0,0.1,0.3,1,22,3,1,15,12:30:00
ENG-Premier League,2122,Newcastle Utd,2022-05-08 Manchester City-Newcastle Utd,2022-05-08,Matchweek 36,Sun,Away,L,0,5,Manchester City,229,307,74.6,4397,1914,95,110,86.4,97,115,84.3,32,69,46.4,0,0.8,1.0,6,18,1,1,14,16:30:00
ENG-Premier League,2122,Newcastle Utd,2022-05-16 Newcastle Utd-Arsenal,2022-05-16,Matchweek 37,Mon,Home,W,2,0,Arsenal,289,387,74.7,5135,1868,122,142,85.9,111,133,83.5,35,73,47.9,0,1.4,1.0,12,28,8,3,26,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-05-22 Burnley-Newcastle Utd,2022-05-22,Matchweek 38,Sun,Away,W,2,1,Burnley,263,372,70.7,4518,1822,132,159,83.0,92,112,82.1,27,78,34.6,1,1.0,0.6,5,23,4,0,23,16:00:00
ENG-Premier League,2122,Norwich City,2021-08-14 Norwich City-Liverpool,2021-08-14,Matchweek 1,Sat,Home,L,0,3,Liverpool,466,563,82.8,7899,2686,220,236,93.2,183,207,88.4,48,88,54.5,0,1.7,0.8,11,23,6,3,29,17:30:00
ENG-Premier League,2122,Norwich City,2021-08-21 Manchester City-Norwich City,2021-08-21,Matchweek 2,Sat,Away,L,0,5,Manchester City,326,389,83.8,5294,1692,171,181,94.5,130,144,90.3,21,48,43.8,0,0.0,0.1,0,5,0,0,13,15:00:00
ENG-Premier League,2122,Norwich City,2021-08-28 Norwich City-Leicester City,2021-08-28,Matchweek 3,Sat,Home,L,1,2,Leicester City,311,421,73.9,5696,2049,133,157,84.7,135,168,80.4,35,77,45.5,0,0.5,0.4,8,16,7,4,26,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-11 Arsenal-Norwich City,2021-09-11,Matchweek 4,Sat,Away,L,0,1,Arsenal,348,454,76.7,5776,2237,182,208,87.5,128,162,79.0,31,61,50.8,0,0.5,0.8,7,18,8,4,26,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-18 Norwich City-Watford,2021-09-18,Matchweek 5,Sat,Home,L,1,3,Watford,332,424,78.3,6273,2523,138,159,86.8,156,186,83.9,35,68,51.5,1,0.9,1.0,9,32,12,2,44,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-25 Everton-Norwich City,2021-09-25,Matchweek 6,Sat,Away,L,0,2,Everton,441,534,82.6,7976,2652,190,214,88.8,194,212,91.5,47,82,57.3,0,0.4,0.5,8,27,5,0,45,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-02 Burnley-Norwich City,2021-10-02,Matchweek 7,Sat,Away,D,0,0,Burnley,283,400,70.8,5254,2277,132,152,86.8,104,147,70.7,37,79,46.8,0,0.3,0.7,6,15,9,0,23,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-16 Norwich City-Brighton,2021-10-16,Matchweek 8,Sat,Home,D,0,0,Brighton,235,344,68.3,4370,1893,96,123,78.0,104,138,75.4,27,59,45.8,0,0.6,0.7,10,20,6,1,17,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-23 Chelsea-Norwich City,2021-10-23,Matchweek 9,Sat,Away,L,0,7,Chelsea,326,409,79.7,6007,2283,146,165,88.5,132,148,89.2,42,74,56.8,0,0.1,0.1,2,12,0,0,15,12:30:00
ENG-Premier League,2122,Norwich City,2021-10-31 Norwich City-Leeds United,2021-10-31,Matchweek 10,Sun,Home,L,1,2,Leeds United,240,358,67.0,4706,1797,93,114,81.6,104,130,80.0,37,93,39.8,1,0.3,0.4,6,17,3,1,21,14:00:00
ENG-Premier League,2122,Norwich City,2021-11-06 Brentford-Norwich City,2021-11-06,Matchweek 11,Sat,Away,W,2,1,Brentford,231,348,66.4,4285,1960,107,130,82.3,97,131,74.0,26,75,34.7,0,0.3,0.4,6,16,4,1,25,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-20 Norwich City-Southampton,2021-11-20,Matchweek 12,Sat,Home,W,2,1,Southampton,243,371,65.5,4242,1663,124,155,80.0,83,119,69.7,28,75,37.3,2,0.5,0.4,7,23,5,1,25,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-27 Norwich City-Wolves,2021-11-27,Matchweek 13,Sat,Home,D,0,0,Wolves,390,483,80.7,7118,2369,167,193,86.5,183,211,86.7,38,68,55.9,0,1.5,1.1,11,34,10,1,50,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-30 Newcastle Utd-Norwich City,2021-11-30,Matchweek 14,Tue,Away,D,1,1,Newcastle Utd,524,619,84.7,9400,2757,233,255,91.4,222,255,87.1,58,80,72.5,1,0.8,1.1,12,50,11,2,64,19:30:00
ENG-Premier League,2122,Norwich City,2021-12-05 Tottenham-Norwich City,2021-12-05,Matchweek 15,Sun,Away,L,0,3,Tottenham,619,714,86.7,11197,3116,253,273,92.7,292,315,92.7,65,103,63.1,0,1.3,1.2,9,27,9,3,39,14:00:00
ENG-Premier League,2122,Norwich City,2021-12-11 Norwich City-Manchester Utd,2021-12-11,Matchweek 16,Sat,Home,L,0,1,Manchester Utd,377,495,76.2,6475,2567,185,214,86.4,137,165,83.0,39,82,47.6,0,0.8,1.4,8,21,11,2,34,17:30:00
ENG-Premier League,2122,Norwich City,2021-12-14 Norwich City-Aston Villa,2021-12-14,Matchweek 17,Tue,Home,L,0,2,Aston Villa,403,499,80.8,7990,2188,150,169,88.8,178,203,87.7,63,97,64.9,0,0.2,0.5,5,29,7,2,33,19:45:00
ENG-Premier League,2122,Norwich City,2021-12-26 Norwich City-Arsenal,2021-12-26,Matchweek 19,Sun,Home,L,0,5,Arsenal,249,352,70.7,4591,1814,108,128,84.4,101,131,77.1,32,68,47.1,0,0.1,0.2,4,11,2,0,19,15:00:00
ENG-Premier League,2122,Norwich City,2021-12-28 Crystal Palace-Norwich City,2021-12-28,Matchweek 20,Tue,Away,L,0,3,Crystal Palace,327,423,77.3,6243,2464,124,146,84.9,147,172,85.5,44,77,57.1,0,0.6,0.7,8,25,7,2,35,15:00:00
ENG-Premier League,2122,Norwich City,2022-01-12 West Ham-Norwich City,2022-01-12,Matchweek 18,Wed,Away,L,0,2,West Ham,266,373,71.3,5019,1968,105,127,82.7,127,154,82.5,31,71,43.7,0,0.3,0.4,6,15,6,3,17,19:45:00
ENG-Premier League,2122,Norwich City,2022-01-15 Norwich City-Everton,2022-01-15,Matchweek 22,Sat,Home,W,2,1,Everton,231,344,67.2,4432,2061,103,129,79.8,86,114,75.4,37,73,50.7,1,0.8,0.5,7,18,4,1,25,15:00:00
ENG-Premier League,2122,Norwich City,2022-01-21 Watford-Norwich City,2022-01-21,Matchweek 23,Fri,Away,W,3,0,Watford,178,299,59.5,2869,1460,99,125,79.2,55,91,60.4,17,64,26.6,2,1.0,0.6,5,10,5,1,17,20:00:00
ENG-Premier League,2122,Norwich City,2022-02-09 Norwich City-Crystal Palace,2022-02-09,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,184,302,60.9,3228,1352,84,113,74.3,66,91,72.5,23,69,33.3,1,0.3,0.3,4,8,2,1,11,19:45:00
ENG-Premier League,2122,Norwich City,2022-02-12 Norwich City-Manchester City,2022-02-12,Matchweek 25,Sat,Home,L,0,4,Manchester City,231,309,74.8,4091,1787,115,133,86.5,94,112,83.9,20,49,40.8,0,0.4,0.4,8,7,5,1,12,17:30:00
ENG-Premier League,2122,Norwich City,2022-02-19 Liverpool-Norwich City,2022-02-19,Matchweek 26,Sat,Away,L,1,3,Liverpool,232,342,67.8,4076,1834,118,138,85.5,75,109,68.8,32,69,46.4,1,0.6,0.6,5,15,5,1,21,15:00:00
ENG-Premier League,2122,Norwich City,2022-02-25 Southampton-Norwich City,2022-02-25,Matchweek 27,Fri,Away,L,0,2,Southampton,297,404,73.5,5312,2082,140,169,82.8,121,159,76.1,32,60,53.3,0,0.5,0.4,5,13,5,0,22,20:00:00
ENG-Premier League,2122,Norwich City,2022-03-05 Norwich City-Brentford,2022-03-05,Matchweek 28,Sat,Home,L,1,3,Brentford,385,512,75.2,6411,1980,191,226,84.5,149,181,82.3,35,80,43.8,1,0.8,0.3,10,23,8,3,22,15:00:00
ENG-Premier League,2122,Norwich City,2022-03-10 Norwich City-Chelsea,2022-03-10,Matchweek 30,Thu,Home,L,1,3,Chelsea,312,386,80.8,5465,2087,144,169,85.2,127,146,87.0,32,52,61.5,0,0.1,0.3,4,21,5,1,22,19:30:00
ENG-Premier League,2122,Norwich City,2022-03-13 Leeds United-Norwich City,2022-03-13,Matchweek 29,Sun,Away,L,1,2,Leeds United,313,433,72.3,5685,2410,146,178,82.0,122,151,80.8,40,70,57.1,1,1.1,1.6,5,16,10,1,32,14:00:00
ENG-Premier League,2122,Norwich City,2022-04-02 Brighton-Norwich City,2022-04-02,Matchweek 31,Sat,Away,D,0,0,Brighton,215,330,65.2,3621,1636,106,136,77.9,72,102,70.6,25,66,37.9,0,0.3,0.5,3,8,3,0,16,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-10 Norwich City-Burnley,2022-04-10,Matchweek 32,Sun,Home,W,2,0,Burnley,247,389,63.5,4060,1810,137,177,77.4,84,118,71.2,23,73,31.5,1,1.7,0.6,16,18,6,1,30,14:00:00
ENG-Premier League,2122,Norwich City,2022-04-16 Manchester Utd-Norwich City,2022-04-16,Matchweek 33,Sat,Away,L,2,3,Manchester Utd,337,427,78.9,6183,2569,143,164,87.2,149,173,86.1,39,70,55.7,2,1.4,1.6,11,21,8,0,35,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-23 Norwich City-Newcastle Utd,2022-04-23,Matchweek 34,Sat,Home,L,0,3,Newcastle Utd,344,463,74.3,5875,1893,161,189,85.2,129,157,82.2,37,80,46.3,0,0.6,0.6,4,27,9,0,34,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-30 Aston Villa-Norwich City,2022-04-30,Matchweek 35,Sat,Away,L,0,2,Aston Villa,436,538,81.0,8054,2622,176,208,84.6,182,207,87.9,62,93,66.7,0,0.5,0.5,7,16,4,0,26,15:00:00
ENG-Premier League,2122,Norwich City,2022-05-08 Norwich City-West Ham,2022-05-08,Matchweek 36,Sun,Home,L,0,4,West Ham,340,416,81.7,5308,1957,188,208,90.4,116,128,90.6,26,55,47.3,0,0.7,0.6,5,23,6,0,28,14:00:00
ENG-Premier League,2122,Norwich City,2022-05-11 Leicester City-Norwich City,2022-05-11,Matchweek 21,Wed,Away,L,0,3,Leicester City,310,384,80.7,5293,1953,170,188,90.4,103,119,86.6,32,58,55.2,0,1.0,0.4,7,19,6,2,22,19:45:00
ENG-Premier League,2122,Norwich City,2022-05-15 Wolves-Norwich City,2022-05-15,Matchweek 37,Sun,Away,D,1,1,Wolves,286,379,75.5,4420,1709,159,172,92.4,96,126,76.2,21,59,35.6,1,1.0,0.3,10,18,2,0,19,14:00:00
ENG-Premier League,2122,Norwich City,2022-05-22 Norwich City-Tottenham,2022-05-22,Matchweek 38,Sun,Home,L,0,5,Tottenham,349,440,79.3,6813,1908,141,163,86.5,149,167,89.2,52,92,56.5,0,0.3,0.7,5,22,5,1,37,16:00:00
ENG-Premier League,2122,Southampton,2021-08-14 Everton-Southampton,2021-08-14,Matchweek 1,Sat,Away,L,1,3,Everton,283,424,66.7,4650,1784,136,174,78.2,119,160,74.4,16,60,26.7,1,0.8,0.8,4,19,5,2,21,15:00:00
ENG-Premier League,2122,Southampton,2021-08-22 Southampton-Manchester Utd,2021-08-22,Matchweek 2,Sun,Home,D,1,1,Manchester Utd,216,329,65.7,3753,1377,93,109,85.3,103,134,76.9,13,60,21.7,0,0.6,0.4,5,14,2,0,19,14:00:00
ENG-Premier League,2122,Southampton,2021-08-28 Newcastle Utd-Southampton,2021-08-28,Matchweek 3,Sat,Away,D,2,2,Newcastle Utd,469,571,82.1,6886,2313,284,309,91.9,154,193,79.8,20,44,45.5,0,2.5,1.8,18,42,9,2,51,15:00:00
ENG-Premier League,2122,Southampton,2021-09-11 Southampton-West Ham,2021-09-11,Matchweek 4,Sat,Home,D,0,0,West Ham,329,423,77.8,5593,2083,153,175,87.4,147,178,82.6,24,53,45.3,0,0.6,0.4,8,24,6,1,40,15:00:00
ENG-Premier League,2122,Southampton,2021-09-18 Manchester City-Southampton,2021-09-18,Matchweek 5,Sat,Away,D,0,0,Manchester City,250,349,71.6,4432,1811,109,128,85.2,108,129,83.7,23,67,34.3,0,0.4,0.2,8,16,5,0,29,15:00:00
ENG-Premier League,2122,Southampton,2021-09-26 Southampton-Wolves,2021-09-26,Matchweek 6,Sun,Home,L,0,1,Wolves,438,550,79.6,7123,2460,220,244,90.2,170,201,84.6,35,74,47.3,0,1.0,0.7,15,33,6,0,43,14:00:00
ENG-Premier League,2122,Southampton,2021-10-02 Chelsea-Southampton,2021-10-02,Matchweek 7,Sat,Away,L,1,3,Chelsea,274,371,73.9,4266,1791,144,163,88.3,92,111,82.9,20,57,35.1,0,0.5,0.5,4,21,6,0,34,15:00:00
ENG-Premier League,2122,Southampton,2021-10-16 Southampton-Leeds United,2021-10-16,Matchweek 8,Sat,Home,W,1,0,Leeds United,305,412,74.0,4998,2269,144,174,82.8,126,151,83.4,22,58,37.9,1,0.8,1.0,13,24,9,4,33,15:00:00
ENG-Premier League,2122,Southampton,2021-10-23 Southampton-Burnley,2021-10-23,Matchweek 9,Sat,Home,D,2,2,Burnley,381,517,73.7,5890,2141,185,219,84.5,146,189,77.2,21,55,38.2,2,0.9,0.6,13,26,13,5,48,15:00:00
ENG-Premier League,2122,Southampton,2021-10-30 Watford-Southampton,2021-10-30,Matchweek 10,Sat,Away,W,1,0,Watford,390,532,73.3,7006,2918,163,198,82.3,176,212,83.0,40,81,49.4,1,1.7,1.2,11,33,8,1,51,15:00:00
ENG-Premier League,2122,Southampton,2021-11-05 Southampton-Aston Villa,2021-11-05,Matchweek 11,Fri,Home,W,1,0,Aston Villa,371,476,77.9,6155,2232,178,204,87.3,147,174,84.5,30,69,43.5,0,0.3,0.6,7,23,9,2,40,20:00:00
ENG-Premier League,2122,Southampton,2021-11-20 Norwich City-Southampton,2021-11-20,Matchweek 12,Sat,Away,L,1,2,Norwich City,496,615,80.7,8425,2592,240,268,89.6,194,234,82.9,48,85,56.5,1,0.9,0.9,13,52,11,2,61,15:00:00
ENG-Premier League,2122,Southampton,2021-11-27 Liverpool-Southampton,2021-11-27,Matchweek 13,Sat,Away,L,0,4,Liverpool,243,372,65.3,4072,1922,128,162,79.0,83,111,74.8,23,80,28.8,0,0.6,0.4,4,19,3,1,20,15:00:00
ENG-Premier League,2122,Southampton,2021-12-01 Southampton-Leicester City,2021-12-01,Matchweek 14,Wed,Home,D,2,2,Leicester City,264,395,66.8,4486,2104,127,157,80.9,105,138,76.1,23,64,35.9,1,1.1,1.1,13,23,11,3,34,19:30:00
ENG-Premier League,2122,Southampton,2021-12-04 Southampton-Brighton,2021-12-04,Matchweek 15,Sat,Home,D,1,1,Brighton,228,358,63.7,3723,1670,119,153,77.8,83,127,65.4,21,56,37.5,1,1.3,0.5,10,22,12,3,30,15:00:00
ENG-Premier League,2122,Southampton,2021-12-11 Arsenal-Southampton,2021-12-11,Matchweek 16,Sat,Away,L,0,3,Arsenal,250,354,70.6,4700,1831,106,129,82.2,108,137,78.8,31,70,44.3,0,0.5,0.2,7,19,4,0,33,15:00:00
ENG-Premier League,2122,Southampton,2021-12-15 Crystal Palace-Southampton,2021-12-15,Matchweek 17,Wed,Away,D,2,2,Crystal Palace,213,344,61.9,3997,1917,84,114,73.7,92,140,65.7,30,66,45.5,1,0.4,0.5,9,19,3,1,26,19:30:00
ENG-Premier League,2122,Southampton,2021-12-26 West Ham-Southampton,2021-12-26,Matchweek 19,Sun,Away,W,3,2,West Ham,309,407,75.9,5218,2028,150,176,85.2,111,130,85.4,28,70,40.0,2,0.3,0.2,9,24,3,1,21,15:00:00
ENG-Premier League,2122,Southampton,2021-12-28 Southampton-Tottenham,2021-12-28,Matchweek 20,Tue,Home,D,1,1,Tottenham,212,322,65.8,3829,1479,95,115,82.6,76,103,73.8,27,69,39.1,0,0.2,0.3,5,22,1,1,19,15:00:00
ENG-Premier League,2122,Southampton,2022-01-11 Southampton-Brentford,2022-01-11,Matchweek 18,Tue,Home,W,4,1,Brentford,316,443,71.3,5175,1908,173,208,83.2,110,144,76.4,26,68,38.2,3,1.2,0.6,9,30,4,1,28,19:45:00
ENG-Premier League,2122,Southampton,2022-01-15 Wolves-Southampton,2022-01-15,Matchweek 22,Sat,Away,L,1,3,Wolves,377,497,75.9,5913,2338,216,243,88.9,131,178,73.6,24,53,45.3,0,0.6,0.7,9,33,6,2,42,15:00:00
ENG-Premier League,2122,Southampton,2022-01-22 Southampton-Manchester City,2022-01-22,Matchweek 23,Sat,Home,D,1,1,Manchester City,207,301,68.8,3894,1757,81,97,83.5,102,130,78.5,22,57,38.6,1,0.3,0.2,4,12,1,0,11,17:30:00
ENG-Premier League,2122,Southampton,2022-02-09 Tottenham-Southampton,2022-02-09,Matchweek 24,Wed,Away,W,3,2,Tottenham,410,518,79.2,7026,2239,206,232,88.8,164,196,83.7,39,76,51.3,3,2.0,1.5,15,41,6,3,35,19:45:00
ENG-Premier League,2122,Southampton,2022-02-12 Manchester Utd-Southampton,2022-02-12,Matchweek 25,Sat,Away,D,1,1,Manchester Utd,361,460,78.5,5630,2039,167,192,87.0,140,165,84.8,23,58,39.7,1,0.7,1.0,11,17,5,0,28,12:30:00
ENG-Premier League,2122,Southampton,2022-02-19 Southampton-Everton,2022-02-19,Matchweek 26,Sat,Home,W,2,0,Everton,417,541,77.1,7527,3068,178,218,81.7,192,226,85.0,42,74,56.8,2,2.4,1.5,17,37,10,1,61,15:00:00
ENG-Premier League,2122,Southampton,2022-02-25 Southampton-Norwich City,2022-02-25,Matchweek 27,Fri,Home,W,2,0,Norwich City,438,561,78.1,7114,2384,230,269,85.5,149,180,82.8,43,81,53.1,0,1.6,1.5,15,37,13,4,36,20:00:00
ENG-Premier League,2122,Southampton,2022-03-05 Aston Villa-Southampton,2022-03-05,Matchweek 28,Sat,Away,L,0,4,Aston Villa,493,604,81.6,8154,2588,254,279,91.0,177,208,85.1,49,90,54.4,0,1.1,1.0,9,34,6,1,45,15:00:00
ENG-Premier League,2122,Southampton,2022-03-10 Southampton-Newcastle Utd,2022-03-10,Matchweek 21,Thu,Home,L,1,2,Newcastle Utd,577,707,81.6,9554,2965,310,351,88.3,223,252,88.5,43,86,50.0,0,0.6,1.0,9,54,10,2,64,19:30:00
ENG-Premier League,2122,Southampton,2022-03-13 Southampton-Watford,2022-03-13,Matchweek 29,Sun,Home,L,1,2,Watford,425,568,74.8,7737,2647,171,220,77.7,203,238,85.3,43,80,53.8,1,1.3,1.4,10,42,10,2,54,14:00:00
ENG-Premier League,2122,Southampton,2022-04-02 Leeds United-Southampton,2022-04-02,Matchweek 31,Sat,Away,D,1,1,Leeds United,250,403,62.0,4604,2066,111,143,77.6,84,130,64.6,41,88,46.6,0,1.1,1.0,11,22,10,3,35,15:00:00
ENG-Premier League,2122,Southampton,2022-04-09 Southampton-Chelsea,2022-04-09,Matchweek 32,Sat,Home,L,0,6,Chelsea,237,333,71.2,4003,1615,102,122,83.6,81,102,79.4,30,72,41.7,0,0.5,0.4,4,12,6,0,23,15:00:00
ENG-Premier League,2122,Southampton,2022-04-16 Southampton-Arsenal,2022-04-16,Matchweek 33,Sat,Home,W,1,0,Arsenal,140,238,58.8,2695,1272,55,75,73.3,57,74,77.0,20,66,30.3,1,0.7,0.2,6,11,2,0,14,15:00:00
ENG-Premier League,2122,Southampton,2022-04-21 Burnley-Southampton,2022-04-21,Matchweek 30,Thu,Away,L,0,2,Burnley,417,530,78.7,7268,2387,202,229,88.2,165,198,83.3,41,81,50.6,0,0.8,0.8,9,35,5,0,41,19:45:00
ENG-Premier League,2122,Southampton,2022-04-24 Brighton-Southampton,2022-04-24,Matchweek 34,Sun,Away,D,2,2,Brighton,291,432,67.4,4754,2012,161,201,80.1,97,130,74.6,26,68,38.2,1,0.6,0.9,12,20,6,2,37,14:00:00
ENG-Premier League,2122,Southampton,2022-04-30 Southampton-Crystal Palace,2022-04-30,Matchweek 35,Sat,Home,L,1,2,Crystal Palace,237,362,65.5,3990,1873,124,157,79.0,79,103,76.7,24,66,36.4,1,0.6,0.5,7,13,2,0,21,15:00:00
ENG-Premier League,2122,Southampton,2022-05-07 Brentford-Southampton,2022-05-07,Matchweek 36,Sat,Away,L,0,3,Brentford,399,520,76.7,6304,2362,208,242,86.0,156,186,83.9,24,57,42.1,0,0.9,0.9,13,34,10,5,41,15:00:00
ENG-Premier League,2122,Southampton,2022-05-17 Southampton-Liverpool,2022-05-17,Matchweek 37,Tue,Home,L,1,2,Liverpool,243,335,72.5,4617,1734,105,124,84.7,109,136,80.1,27,67,40.3,1,0.1,0.1,2,22,2,0,23,19:45:00
ENG-Premier League,2122,Southampton,2022-05-22 Leicester City-Southampton,2022-05-22,Matchweek 38,Sun,Away,L,1,4,Leicester City,349,467,74.7,5842,2113,177,200,88.5,134,165,81.2,30,65,46.2,0,0.3,1.0,5,35,9,3,34,16:00:00
ENG-Premier League,2122,Tottenham,2021-08-15 Tottenham-Manchester City,2021-08-15,Matchweek 1,Sun,Home,W,1,0,Manchester City,244,326,74.8,4254,1812,111,125,88.8,82,103,79.6,29,63,46.0,1,0.5,0.5,10,19,6,1,30,16:30:00
ENG-Premier League,2122,Tottenham,2021-08-22 Wolves-Tottenham,2021-08-22,Matchweek 2,Sun,Away,W,1,0,Wolves,303,391,77.5,4596,2003,171,190,90.0,87,108,80.6,23,55,41.8,0,0.8,0.8,5,21,4,0,15,14:00:00
ENG-Premier League,2122,Tottenham,2021-08-29 Tottenham-Watford,2021-08-29,Matchweek 3,Sun,Home,W,1,0,Watford,462,548,84.3,7363,2178,233,251,92.8,176,201,87.6,32,60,53.3,0,0.7,1.2,9,46,14,2,44,14:00:00
ENG-Premier League,2122,Tottenham,2021-09-11 Crystal Palace-Tottenham,2021-09-11,Matchweek 4,Sat,Away,L,0,3,Crystal Palace,250,341,73.3,4133,1651,111,127,87.4,87,112,77.7,29,60,48.3,0,0.1,0.1,2,13,2,1,23,12:30:00
ENG-Premier League,2122,Tottenham,2021-09-19 Tottenham-Chelsea,2021-09-19,Matchweek 5,Sun,Home,L,0,3,Chelsea,414,510,81.2,6616,2203,206,228,90.4,146,169,86.4,34,62,54.8,0,0.2,0.3,6,19,3,3,23,16:30:00
ENG-Premier League,2122,Tottenham,2021-09-26 Arsenal-Tottenham,2021-09-26,Matchweek 6,Sun,Away,L,1,3,Arsenal,445,537,82.9,7565,2376,221,236,93.6,150,176,85.2,52,84,61.9,1,1.0,0.6,8,35,4,2,27,16:30:00
