,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
243,ENG-Premier League,1819,Crystal Palace,2018-12-08 West Ham-Crystal Palace,12/8/2018,Matchweek 16,Sat,Away,L,2,3,West Ham,1,0,0,8,10,0,16,8,15,0,0,0,69,10,25,28.6,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
244,ENG-Premier League,1819,Crystal Palace,2018-12-15 Crystal Palace-Leicester City,12/15/2018,Matchweek 17,Sat,Home,W,1,0,Leicester City,2,0,0,10,8,6,13,12,19,0,0,0,67,18,20,47.4,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
245,ENG-Premier League,1819,Crystal Palace,2018-12-22 Manchester City-Crystal Palace,12/22/2018,Matchweek 18,Sat,Away,W,3,2,Manchester City,4,0,0,6,7,1,2,16,14,1,0,0,38,17,20,45.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
246,ENG-Premier League,1819,Crystal Palace,2018-12-26 Crystal Palace-Cardiff City,12/26/2018,Matchweek 19,Wed,Home,D,0,0,Cardiff City,0,0,0,9,11,0,27,10,5,0,0,0,43,22,23,48.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
247,ENG-Premier League,1819,Crystal Palace,2018-12-30 Crystal Palace-Chelsea,12/30/2018,Matchweek 20,Sun,Home,L,0,1,Chelsea,0,0,0,11,8,3,14,15,6,0,0,0,53,12,11,52.2,12:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
248,ENG-Premier League,1819,Crystal Palace,2019-01-02 Wolves-Crystal Palace,1/2/2019,Matchweek 21,Wed,Away,W,2,0,Wolves,1,0,0,7,9,0,21,12,10,1,0,0,58,14,26,35.0,19:45:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
249,ENG-Premier League,1819,Crystal Palace,2019-01-12 Crystal Palace-Watford,1/12/2019,Matchweek 22,Sat,Home,L,1,2,Watford,1,0,0,11,11,3,24,3,19,0,0,0,51,22,26,45.8,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Watford,https://media-4.api-sports.io/football/teams/38.png
250,ENG-Premier League,1819,Crystal Palace,2019-01-19 Liverpool-Crystal Palace,1/19/2019,Matchweek 23,Sat,Away,L,3,4,Liverpool,1,0,0,8,5,3,10,11,17,0,0,0,51,15,17,46.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
251,ENG-Premier League,1819,Crystal Palace,2019-01-30 Southampton-Crystal Palace,1/30/2019,Matchweek 24,Wed,Away,D,1,1,Southampton,4,1,1,8,11,0,17,8,16,0,0,0,53,22,23,48.9,19:45:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
252,ENG-Premier League,1819,Crystal Palace,2019-02-02 Crystal Palace-Fulham,2/2/2019,Matchweek 25,Sat,Home,W,2,0,Fulham,2,0,0,9,10,1,27,11,9,0,0,0,46,20,20,50.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
253,ENG-Premier League,1819,Crystal Palace,2019-02-09 Crystal Palace-West Ham,2/9/2019,Matchweek 26,Sat,Home,D,1,1,West Ham,3,0,0,12,9,4,29,12,5,0,1,0,55,10,14,41.7,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
254,ENG-Premier League,1819,Crystal Palace,2019-02-23 Leicester City-Crystal Palace,2/23/2019,Matchweek 27,Sat,Away,W,4,1,Leicester City,1,0,0,14,7,1,6,15,7,1,0,0,46,21,24,46.7,17:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
255,ENG-Premier League,1819,Crystal Palace,2019-02-27 Crystal Palace-Manchester Utd,2/27/2019,Matchweek 28,Wed,Home,L,1,3,Manchester Utd,2,0,0,8,8,2,22,13,9,0,0,0,43,16,24,40.0,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
256,ENG-Premier League,1819,Crystal Palace,2019-03-02 Burnley-Crystal Palace,3/2/2019,Matchweek 29,Sat,Away,W,3,1,Burnley,2,0,0,9,9,0,11,5,11,0,0,0,47,26,28,48.1,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
257,ENG-Premier League,1819,Crystal Palace,2019-03-09 Crystal Palace-Brighton,3/9/2019,Matchweek 30,Sat,Home,L,1,2,Brighton,1,0,0,8,18,1,26,6,12,1,0,0,67,11,13,45.8,12:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
258,ENG-Premier League,1819,Crystal Palace,2019-03-30 Crystal Palace-Huddersfield,3/30/2019,Matchweek 32,Sat,Home,W,2,0,Huddersfield,0,0,0,10,7,6,12,17,10,1,0,0,55,27,13,67.5,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
259,ENG-Premier League,1819,Crystal Palace,2019-04-03 Tottenham-Crystal Palace,4/3/2019,Matchweek 31,Wed,Away,L,0,2,Tottenham,0,0,0,5,8,4,5,17,9,0,0,0,53,12,21,36.4,19:45:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
260,ENG-Premier League,1819,Crystal Palace,2019-04-06 Newcastle Utd-Crystal Palace,4/6/2019,Matchweek 33,Sat,Away,W,1,0,Newcastle Utd,2,0,0,13,12,4,14,8,9,1,0,0,36,28,18,60.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
261,ENG-Premier League,1819,Crystal Palace,2019-04-14 Crystal Palace-Manchester City,4/14/2019,Matchweek 34,Sun,Home,L,1,3,Manchester City,0,0,0,5,11,1,11,17,19,0,0,0,48,17,12,58.6,14:05:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
262,ENG-Premier League,1819,Crystal Palace,2019-04-21 Arsenal-Crystal Palace,4/21/2019,Matchweek 35,Sun,Away,W,3,2,Arsenal,1,0,0,12,14,2,10,14,14,0,0,0,47,14,10,58.3,16:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
263,ENG-Premier League,1819,Crystal Palace,2019-04-27 Crystal Palace-Everton,4/27/2019,Matchweek 36,Sat,Home,D,0,0,Everton,2,0,0,9,14,4,10,16,12,0,0,0,65,25,17,59.5,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Everton,https://media-4.api-sports.io/football/teams/45.png
264,ENG-Premier League,1819,Crystal Palace,2019-05-04 Cardiff City-Crystal Palace,5/4/2019,Matchweek 37,Sat,Away,W,3,2,Cardiff City,0,0,0,11,13,2,12,10,9,0,0,1,63,24,34,41.4,17:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
265,ENG-Premier League,1819,Crystal Palace,2019-05-12 Crystal Palace-Bournemouth,5/12/2019,Matchweek 38,Sun,Home,W,5,3,Bournemouth,3,0,0,11,8,4,13,13,10,0,0,0,51,13,15,46.4,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
266,ENG-Premier League,1819,Everton,2018-08-11 Wolves-Everton,8/11/2018,Matchweek 1,Sat,Away,D,2,2,Wolves,1,1,0,7,8,3,15,11,15,0,0,0,42,22,21,51.2,17:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
267,ENG-Premier League,1819,Everton,2018-08-18 Everton-Southampton,8/18/2018,Matchweek 2,Sat,Home,W,2,1,Southampton,0,0,0,8,20,2,19,14,10,0,0,0,56,22,31,41.5,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
268,ENG-Premier League,1819,Everton,2018-08-25 Bournemouth-Everton,8/25/2018,Matchweek 3,Sat,Away,D,2,2,Bournemouth,3,1,0,10,12,0,15,12,12,0,1,0,45,18,15,54.5,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
269,ENG-Premier League,1819,Everton,2018-09-01 Everton-Huddersfield,9/1/2018,Matchweek 4,Sat,Home,D,1,1,Huddersfield,3,0,0,13,13,1,19,8,12,0,0,0,51,26,31,45.6,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
270,ENG-Premier League,1819,Everton,2018-09-16 Everton-West Ham,9/16/2018,Matchweek 5,Sun,Home,L,1,3,West Ham,2,0,0,15,11,3,22,10,13,0,0,0,53,14,16,46.7,16:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
271,ENG-Premier League,1819,Everton,2018-09-23 Arsenal-Everton,9/23/2018,Matchweek 6,Sun,Away,L,0,2,Arsenal,1,0,0,12,15,2,27,18,11,0,0,0,48,15,18,45.5,16:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
272,ENG-Premier League,1819,Everton,2018-09-29 Everton-Fulham,9/29/2018,Matchweek 7,Sat,Home,W,3,0,Fulham,0,0,0,13,13,6,30,19,18,1,0,0,56,16,20,44.4,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
273,ENG-Premier League,1819,Everton,2018-10-06 Leicester City-Everton,10/6/2018,Matchweek 8,Sat,Away,W,2,1,Leicester City,1,0,0,11,10,0,26,13,7,0,0,0,66,26,21,55.3,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
274,ENG-Premier League,1819,Everton,2018-10-21 Everton-Crystal Palace,10/21/2018,Matchweek 9,Sun,Home,W,2,0,Crystal Palace,2,0,0,13,17,1,29,11,13,0,1,0,72,22,16,57.9,16:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
275,ENG-Premier League,1819,Everton,2018-10-28 Manchester Utd-Everton,10/28/2018,Matchweek 10,Sun,Away,L,1,2,Manchester Utd,1,0,0,12,15,0,20,8,7,1,1,0,49,8,15,34.8,16:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
276,ENG-Premier League,1819,Everton,2018-11-03 Everton-Brighton,11/3/2018,Matchweek 11,Sat,Home,W,3,1,Brighton,0,0,0,9,15,2,34,12,12,0,0,0,58,23,17,57.5,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
277,ENG-Premier League,1819,Everton,2018-11-11 Chelsea-Everton,11/11/2018,Matchweek 12,Sun,Away,D,0,0,Chelsea,3,0,0,11,7,7,10,14,11,0,0,0,56,18,12,60.0,14:15:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
278,ENG-Premier League,1819,Everton,2018-11-24 Everton-Cardiff City,11/24/2018,Matchweek 13,Sat,Home,W,1,0,Cardiff City,0,0,0,12,13,0,26,10,5,0,0,0,57,25,25,50.0,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
279,ENG-Premier League,1819,Everton,2018-12-02 Liverpool-Everton,12/2/2018,Matchweek 14,Sun,Away,L,0,1,Liverpool,2,0,0,7,11,3,12,11,12,0,0,0,57,16,10,61.5,16:15:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
280,ENG-Premier League,1819,Everton,2018-12-05 Everton-Newcastle Utd,12/5/2018,Matchweek 15,Wed,Home,D,1,1,Newcastle Utd,0,0,0,7,17,0,52,4,10,0,0,0,51,23,24,48.9,19:45:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
281,ENG-Premier League,1819,Everton,2018-12-10 Everton-Watford,12/10/2018,Matchweek 16,Mon,Home,D,2,2,Watford,1,0,0,13,12,4,24,8,11,1,0,1,57,21,23,47.7,20:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Watford,https://media-4.api-sports.io/football/teams/38.png
282,ENG-Premier League,1819,Everton,2018-12-15 Manchester City-Everton,12/15/2018,Matchweek 17,Sat,Away,L,1,3,Manchester City,2,0,0,9,6,2,15,15,6,0,0,0,55,9,15,37.5,12:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
283,ENG-Premier League,1819,Everton,2018-12-23 Everton-Tottenham,12/23/2018,Matchweek 18,Sun,Home,L,2,6,Tottenham,0,0,0,13,9,4,18,15,5,0,0,0,63,13,21,38.2,16:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
284,ENG-Premier League,1819,Everton,2018-12-26 Burnley-Everton,12/26/2018,Matchweek 19,Wed,Away,W,5,1,Burnley,4,0,0,19,9,2,19,6,6,0,0,0,49,52,34,60.5,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
285,ENG-Premier League,1819,Everton,2018-12-29 Brighton-Everton,12/29/2018,Matchweek 20,Sat,Away,L,0,1,Brighton,2,0,0,11,10,1,20,8,9,0,0,0,50,34,27,55.7,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
286,ENG-Premier League,1819,Everton,2019-01-01 Everton-Leicester City,1/1/2019,Matchweek 21,Tue,Home,L,0,1,Leicester City,3,0,0,5,6,1,30,12,13,0,0,0,80,32,31,50.8,12:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
287,ENG-Premier League,1819,Everton,2019-01-13 Everton-Bournemouth,1/13/2019,Matchweek 22,Sun,Home,W,2,0,Bournemouth,5,0,0,17,8,1,20,14,11,0,0,0,57,27,31,46.6,14:15:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
288,ENG-Premier League,1819,Everton,2019-01-19 Southampton-Everton,1/19/2019,Matchweek 23,Sat,Away,L,1,2,Southampton,1,0,0,11,11,2,21,12,15,0,0,1,58,30,39,43.5,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
289,ENG-Premier League,1819,Everton,2019-01-29 Huddersfield-Everton,1/29/2019,Matchweek 24,Tue,Away,W,1,0,Huddersfield,4,1,0,10,12,0,9,15,16,0,0,0,57,19,25,43.2,19:45:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
290,ENG-Premier League,1819,Everton,2019-02-02 Everton-Wolves,2/2/2019,Matchweek 25,Sat,Home,L,1,3,Wolves,3,0,0,12,13,2,17,9,12,0,1,0,62,30,19,61.2,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
291,ENG-Premier League,1819,Everton,2019-02-06 Everton-Manchester City,2/6/2019,Matchweek 27,Wed,Home,L,0,2,Manchester City,1,0,0,12,6,0,18,11,19,0,0,0,50,15,28,34.9,19:45:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
292,ENG-Premier League,1819,Everton,2019-02-09 Watford-Everton,2/9/2019,Matchweek 26,Sat,Away,L,0,1,Watford,2,1,1,10,21,6,15,11,15,0,0,0,62,42,21,66.7,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Watford,https://media-4.api-sports.io/football/teams/38.png
293,ENG-Premier League,1819,Everton,2019-02-26 Cardiff City-Everton,2/26/2019,Matchweek 28,Tue,Away,W,3,0,Cardiff City,1,0,0,12,11,1,16,6,7,0,0,0,54,37,41,47.4,19:45:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
294,ENG-Premier League,1819,Everton,2019-03-03 Everton-Liverpool,3/3/2019,Matchweek 29,Sun,Home,D,0,0,Liverpool,1,0,0,12,10,2,20,14,14,0,0,0,51,29,33,46.8,16:15:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
295,ENG-Premier League,1819,Everton,2019-03-09 Newcastle Utd-Everton,3/9/2019,Matchweek 30,Sat,Away,L,2,3,Newcastle Utd,1,0,0,10,12,0,20,13,14,0,1,0,53,28,18,60.9,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
296,ENG-Premier League,1819,Everton,2019-03-17 Everton-Chelsea,3/17/2019,Matchweek 31,Sun,Home,W,2,0,Chelsea,1,0,0,17,8,1,13,18,4,1,0,0,58,12,17,41.4,16:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
297,ENG-Premier League,1819,Everton,2019-03-30 West Ham-Everton,3/30/2019,Matchweek 32,Sat,Away,W,2,0,West Ham,1,0,0,14,6,3,21,19,21,0,0,0,61,20,21,48.8,17:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
298,ENG-Premier League,1819,Everton,2019-04-07 Everton-Arsenal,4/7/2019,Matchweek 33,Sun,Home,W,1,0,Arsenal,1,0,0,8,9,3,21,14,11,0,0,0,64,22,17,56.4,14:05:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
299,ENG-Premier League,1819,Everton,2019-04-13 Fulham-Everton,4/13/2019,Matchweek 34,Sat,Away,L,0,2,Fulham,1,0,0,10,8,1,21,8,19,0,0,0,59,29,30,49.2,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
300,ENG-Premier League,1819,Everton,2019-04-21 Everton-Manchester Utd,4/21/2019,Matchweek 35,Sun,Home,W,4,0,Manchester Utd,1,0,0,11,7,1,26,13,11,0,0,0,55,21,25,45.7,13:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
301,ENG-Premier League,1819,Everton,2019-04-27 Crystal Palace-Everton,4/27/2019,Matchweek 36,Sat,Away,D,0,0,Crystal Palace,0,0,0,15,9,0,33,12,10,0,0,0,68,17,25,40.5,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
302,ENG-Premier League,1819,Everton,2019-05-03 Everton-Burnley,5/3/2019,Matchweek 37,Fri,Home,W,2,0,Burnley,0,0,0,8,8,1,23,14,15,0,0,0,62,21,27,43.8,20:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
303,ENG-Premier League,1819,Everton,2019-05-12 Tottenham-Everton,5/12/2019,Matchweek 38,Sun,Away,D,2,2,Tottenham,2,0,0,13,10,1,18,11,9,0,0,0,55,18,17,51.4,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
304,ENG-Premier League,1819,Fulham,2018-08-11 Fulham-Crystal Palace,8/11/2018,Matchweek 1,Sat,Home,L,0,2,Crystal Palace,1,0,0,9,11,2,32,15,19,0,0,0,58,10,20,33.3,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
305,ENG-Premier League,1819,Fulham,2018-08-18 Tottenham-Fulham,8/18/2018,Matchweek 2,Sat,Away,L,1,3,Tottenham,0,0,0,5,9,3,7,10,8,0,0,0,42,7,14,33.3,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
306,ENG-Premier League,1819,Fulham,2018-08-26 Fulham-Burnley,8/26/2018,Matchweek 3,Sun,Home,W,4,2,Burnley,2,0,0,11,8,1,16,4,8,0,0,0,58,13,17,43.3,16:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
307,ENG-Premier League,1819,Fulham,2018-09-01 Brighton-Fulham,9/1/2018,Matchweek 4,Sat,Away,D,2,2,Brighton,3,0,0,14,12,4,10,9,12,0,2,0,51,15,15,50.0,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
308,ENG-Premier League,1819,Fulham,2018-09-15 Manchester City-Fulham,9/15/2018,Matchweek 5,Sat,Away,L,0,3,Manchester City,0,0,0,7,6,2,11,16,6,0,0,0,48,7,10,41.2,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
309,ENG-Premier League,1819,Fulham,2018-09-22 Fulham-Watford,9/22/2018,Matchweek 6,Sat,Home,D,1,1,Watford,2,0,0,11,9,5,26,14,9,0,0,0,69,28,16,63.6,12:30:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Watford,https://media-4.api-sports.io/football/teams/38.png
310,ENG-Premier League,1819,Fulham,2018-09-29 Everton-Fulham,9/29/2018,Matchweek 7,Sat,Away,L,0,3,Everton,3,0,0,13,13,0,8,15,13,0,1,0,43,20,16,55.6,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Everton,https://media-4.api-sports.io/football/teams/45.png
311,ENG-Premier League,1819,Fulham,2018-10-07 Fulham-Arsenal,10/7/2018,Matchweek 8,Sun,Home,L,1,5,Arsenal,2,0,0,11,12,4,17,10,8,0,0,0,54,20,14,58.8,12:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
312,ENG-Premier League,1819,Fulham,2018-10-20 Cardiff City-Fulham,10/20/2018,Matchweek 9,Sat,Away,L,2,4,Cardiff City,3,0,0,16,14,0,9,6,7,0,0,0,53,23,25,47.9,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
313,ENG-Premier League,1819,Fulham,2018-10-27 Fulham-Bournemouth,10/27/2018,Matchweek 10,Sat,Home,L,0,3,Bournemouth,4,1,1,16,3,1,16,13,8,0,1,0,50,27,8,77.1,15:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
314,ENG-Premier League,1819,Fulham,2018-11-05 Huddersfield-Fulham,11/5/2018,Matchweek 11,Mon,Away,L,0,1,Huddersfield,2,0,0,8,11,6,7,7,11,0,0,1,60,26,26,50.0,20:00:00,Fulham,https://media-4.api-sports.io/football/teams/36.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
