,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,1819,Tottenham,2018-09-02 Watford-Tottenham,2018-09-02,Matchweek 4,Sun,Away,L,1,2,Watford,462,609,75.9,8519,2963,186,211,88.2,208,257,80.9,52,92,56.5,0,0.6,1.0,8,46,12,4,71,16:00:00
ENG-Premier League,1819,Tottenham,2018-09-15 Tottenham-Liverpool,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Liverpool,473,595,79.5,8276,2541,228,247,92.3,194,232,83.6,43,88,48.9,1,0.6,0.4,6,19,8,0,35,12:30:00
ENG-Premier League,1819,Tottenham,2018-09-22 Brighton-Tottenham,2018-09-22,Matchweek 6,Sat,Away,W,2,1,Brighton,610,697,87.5,10137,3101,303,326,92.9,256,281,91.1,44,73,60.3,1,1.1,0.6,13,51,10,2,59,17:30:00
ENG-Premier League,1819,Tottenham,2018-09-29 Huddersfield-Tottenham,2018-09-29,Matchweek 7,Sat,Away,W,2,0,Huddersfield,302,421,71.7,5349,1985,139,159,87.4,121,160,75.6,32,76,42.1,1,0.6,0.7,6,17,5,3,21,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-06 Tottenham-Cardiff City,2018-10-06,Matchweek 8,Sat,Home,W,1,0,Cardiff City,636,745,85.4,10357,3144,321,344,93.3,252,295,85.4,45,70,64.3,0,1.2,1.4,15,35,19,3,58,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-20 West Ham-Tottenham,2018-10-20,Matchweek 9,Sat,Away,W,1,0,West Ham,457,543,84.2,7641,2694,221,237,93.2,175,197,88.8,42,66,63.6,1,0.7,0.9,8,37,3,1,35,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-29 Tottenham-Manchester City,2018-10-29,Matchweek 10,Mon,Home,L,0,1,Manchester City,407,520,78.3,7560,2914,184,211,87.2,167,195,85.6,47,87,54.0,0,0.4,0.3,4,24,5,0,40,20:00:00
ENG-Premier League,1819,Tottenham,2018-11-03 Wolves-Tottenham,2018-11-03,Matchweek 11,Sat,Away,W,3,2,Wolves,443,541,81.9,7613,2431,199,222,89.6,206,230,89.6,30,67,44.8,2,0.6,0.5,8,24,8,4,33,19:45:00
ENG-Premier League,1819,Tottenham,2018-11-10 Crystal Palace-Tottenham,2018-11-10,Matchweek 12,Sat,Away,W,1,0,Crystal Palace,513,633,81.0,9516,2833,220,249,88.4,214,250,85.6,65,99,65.7,0,0.8,0.7,7,35,5,2,50,17:30:00
ENG-Premier League,1819,Tottenham,2018-11-24 Tottenham-Chelsea,2018-11-24,Matchweek 13,Sat,Home,W,3,1,Chelsea,300,399,75.2,5673,2612,149,172,86.6,99,127,78.0,45,77,58.4,3,2.8,1.6,16,25,8,3,34,17:30:00
ENG-Premier League,1819,Tottenham,2018-12-02 Arsenal-Tottenham,2018-12-02,Matchweek 14,Sun,Away,L,2,4,Arsenal,260,371,70.1,4216,1720,130,148,87.8,97,132,73.5,20,58,34.5,1,0.3,0.1,6,12,3,0,25,14:05:00
ENG-Premier League,1819,Tottenham,2018-12-05 Tottenham-Southampton,2018-12-05,Matchweek 15,Wed,Home,W,3,1,Southampton,460,567,81.1,8321,2775,191,229,83.4,200,229,87.3,54,76,71.1,2,1.4,1.2,9,37,7,3,46,20:00:00
ENG-Premier League,1819,Tottenham,2018-12-08 Leicester City-Tottenham,2018-12-08,Matchweek 16,Sat,Away,W,2,0,Leicester City,489,614,79.6,8331,2883,232,275,84.4,195,221,88.2,44,72,61.1,2,0.8,1.0,5,25,11,1,41,19:45:00
ENG-Premier League,1819,Tottenham,2018-12-15 Tottenham-Burnley,2018-12-15,Matchweek 17,Sat,Home,W,1,0,Burnley,561,678,82.7,9949,2773,218,239,91.2,248,275,90.2,62,105,59.0,1,1.4,1.8,12,54,14,3,70,15:00:00
ENG-Premier League,1819,Tottenham,2018-12-23 Everton-Tottenham,2018-12-23,Matchweek 18,Sun,Away,W,6,2,Everton,528,637,82.9,9006,3288,264,289,91.3,192,216,88.9,54,95,56.8,2,1.4,0.8,10,23,7,1,39,16:00:00
ENG-Premier League,1819,Tottenham,2018-12-26 Tottenham-Bournemouth,2018-12-26,Matchweek 19,Wed,Home,W,5,0,Bournemouth,542,633,85.6,9017,2935,252,272,92.6,228,255,89.4,42,70,60.0,4,1.0,0.7,8,23,8,1,36,15:00:00
ENG-Premier League,1819,Tottenham,2018-12-29 Tottenham-Wolves,2018-12-29,Matchweek 20,Sat,Home,L,1,3,Wolves,609,704,86.5,10154,2946,287,310,92.6,265,290,91.4,48,82,58.5,1,0.2,0.5,8,34,4,0,38,15:00:00
ENG-Premier League,1819,Tottenham,2019-01-01 Cardiff City-Tottenham,2019-01-01,Matchweek 21,Tue,Away,W,3,0,Cardiff City,774,858,90.2,12739,3664,383,400,95.8,308,332,92.8,53,73,72.6,2,0.7,0.6,9,32,6,2,44,17:30:00
ENG-Premier League,1819,Tottenham,2019-01-13 Tottenham-Manchester Utd,2019-01-13,Matchweek 22,Sun,Home,L,0,1,Manchester Utd,518,626,82.7,8510,3151,271,295,91.9,192,226,85.0,42,76,55.3,0,1.6,1.5,16,37,17,6,51,16:30:00
ENG-Premier League,1819,Tottenham,2019-01-20 Fulham-Tottenham,2019-01-20,Matchweek 23,Sun,Away,W,2,1,Fulham,618,751,82.3,11002,3447,295,344,85.8,227,255,89.0,78,115,67.8,2,1.7,2.0,12,41,18,7,58,16:00:00
ENG-Premier League,1819,Tottenham,2019-01-30 Tottenham-Watford,2019-01-30,Matchweek 24,Wed,Home,W,2,1,Watford,528,655,80.6,9422,3159,249,277,89.9,199,241,82.6,64,95,67.4,2,0.7,1.5,12,55,9,2,57,20:00:00
ENG-Premier League,1819,Tottenham,2019-02-02 Tottenham-Newcastle Utd,2019-02-02,Matchweek 25,Sat,Home,W,1,0,Newcastle Utd,683,810,84.3,11448,3219,308,342,90.1,267,302,88.4,69,99,69.7,1,2.0,1.9,18,59,14,3,63,12:30:00
ENG-Premier League,1819,Tottenham,2019-02-10 Tottenham-Leicester City,2019-02-10,Matchweek 26,Sun,Home,W,3,1,Leicester City,440,545,80.7,7811,2699,197,218,90.4,195,225,86.7,42,75,56.0,3,1.0,1.1,9,31,10,3,48,13:30:00
ENG-Premier League,1819,Tottenham,2019-02-23 Burnley-Tottenham,2019-02-23,Matchweek 27,Sat,Away,L,1,2,Burnley,440,566,77.7,7695,2510,203,239,84.9,177,208,85.1,42,83,50.6,1,0.7,0.8,14,24,13,4,33,12:30:00
ENG-Premier League,1819,Tottenham,2019-02-27 Chelsea-Tottenham,2019-02-27,Matchweek 28,Wed,Away,L,0,2,Chelsea,505,595,84.9,9646,3109,203,230,88.3,233,252,92.5,65,96,67.7,0,0.8,0.6,8,49,7,2,55,20:00:00
ENG-Premier League,1819,Tottenham,2019-03-02 Tottenham-Arsenal,2019-03-02,Matchweek 29,Sat,Home,D,1,1,Arsenal,428,561,76.3,8130,2814,169,192,88.0,188,228,82.5,60,103,58.3,0,0.2,0.4,5,32,9,2,42,12:30:00
ENG-Premier League,1819,Tottenham,2019-03-09 Southampton-Tottenham,2019-03-09,Matchweek 30,Sat,Away,L,1,2,Southampton,422,557,75.8,7026,2363,195,228,85.5,173,209,82.8,37,81,45.7,1,1.2,0.7,13,30,9,2,40,15:00:00
ENG-Premier League,1819,Tottenham,2019-03-31 Liverpool-Tottenham,2019-03-31,Matchweek 32,Sun,Away,L,1,2,Liverpool,420,531,79.1,7660,2591,167,183,91.3,190,224,84.8,48,93,51.6,1,0.6,0.7,9,15,4,0,28,16:30:00
ENG-Premier League,1819,Tottenham,2019-04-03 Tottenham-Crystal Palace,2019-04-03,Matchweek 31,Wed,Home,W,2,0,Crystal Palace,628,737,85.2,11012,3449,285,316,90.2,258,285,90.5,73,97,75.3,1,1.7,1.7,17,43,13,4,72,19:45:00
ENG-Premier League,1819,Tottenham,2019-04-13 Tottenham-Huddersfield,2019-04-13,Matchweek 34,Sat,Home,W,4,0,Huddersfield,670,771,86.9,10442,3063,363,401,90.5,261,287,90.9,30,48,62.5,4,2.1,1.4,17,48,15,5,68,12:30:00
ENG-Premier League,1819,Tottenham,2019-04-20 Manchester City-Tottenham,2019-04-20,Matchweek 35,Sat,Away,L,0,1,Manchester City,308,411,74.9,5244,1976,148,171,86.5,121,151,80.1,30,70,42.9,0,0.6,0.4,7,16,5,1,14,12:30:00
ENG-Premier League,1819,Tottenham,2019-04-23 Tottenham-Brighton,2019-04-23,Matchweek 33,Tue,Home,W,1,0,Brighton,645,758,85.1,9996,2765,321,353,90.9,276,314,87.9,27,50,54.0,1,0.9,1.2,21,55,18,2,87,19:45:00
ENG-Premier League,1819,Tottenham,2019-04-27 Tottenham-West Ham,2019-04-27,Matchweek 36,Sat,Home,L,0,1,West Ham,537,667,80.5,8558,3058,270,304,88.8,218,254,85.8,34,67,50.7,0,1.4,1.1,11,32,8,0,51,12:30:00
ENG-Premier League,1819,Tottenham,2019-05-04 Bournemouth-Tottenham,2019-05-04,Matchweek 37,Sat,Away,L,0,1,Bournemouth,341,441,77.3,5925,2231,146,169,86.4,139,163,85.3,36,73,49.3,0,0.7,0.5,8,26,8,2,32,12:30:00
ENG-Premier League,1819,Tottenham,2019-05-12 Tottenham-Everton,2019-05-12,Matchweek 38,Sun,Home,D,2,2,Everton,474,585,81.0,8336,2663,208,231,90.0,203,239,84.9,52,79,65.8,0,0.3,0.4,7,20,7,0,34,15:00:00
ENG-Premier League,1819,Watford,2018-08-11 Watford-Brighton,2018-08-11,Matchweek 1,Sat,Home,W,2,0,Brighton,348,476,73.1,6348,2583,168,197,85.3,118,150,78.7,50,103,48.5,2,0.9,0.7,13,21,11,3,44,15:00:00
ENG-Premier League,1819,Watford,2018-08-19 Burnley-Watford,2018-08-19,Matchweek 2,Sun,Away,W,3,1,Burnley,255,383,66.6,4156,1966,140,164,85.4,76,111,68.5,24,75,32.0,2,0.7,0.8,7,15,9,2,26,13:30:00
ENG-Premier League,1819,Watford,2018-08-26 Watford-Crystal Palace,2018-08-26,Matchweek 3,Sun,Home,W,2,1,Crystal Palace,245,369,66.4,4737,1935,95,115,82.6,95,136,69.9,39,82,47.6,2,0.5,0.5,12,24,9,3,39,13:30:00
ENG-Premier League,1819,Watford,2018-09-02 Watford-Tottenham,2018-09-02,Matchweek 4,Sun,Home,W,2,1,Tottenham,199,312,63.8,3780,1935,85,106,80.2,61,91,67.0,36,85,42.4,2,0.4,0.6,6,20,7,2,31,16:00:00
ENG-Premier League,1819,Watford,2018-09-15 Watford-Manchester Utd,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Manchester Utd,307,426,72.1,4991,1870,176,192,91.7,88,119,73.9,32,83,38.6,1,1.2,0.9,12,29,7,1,41,17:30:00
ENG-Premier League,1819,Watford,2018-09-22 Fulham-Watford,2018-09-22,Matchweek 6,Sat,Away,D,1,1,Fulham,231,383,60.3,4564,2227,102,129,79.1,83,130,63.8,40,99,40.4,1,0.7,0.7,6,27,4,0,34,12:30:00
ENG-Premier League,1819,Watford,2018-09-29 Arsenal-Watford,2018-09-29,Matchweek 7,Sat,Away,L,0,2,Arsenal,228,346,65.9,4712,2034,89,111,80.2,85,118,72.0,42,87,48.3,0,2.3,1.0,10,22,7,3,31,15:00:00
ENG-Premier League,1819,Watford,2018-10-06 Watford-Bournemouth,2018-10-06,Matchweek 8,Sat,Home,L,0,4,Bournemouth,311,423,73.5,6163,2426,122,147,83.0,129,153,84.3,48,96,50.0,0,0.8,0.8,9,31,4,0,35,15:00:00
ENG-Premier League,1819,Watford,2018-10-20 Wolves-Watford,2018-10-20,Matchweek 9,Sat,Away,W,2,0,Wolves,482,576,83.7,7509,2492,251,274,91.6,174,197,88.3,32,64,50.0,2,0.9,0.3,7,25,8,0,37,15:00:00
ENG-Premier League,1819,Watford,2018-10-27 Watford-Huddersfield,2018-10-27,Matchweek 10,Sat,Home,W,3,0,Huddersfield,392,510,76.9,6636,2764,185,223,83.0,146,175,83.4,37,66,56.1,3,2.0,1.1,12,27,5,0,30,15:00:00
ENG-Premier League,1819,Watford,2018-11-03 Newcastle Utd-Watford,2018-11-03,Matchweek 11,Sat,Away,L,0,1,Newcastle Utd,392,508,77.2,6974,2609,202,222,91.0,134,176,76.1,49,88,55.7,0,1.8,1.2,12,33,13,0,54,15:00:00
ENG-Premier League,1819,Watford,2018-11-10 Southampton-Watford,2018-11-10,Matchweek 12,Sat,Away,D,1,1,Southampton,335,478,70.1,5824,2696,160,199,80.4,123,163,75.5,39,75,52.0,1,0.7,0.5,9,20,8,2,32,15:00:00
ENG-Premier League,1819,Watford,2018-11-24 Watford-Liverpool,2018-11-24,Matchweek 13,Sat,Home,L,0,3,Liverpool,267,394,67.8,4747,2034,126,162,77.8,95,124,76.6,34,76,44.7,0,0.4,0.3,4,25,7,1,22,15:00:00
ENG-Premier League,1819,Watford,2018-12-01 Leicester City-Watford,2018-12-01,Matchweek 14,Sat,Away,L,0,2,Leicester City,446,564,79.1,7096,2886,222,255,87.1,166,197,84.3,36,73,49.3,0,1.1,1.0,6,39,8,3,50,15:00:00
ENG-Premier League,1819,Watford,2018-12-04 Watford-Manchester City,2018-12-04,Matchweek 15,Tue,Home,L,1,2,Manchester City,219,334,65.6,3894,1953,103,128,80.5,78,104,75.0,26,65,40.0,0,1.5,0.7,8,15,5,1,16,20:00:00
ENG-Premier League,1819,Watford,2018-12-10 Everton-Watford,2018-12-10,Matchweek 16,Mon,Away,D,2,2,Everton,236,367,64.3,4189,2014,113,146,77.4,78,112,69.6,30,73,41.1,0,0.8,0.5,8,19,7,1,32,20:00:00
ENG-Premier League,1819,Watford,2018-12-15 Watford-Cardiff City,2018-12-15,Matchweek 17,Sat,Home,W,3,2,Cardiff City,570,701,81.3,9068,3044,312,344,90.7,200,240,83.3,43,78,55.1,3,1.2,0.7,12,43,12,1,55,15:00:00
ENG-Premier League,1819,Watford,2018-12-22 West Ham-Watford,2018-12-22,Matchweek 18,Sat,Away,W,2,0,West Ham,301,420,71.7,4997,2168,168,202,83.2,88,110,80.0,35,75,46.7,1,1.3,1.3,6,27,10,1,41,15:00:00
ENG-Premier League,1819,Watford,2018-12-26 Watford-Chelsea,2018-12-26,Matchweek 19,Wed,Home,L,1,2,Chelsea,322,419,76.8,5998,2263,154,171,90.1,116,136,85.3,45,92,48.9,1,0.7,0.6,8,24,8,3,28,19:30:00
ENG-Premier League,1819,Watford,2018-12-29 Watford-Newcastle Utd,2018-12-29,Matchweek 20,Sat,Home,D,1,1,Newcastle Utd,515,623,82.7,9138,3453,250,281,89.0,193,223,86.5,57,88,64.8,1,0.9,1.1,6,38,9,1,50,15:00:00
ENG-Premier League,1819,Watford,2019-01-02 Bournemouth-Watford,2019-01-02,Matchweek 21,Wed,Away,D,3,3,Bournemouth,285,408,69.9,5014,2262,136,170,80.0,103,132,78.0,34,80,42.5,2,0.5,0.7,9,17,7,1,30,19:45:00
ENG-Premier League,1819,Watford,2019-01-12 Crystal Palace-Watford,2019-01-12,Matchweek 22,Sat,Away,W,2,1,Crystal Palace,284,375,75.7,4712,2092,144,173,83.2,88,113,77.9,32,59,54.2,1,0.8,0.5,9,24,5,1,30,15:00:00
ENG-Premier League,1819,Watford,2019-01-19 Watford-Burnley,2019-01-19,Matchweek 23,Sat,Home,D,0,0,Burnley,334,451,74.1,6078,2181,138,162,85.2,141,170,82.9,45,94,47.9,0,1.3,0.9,8,26,9,4,35,15:00:00
ENG-Premier League,1819,Watford,2019-01-30 Tottenham-Watford,2019-01-30,Matchweek 24,Wed,Away,L,1,2,Tottenham,192,307,62.5,3428,1661,93,118,78.8,54,80,67.5,32,79,40.5,0,0.3,0.2,6,18,2,0,18,20:00:00
ENG-Premier League,1819,Watford,2019-02-02 Brighton-Watford,2019-02-02,Matchweek 25,Sat,Away,D,0,0,Brighton,291,420,69.3,4442,1794,156,185,84.3,93,122,76.2,20,77,26.0,0,0.2,0.3,4,16,9,2,28,15:00:00
ENG-Premier League,1819,Watford,2019-02-09 Watford-Everton,2019-02-09,Matchweek 26,Sat,Home,W,1,0,Everton,235,372,63.2,3836,1880,129,155,83.2,65,98,66.3,26,85,30.6,1,1.2,1.2,5,18,7,1,26,15:00:00
ENG-Premier League,1819,Watford,2019-02-22 Cardiff City-Watford,2019-02-22,Matchweek 27,Fri,Away,W,5,1,Cardiff City,493,609,81.0,7329,3166,282,313,90.1,147,180,81.7,33,55,60.0,5,2.0,1.1,10,25,10,2,44,19:45:00
ENG-Premier League,1819,Watford,2019-02-27 Liverpool-Watford,2019-02-27,Matchweek 28,Wed,Away,L,0,5,Liverpool,316,423,74.7,4958,1885,167,184,90.8,108,132,81.8,27,69,39.1,0,0.3,0.5,4,28,2,0,24,20:00:00
ENG-Premier League,1819,Watford,2019-03-03 Watford-Leicester City,2019-03-03,Matchweek 29,Sun,Home,W,2,1,Leicester City,303,404,75.0,4997,1765,135,160,84.4,121,147,82.3,25,56,44.6,2,0.5,0.5,4,21,4,0,24,12:00:00
ENG-Premier League,1819,Watford,2019-03-09 Manchester City-Watford,2019-03-09,Matchweek 30,Sat,Away,L,1,3,Manchester City,222,318,69.8,4180,1745,93,114,81.6,88,109,80.7,33,72,45.8,1,0.1,0.1,1,7,4,0,16,17:30:00
ENG-Premier League,1819,Watford,2019-03-30 Manchester Utd-Watford,2019-03-30,Matchweek 32,Sat,Away,L,1,2,Manchester Utd,336,435,77.2,5194,2313,192,219,87.7,86,117,73.5,34,59,57.6,1,1.3,1.8,14,31,13,0,42,15:00:00
ENG-Premier League,1819,Watford,2019-04-02 Watford-Fulham,2019-04-02,Matchweek 33,Tue,Home,W,4,1,Fulham,396,502,78.9,6089,2375,220,251,87.6,122,145,84.1,33,62,53.2,3,1.1,0.7,12,37,5,2,39,19:45:00
ENG-Premier League,1819,Watford,2019-04-15 Watford-Arsenal,2019-04-15,Matchweek 34,Mon,Home,L,0,1,Arsenal,252,369,68.3,3845,1576,132,155,85.2,68,98,69.4,23,67,34.3,0,0.7,0.5,6,18,7,1,22,20:00:00
ENG-Premier League,1819,Watford,2019-04-20 Huddersfield-Watford,2019-04-20,Matchweek 35,Sat,Away,W,2,1,Huddersfield,399,491,81.3,6649,2686,212,237,89.5,128,148,86.5,42,71,59.2,0,0.3,0.5,5,25,8,1,26,15:00:00
ENG-Premier League,1819,Watford,2019-04-23 Watford-Southampton,2019-04-23,Matchweek 31,Tue,Home,D,1,1,Southampton,503,643,78.2,8207,3029,239,286,83.6,196,228,86.0,38,79,48.1,1,0.9,1.1,10,29,11,3,47,19:45:00
ENG-Premier League,1819,Watford,2019-04-27 Watford-Wolves,2019-04-27,Matchweek 36,Sat,Home,L,1,2,Wolves,439,548,80.1,7450,2592,209,235,88.9,163,191,85.3,51,77,66.2,0,0.6,0.5,8,26,6,3,37,15:00:00
ENG-Premier League,1819,Watford,2019-05-05 Chelsea-Watford,2019-05-05,Matchweek 37,Sun,Away,L,0,3,Chelsea,308,420,73.3,4859,2192,166,196,84.7,92,114,80.7,29,69,42.0,0,0.9,0.9,11,26,16,4,35,14:00:00
ENG-Premier League,1819,Watford,2019-05-12 Watford-West Ham,2019-05-12,Matchweek 38,Sun,Home,L,1,4,West Ham,361,467,77.3,6369,2766,174,197,88.3,133,161,82.6,39,69,56.5,0,1.3,0.8,11,28,8,2,43,15:00:00
ENG-Premier League,1819,West Ham,2018-08-12 Liverpool-West Ham,2018-08-12,Matchweek 1,Sun,Away,L,0,4,Liverpool,318,401,79.3,5353,2236,169,183,92.3,105,128,82.0,33,64,51.6,0,0.7,0.8,4,16,3,0,14,13:30:00
ENG-Premier League,1819,West Ham,2018-08-18 West Ham-Bournemouth,2018-08-18,Matchweek 2,Sat,Home,L,1,2,Bournemouth,428,544,78.7,7938,2623,170,196,86.7,185,213,86.9,58,97,59.8,0,0.4,0.7,10,40,8,1,49,15:00:00
ENG-Premier League,1819,West Ham,2018-08-25 Arsenal-West Ham,2018-08-25,Matchweek 3,Sat,Away,L,1,3,Arsenal,281,384,73.2,5017,2031,129,151,85.4,96,125,76.8,36,63,57.1,1,1.0,1.2,11,19,12,4,28,15:00:00
ENG-Premier League,1819,West Ham,2018-09-01 West Ham-Wolves,2018-09-01,Matchweek 4,Sat,Home,L,0,1,Wolves,389,494,78.7,6702,2502,178,205,86.8,153,183,83.6,42,71,59.2,0,0.8,0.8,9,21,7,2,53,15:00:00
ENG-Premier League,1819,West Ham,2018-09-16 Everton-West Ham,2018-09-16,Matchweek 5,Sun,Away,W,3,1,Everton,302,408,74.0,5213,2282,157,178,88.2,87,118,73.7,41,81,50.6,3,1.2,0.9,8,26,6,1,26,16:00:00
ENG-Premier League,1819,West Ham,2018-09-23 West Ham-Chelsea,2018-09-23,Matchweek 6,Sun,Home,D,0,0,Chelsea,236,330,71.5,4283,1754,118,135,87.4,84,112,75.0,30,68,44.1,0,1.0,0.5,5,17,5,2,21,13:30:00
ENG-Premier League,1819,West Ham,2018-09-29 West Ham-Manchester Utd,2018-09-29,Matchweek 7,Sat,Home,W,3,1,Manchester Utd,390,486,80.2,6917,2277,173,188,92.0,150,170,88.2,45,89,50.6,2,1.4,0.9,8,30,10,2,44,12:30:00
ENG-Premier League,1819,West Ham,2018-10-05 Brighton-West Ham,2018-10-05,Matchweek 8,Fri,Away,L,0,1,Brighton,462,564,81.9,7488,2725,252,284,88.7,154,177,87.0,40,76,52.6,0,1.2,1.2,12,40,11,2,47,20:00:00
ENG-Premier League,1819,West Ham,2018-10-20 West Ham-Tottenham,2018-10-20,Matchweek 9,Sat,Home,L,0,1,Tottenham,338,432,78.2,6385,2403,143,165,86.7,123,151,81.5,53,75,70.7,0,0.7,0.7,12,32,8,4,37,15:00:00
ENG-Premier League,1819,West Ham,2018-10-27 Leicester City-West Ham,2018-10-27,Matchweek 10,Sat,Away,D,1,1,Leicester City,243,354,68.6,4293,1697,109,131,83.2,93,119,78.2,30,80,37.5,0,0.5,0.6,5,14,6,0,26,17:30:00
ENG-Premier League,1819,West Ham,2018-11-03 West Ham-Burnley,2018-11-03,Matchweek 11,Sat,Home,W,4,2,Burnley,462,581,79.5,7569,2721,236,270,87.4,175,206,85.0,37,73,50.7,2,1.9,0.8,17,33,13,0,63,15:00:00
ENG-Premier League,1819,West Ham,2018-11-10 Huddersfield-West Ham,2018-11-10,Matchweek 12,Sat,Away,D,1,1,Huddersfield,381,504,75.6,6979,2681,158,183,86.3,161,191,84.3,42,83,50.6,0,1.1,0.5,7,25,3,0,48,15:00:00
ENG-Premier League,1819,West Ham,2018-11-24 West Ham-Manchester City,2018-11-24,Matchweek 13,Sat,Home,L,0,4,Manchester City,286,393,72.8,5345,2155,120,149,80.5,103,132,78.0,49,82,59.8,0,0.8,0.5,8,23,5,1,40,15:00:00
ENG-Premier League,1819,West Ham,2018-12-01 Newcastle Utd-West Ham,2018-12-01,Matchweek 14,Sat,Away,W,3,0,Newcastle Utd,267,389,68.6,4504,2298,146,183,79.8,73,104,70.2,35,67,52.2,3,2.5,1.2,7,28,3,1,31,15:00:00
ENG-Premier League,1819,West Ham,2018-12-04 West Ham-Cardiff City,2018-12-04,Matchweek 15,Tue,Home,W,3,1,Cardiff City,382,510,74.9,6444,2542,188,223,84.3,137,177,77.4,42,73,57.5,3,1.3,1.6,14,33,7,0,47,19:45:00
ENG-Premier League,1819,West Ham,2018-12-08 West Ham-Crystal Palace,2018-12-08,Matchweek 16,Sat,Home,W,3,2,Crystal Palace,374,479,78.1,7310,2599,167,191,87.4,118,155,76.1,72,94,76.6,0,0.8,0.8,7,35,7,2,45,15:00:00
ENG-Premier League,1819,West Ham,2018-12-15 Fulham-West Ham,2018-12-15,Matchweek 17,Sat,Away,W,2,0,Fulham,315,437,72.1,5673,2440,153,177,86.4,113,149,75.8,39,85,45.9,2,0.8,0.4,6,24,8,2,33,17:30:00
ENG-Premier League,1819,West Ham,2018-12-22 West Ham-Watford,2018-12-22,Matchweek 18,Sat,Home,L,0,2,Watford,326,452,72.1,5633,2032,143,176,81.3,123,154,79.9,36,78,46.2,0,1.3,1.1,12,28,8,4,40,15:00:00
ENG-Premier League,1819,West Ham,2018-12-27 Southampton-West Ham,2018-12-27,Matchweek 19,Thu,Away,W,2,1,Southampton,408,541,75.4,7243,2603,175,208,84.1,145,179,81.0,55,97,56.7,1,1.0,0.8,11,29,4,1,37,19:45:00
ENG-Premier League,1819,West Ham,2018-12-30 Burnley-West Ham,2018-12-30,Matchweek 20,Sun,Away,L,0,2,Burnley,374,509,73.5,6563,2469,163,196,83.2,142,175,81.1,46,91,50.5,0,0.6,0.7,7,27,4,0,37,14:15:00
ENG-Premier League,1819,West Ham,2019-01-02 West Ham-Brighton,2019-01-02,Matchweek 21,Wed,Home,D,2,2,Brighton,418,540,77.4,7497,2275,190,225,84.4,159,190,83.7,54,90,60.0,2,0.7,0.8,11,21,4,1,38,19:45:00
ENG-Premier League,1819,West Ham,2019-01-12 West Ham-Arsenal,2019-01-12,Matchweek 22,Sat,Home,W,1,0,Arsenal,329,424,77.6,5724,2294,163,186,87.6,103,122,84.4,43,76,56.6,1,0.6,0.7,10,17,7,0,32,12:30:00
ENG-Premier League,1819,West Ham,2019-01-19 Bournemouth-West Ham,2019-01-19,Matchweek 23,Sat,Away,L,0,2,Bournemouth,523,645,81.1,8662,3177,257,295,87.1,184,213,86.4,52,86,60.5,0,1.2,1.0,6,38,10,3,56,15:00:00
ENG-Premier League,1819,West Ham,2019-01-29 Wolves-West Ham,2019-01-29,Matchweek 24,Tue,Away,L,0,3,Wolves,322,433,74.4,5660,1843,152,169,89.9,112,143,78.3,40,82,48.8,0,0.0,0.2,1,19,4,0,34,19:45:00
ENG-Premier League,1819,West Ham,2019-02-04 West Ham-Liverpool,2019-02-04,Matchweek 25,Mon,Home,D,1,1,Liverpool,174,275,63.3,3185,1734,78,99,78.8,46,70,65.7,30,74,40.5,1,0.7,0.5,9,13,7,1,30,20:00:00
ENG-Premier League,1819,West Ham,2019-02-09 Crystal Palace-West Ham,2019-02-09,Matchweek 26,Sat,Away,D,1,1,Crystal Palace,291,402,72.4,5631,2332,120,150,80.0,113,141,80.1,46,84,54.8,0,0.9,1.1,5,22,8,2,34,15:00:00
ENG-Premier League,1819,West Ham,2019-02-22 West Ham-Fulham,2019-02-22,Matchweek 27,Fri,Home,W,3,1,Fulham,487,614,79.3,8339,3172,230,260,88.5,163,205,79.5,61,90,67.8,3,2.7,1.4,16,41,15,2,63,19:45:00
ENG-Premier League,1819,West Ham,2019-02-27 Manchester City-West Ham,2019-02-27,Matchweek 28,Wed,Away,L,0,1,Manchester City,195,284,68.7,3733,1968,97,113,85.8,56,79,70.9,34,63,54.0,0,0.4,0.6,2,13,4,2,18,20:00:00
ENG-Premier League,1819,West Ham,2019-03-02 West Ham-Newcastle Utd,2019-03-02,Matchweek 29,Sat,Home,W,2,0,Newcastle Utd,475,577,82.3,7746,2707,233,269,86.6,144,167,86.2,56,78,71.8,1,0.9,0.8,6,23,7,3,42,17:30:00
ENG-Premier League,1819,West Ham,2019-03-09 Cardiff City-West Ham,2019-03-09,Matchweek 30,Sat,Away,L,0,2,Cardiff City,482,606,79.5,7221,2669,258,293,88.1,159,190,83.7,33,68,48.5,0,0.2,0.4,6,32,6,1,35,15:00:00
ENG-Premier League,1819,West Ham,2019-03-16 West Ham-Huddersfield,2019-03-16,Matchweek 31,Sat,Home,W,4,3,Huddersfield,536,641,83.6,8755,2948,275,307,89.6,196,226,86.7,48,71,67.6,3,0.7,1.5,10,47,15,2,74,15:00:00
