,,,,date,round,day,venue,result,GF,GA,opponent,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,time
ENG-Premier League,1819,Newcastle Utd,2018-12-05 Everton-Newcastle Utd,2018-12-05,Matchweek 15,Wed,Away,D,1,1,Everton,1,8,5,62.5,0.13,0.2,13.1,0,0,0,1.5,1.5,0.19,-0.5,-0.5,19:45:00
ENG-Premier League,1819,Newcastle Utd,2018-12-09 Newcastle Utd-Wolves,2018-12-09,Matchweek 16,Sun,Home,L,1,2,Wolves,1,12,4,33.3,0.08,0.25,18.7,1,0,0,0.6,0.6,0.05,0.4,0.4,16:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-15 Huddersfield-Newcastle Utd,2018-12-15,Matchweek 17,Sat,Away,W,1,0,Huddersfield,1,8,5,62.5,0.13,0.2,23.2,1,0,0,0.6,0.6,0.08,0.4,0.4,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-22 Newcastle Utd-Fulham,2018-12-22,Matchweek 18,Sat,Home,D,0,0,Fulham,0,9,0,0.0,0.0,,18.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-26 Liverpool-Newcastle Utd,2018-12-26,Matchweek 19,Wed,Away,L,0,4,Liverpool,0,6,2,33.3,0.0,0.0,15.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-29 Watford-Newcastle Utd,2018-12-29,Matchweek 20,Sat,Away,D,1,1,Watford,1,8,2,25.0,0.13,0.5,21.5,0,0,0,0.7,0.7,0.09,0.3,0.3,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-02 Newcastle Utd-Manchester Utd,2019-01-02,Matchweek 21,Wed,Home,L,0,2,Manchester Utd,0,14,3,21.4,0.0,0.0,19.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-12 Chelsea-Newcastle Utd,2019-01-12,Matchweek 22,Sat,Away,L,1,2,Chelsea,1,9,2,22.2,0.11,0.5,15.9,0,0,0,0.5,0.5,0.05,0.5,0.5,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-01-19 Newcastle Utd-Cardiff City,2019-01-19,Matchweek 23,Sat,Home,W,3,0,Cardiff City,3,16,6,37.5,0.19,0.5,15.5,0,0,0,2.0,2.0,0.13,1.0,1.0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-29 Newcastle Utd-Manchester City,2019-01-29,Matchweek 24,Tue,Home,W,2,1,Manchester City,2,6,1,16.7,0.17,1.0,21.9,0,1,1,1.1,0.3,0.05,0.9,0.7,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-02 Tottenham-Newcastle Utd,2019-02-02,Matchweek 25,Sat,Away,L,0,1,Tottenham,0,8,2,25.0,0.0,0.0,19.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,12:30:00
ENG-Premier League,1819,Newcastle Utd,2019-02-11 Wolves-Newcastle Utd,2019-02-11,Matchweek 26,Mon,Away,D,1,1,Wolves,1,9,3,33.3,0.11,0.33,18.5,0,0,0,0.4,0.4,0.05,0.6,0.6,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-23 Newcastle Utd-Huddersfield,2019-02-23,Matchweek 27,Sat,Home,W,2,0,Huddersfield,2,29,12,41.4,0.07,0.17,15.7,0,0,0,2.8,2.8,0.1,-0.8,-0.8,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-26 Newcastle Utd-Burnley,2019-02-26,Matchweek 28,Tue,Home,W,2,0,Burnley,2,13,3,23.1,0.15,0.67,18.1,0,0,0,1.4,1.4,0.11,0.6,0.6,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-03-02 West Ham-Newcastle Utd,2019-03-02,Matchweek 29,Sat,Away,L,0,2,West Ham,0,17,2,11.8,0.0,0.0,19.7,1,0,0,1.1,1.1,0.07,-1.1,-1.1,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-03-09 Newcastle Utd-Everton,2019-03-09,Matchweek 30,Sat,Home,W,3,2,Everton,3,18,6,33.3,0.17,0.5,19.4,0,0,1,2.4,1.6,0.09,0.6,1.4,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-03-16 Bournemouth-Newcastle Utd,2019-03-16,Matchweek 31,Sat,Away,D,2,2,Bournemouth,2,12,4,33.3,0.17,0.5,22.4,1,0,0,1.1,1.1,0.1,0.9,0.9,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-01 Arsenal-Newcastle Utd,2019-04-01,Matchweek 32,Mon,Away,L,0,2,Arsenal,0,3,1,33.3,0.0,0.0,33.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-06 Newcastle Utd-Crystal Palace,2019-04-06,Matchweek 33,Sat,Home,L,0,1,Crystal Palace,0,18,5,27.8,0.0,0.0,19.2,2,0,0,0.9,0.9,0.05,-0.9,-0.9,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-12 Leicester City-Newcastle Utd,2019-04-12,Matchweek 34,Fri,Away,W,1,0,Leicester City,1,11,5,45.5,0.09,0.2,19.7,1,0,0,1.1,1.1,0.1,-0.1,-0.1,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-20 Newcastle Utd-Southampton,2019-04-20,Matchweek 35,Sat,Home,W,3,1,Southampton,3,15,5,33.3,0.2,0.6,16.8,1,0,0,1.4,1.4,0.11,1.6,1.6,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-04-27 Brighton-Newcastle Utd,2019-04-27,Matchweek 36,Sat,Away,D,1,1,Brighton,1,9,1,11.1,0.11,1.0,23.2,0,0,0,0.4,0.4,0.05,0.6,0.6,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-05-04 Newcastle Utd-Liverpool,2019-05-04,Matchweek 37,Sat,Home,L,2,3,Liverpool,2,14,6,42.9,0.14,0.33,16.8,1,0,0,1.4,1.4,0.14,0.6,0.6,19:45:00
ENG-Premier League,1819,Newcastle Utd,2019-05-12 Fulham-Newcastle Utd,2019-05-12,Matchweek 38,Sun,Away,W,4,0,Fulham,4,13,6,46.2,0.31,0.67,18.5,0,0,0,2.1,2.1,0.17,1.9,1.9,15:00:00
ENG-Premier League,1819,Southampton,2018-08-12 Southampton-Burnley,2018-08-12,Matchweek 1,Sun,Home,D,0,0,Burnley,0,18,3,16.7,0.0,0.0,19.6,0,0,0,1.1,1.1,0.06,-1.1,-1.1,13:30:00
ENG-Premier League,1819,Southampton,2018-08-18 Everton-Southampton,2018-08-18,Matchweek 2,Sat,Away,L,1,2,Everton,1,15,4,26.7,0.07,0.25,15.4,1,0,0,1.7,1.7,0.12,-0.7,-0.7,15:00:00
ENG-Premier League,1819,Southampton,2018-08-25 Southampton-Leicester City,2018-08-25,Matchweek 3,Sat,Home,L,1,2,Leicester City,1,12,5,41.7,0.08,0.2,21.3,1,0,0,0.5,0.5,0.04,0.5,0.5,15:00:00
ENG-Premier League,1819,Southampton,2018-09-01 Crystal Palace-Southampton,2018-09-01,Matchweek 4,Sat,Away,W,2,0,Crystal Palace,2,18,5,27.8,0.11,0.4,20.6,0,0,1,2.7,2.3,0.13,-0.7,-0.3,15:00:00
ENG-Premier League,1819,Southampton,2018-09-17 Southampton-Brighton,2018-09-17,Matchweek 5,Mon,Home,D,2,2,Brighton,2,13,3,23.1,0.08,0.33,20.4,1,1,1,2.0,1.2,0.11,0.0,-0.2,20:00:00
ENG-Premier League,1819,Southampton,2018-09-22 Liverpool-Southampton,2018-09-22,Matchweek 6,Sat,Away,L,0,3,Liverpool,0,7,1,14.3,0.0,0.0,16.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,15:00:00
ENG-Premier League,1819,Southampton,2018-09-29 Wolves-Southampton,2018-09-29,Matchweek 7,Sat,Away,L,0,2,Wolves,0,17,6,35.3,0.0,0.0,21.6,1,0,0,0.8,0.8,0.05,-0.8,-0.8,15:00:00
ENG-Premier League,1819,Southampton,2018-10-07 Southampton-Chelsea,2018-10-07,Matchweek 8,Sun,Home,L,0,3,Chelsea,0,15,6,40.0,0.0,0.0,19.7,1,0,0,1.6,1.6,0.11,-1.6,-1.6,14:15:00
ENG-Premier League,1819,Southampton,2018-10-20 Bournemouth-Southampton,2018-10-20,Matchweek 9,Sat,Away,D,0,0,Bournemouth,0,8,4,50.0,0.0,0.0,23.4,1,0,0,0.5,0.5,0.07,-0.5,-0.5,15:00:00
ENG-Premier League,1819,Southampton,2018-10-27 Southampton-Newcastle Utd,2018-10-27,Matchweek 10,Sat,Home,D,0,0,Newcastle Utd,0,22,4,18.2,0.0,0.0,19.0,0,0,0,1.1,1.1,0.05,-1.1,-1.1,15:00:00
ENG-Premier League,1819,Southampton,2018-11-04 Manchester City-Southampton,2018-11-04,Matchweek 11,Sun,Away,L,1,6,Manchester City,1,12,5,41.7,0.0,0.0,18.7,0,1,1,2.0,1.2,0.1,-1.0,-1.2,15:00:00
ENG-Premier League,1819,Southampton,2018-11-10 Southampton-Watford,2018-11-10,Matchweek 12,Sat,Home,D,1,1,Watford,1,14,4,28.6,0.07,0.25,19.8,0,0,0,1.1,1.1,0.08,-0.1,-0.1,15:00:00
ENG-Premier League,1819,Southampton,2018-11-24 Fulham-Southampton,2018-11-24,Matchweek 13,Sat,Away,L,2,3,Fulham,2,19,8,42.1,0.11,0.25,19.6,0,0,0,1.3,1.3,0.07,0.7,0.7,15:00:00
ENG-Premier League,1819,Southampton,2018-12-01 Southampton-Manchester Utd,2018-12-01,Matchweek 14,Sat,Home,D,2,2,Manchester Utd,2,16,6,37.5,0.13,0.33,24.6,4,0,0,0.7,0.7,0.04,1.3,1.3,17:30:00
ENG-Premier League,1819,Southampton,2018-12-05 Tottenham-Southampton,2018-12-05,Matchweek 15,Wed,Away,L,1,3,Tottenham,1,18,5,27.8,0.06,0.2,17.3,0,0,0,1.7,1.7,0.09,-0.7,-0.7,20:00:00
ENG-Premier League,1819,Southampton,2018-12-08 Cardiff City-Southampton,2018-12-08,Matchweek 16,Sat,Away,L,0,1,Cardiff City,0,12,1,8.3,0.0,0.0,22.0,2,0,0,0.7,0.7,0.06,-0.7,-0.7,15:00:00
ENG-Premier League,1819,Southampton,2018-12-16 Southampton-Arsenal,2018-12-16,Matchweek 17,Sun,Home,W,3,2,Arsenal,3,12,7,58.3,0.25,0.43,19.3,0,0,0,1.3,1.3,0.1,1.7,1.7,13:30:00
ENG-Premier League,1819,Southampton,2018-12-22 Huddersfield-Southampton,2018-12-22,Matchweek 18,Sat,Away,W,3,1,Huddersfield,3,12,5,41.7,0.17,0.4,22.2,0,1,1,2.5,1.7,0.14,0.5,0.3,15:00:00
ENG-Premier League,1819,Southampton,2018-12-27 Southampton-West Ham,2018-12-27,Matchweek 19,Thu,Home,L,1,2,West Ham,1,11,5,45.5,0.09,0.2,16.2,0,0,0,1.2,1.2,0.2,-0.2,-0.2,19:45:00
ENG-Premier League,1819,Southampton,2018-12-30 Southampton-Manchester City,2018-12-30,Matchweek 20,Sun,Home,L,1,3,Manchester City,1,5,4,80.0,0.2,0.25,19.0,0,0,0,0.2,0.2,0.05,0.8,0.8,14:15:00
ENG-Premier League,1819,Southampton,2019-01-02 Chelsea-Southampton,2019-01-02,Matchweek 21,Wed,Away,D,0,0,Chelsea,0,6,2,33.3,0.0,0.0,25.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,19:45:00
ENG-Premier League,1819,Southampton,2019-01-12 Leicester City-Southampton,2019-01-12,Matchweek 22,Sat,Away,W,2,1,Leicester City,2,7,2,28.6,0.14,0.5,15.2,0,1,1,1.5,0.7,0.1,0.5,0.3,15:00:00
ENG-Premier League,1819,Southampton,2019-01-19 Southampton-Everton,2019-01-19,Matchweek 23,Sat,Home,W,2,1,Everton,1,11,4,36.4,0.09,0.25,13.9,0,0,0,0.7,0.7,0.07,0.3,0.3,15:00:00
ENG-Premier League,1819,Southampton,2019-01-30 Southampton-Crystal Palace,2019-01-30,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,1,13,4,30.8,0.08,0.25,18.8,0,0,0,1.2,1.2,0.09,-0.2,-0.2,19:45:00
ENG-Premier League,1819,Southampton,2019-02-02 Burnley-Southampton,2019-02-02,Matchweek 25,Sat,Away,D,1,1,Burnley,1,10,4,40.0,0.1,0.25,19.7,0,0,0,0.7,0.7,0.07,0.3,0.3,15:00:00
ENG-Premier League,1819,Southampton,2019-02-09 Southampton-Cardiff City,2019-02-09,Matchweek 26,Sat,Home,L,1,2,Cardiff City,1,14,6,42.9,0.07,0.17,15.4,1,0,0,1.5,1.5,0.12,-0.5,-0.5,15:00:00
ENG-Premier League,1819,Southampton,2019-02-24 Arsenal-Southampton,2019-02-24,Matchweek 27,Sun,Away,L,0,2,Arsenal,0,10,4,40.0,0.0,0.0,17.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,14:05:00
ENG-Premier League,1819,Southampton,2019-02-27 Southampton-Fulham,2019-02-27,Matchweek 28,Wed,Home,W,2,0,Fulham,2,14,4,28.6,0.14,0.5,18.7,1,0,0,1.3,1.3,0.1,0.7,0.7,19:45:00
ENG-Premier League,1819,Southampton,2019-03-02 Manchester Utd-Southampton,2019-03-02,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,2,9,3,33.3,0.22,0.67,20.1,1,0,0,0.4,0.4,0.05,1.6,1.6,15:00:00
ENG-Premier League,1819,Southampton,2019-03-09 Southampton-Tottenham,2019-03-09,Matchweek 30,Sat,Home,W,2,1,Tottenham,2,12,4,33.3,0.17,0.5,16.9,1,0,0,2.1,2.1,0.17,-0.1,-0.1,15:00:00
ENG-Premier League,1819,Southampton,2019-03-30 Brighton-Southampton,2019-03-30,Matchweek 32,Sat,Away,W,1,0,Brighton,1,8,2,25.0,0.13,0.5,15.9,0,0,0,0.7,0.7,0.09,0.3,0.3,15:00:00
ENG-Premier League,1819,Southampton,2019-04-05 Southampton-Liverpool,2019-04-05,Matchweek 33,Fri,Home,L,1,3,Liverpool,1,11,1,9.1,0.09,1.0,18.6,0,0,0,0.9,0.9,0.08,0.1,0.1,20:00:00
ENG-Premier League,1819,Southampton,2019-04-13 Southampton-Wolves,2019-04-13,Matchweek 34,Sat,Home,W,3,1,Wolves,3,12,6,50.0,0.25,0.5,13.6,0,0,0,2.9,2.9,0.24,0.1,0.1,15:00:00
ENG-Premier League,1819,Southampton,2019-04-20 Newcastle Utd-Southampton,2019-04-20,Matchweek 35,Sat,Away,L,1,3,Newcastle Utd,1,15,3,20.0,0.07,0.33,18.1,1,0,0,1.2,1.2,0.08,-0.2,-0.2,17:30:00
ENG-Premier League,1819,Southampton,2019-04-23 Watford-Southampton,2019-04-23,Matchweek 31,Tue,Away,D,1,1,Watford,1,8,4,50.0,0.13,0.25,11.5,1,0,0,2.0,2.0,0.24,-1.0,-1.0,19:45:00
ENG-Premier League,1819,Southampton,2019-04-27 Southampton-Bournemouth,2019-04-27,Matchweek 36,Sat,Home,D,3,3,Bournemouth,3,22,7,31.8,0.14,0.43,19.7,1,0,0,2.5,2.5,0.13,0.5,0.5,15:00:00
ENG-Premier League,1819,Southampton,2019-05-04 West Ham-Southampton,2019-05-04,Matchweek 37,Sat,Away,L,0,3,West Ham,0,11,1,9.1,0.0,0.0,19.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5,15:00:00
ENG-Premier League,1819,Southampton,2019-05-12 Southampton-Huddersfield,2019-05-12,Matchweek 38,Sun,Home,D,1,1,Huddersfield,1,10,3,30.0,0.1,0.33,21.3,0,0,0,0.6,0.6,0.06,0.4,0.4,15:00:00
ENG-Premier League,1819,Tottenham,2018-08-11 Newcastle Utd-Tottenham,2018-08-11,Matchweek 1,Sat,Away,W,2,1,Newcastle Utd,2,15,5,33.3,0.13,0.4,15.0,1,0,0,2.0,2.0,0.14,0.0,0.0,12:30:00
ENG-Premier League,1819,Tottenham,2018-08-18 Tottenham-Fulham,2018-08-18,Matchweek 2,Sat,Home,W,3,1,Fulham,3,25,11,44.0,0.12,0.27,17.0,2,0,0,2.9,2.9,0.12,0.1,0.1,15:00:00
ENG-Premier League,1819,Tottenham,2018-08-27 Manchester Utd-Tottenham,2018-08-27,Matchweek 3,Mon,Away,W,3,0,Manchester Utd,3,9,5,55.6,0.33,0.6,14.6,0,0,0,1.2,1.2,0.14,1.8,1.8,20:00:00
ENG-Premier League,1819,Tottenham,2018-09-02 Watford-Tottenham,2018-09-02,Matchweek 4,Sun,Away,L,1,2,Watford,0,11,2,18.2,0.0,0.0,21.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,16:00:00
ENG-Premier League,1819,Tottenham,2018-09-15 Tottenham-Liverpool,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Liverpool,1,11,3,27.3,0.09,0.33,19.2,2,0,0,1.0,1.0,0.09,0.0,0.0,12:30:00
ENG-Premier League,1819,Tottenham,2018-09-22 Brighton-Tottenham,2018-09-22,Matchweek 6,Sat,Away,W,2,1,Brighton,2,15,6,40.0,0.07,0.17,18.5,1,1,1,1.9,1.2,0.08,0.1,-0.2,17:30:00
ENG-Premier League,1819,Tottenham,2018-09-29 Huddersfield-Tottenham,2018-09-29,Matchweek 7,Sat,Away,W,2,0,Huddersfield,2,9,5,55.6,0.11,0.2,14.4,0,1,1,2.1,1.3,0.15,-0.1,-0.3,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-06 Tottenham-Cardiff City,2018-10-06,Matchweek 8,Sat,Home,W,1,0,Cardiff City,1,19,6,31.6,0.05,0.17,16.1,0,0,0,2.0,2.0,0.11,-1.0,-1.0,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-20 West Ham-Tottenham,2018-10-20,Matchweek 9,Sat,Away,W,1,0,West Ham,1,10,2,20.0,0.1,0.5,15.5,0,0,0,0.9,0.9,0.09,0.1,0.1,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-29 Tottenham-Manchester City,2018-10-29,Matchweek 10,Mon,Home,L,0,1,Manchester City,0,4,1,25.0,0.0,0.0,16.4,0,0,0,0.4,0.4,0.11,-0.4,-0.4,20:00:00
ENG-Premier League,1819,Tottenham,2018-11-03 Wolves-Tottenham,2018-11-03,Matchweek 11,Sat,Away,W,3,2,Wolves,3,10,8,80.0,0.3,0.38,15.6,0,0,0,1.4,1.4,0.17,1.6,1.6,19:45:00
ENG-Premier League,1819,Tottenham,2018-11-10 Crystal Palace-Tottenham,2018-11-10,Matchweek 12,Sat,Away,W,1,0,Crystal Palace,1,11,2,18.2,0.09,0.5,13.8,0,0,0,1.2,1.2,0.11,-0.2,-0.2,17:30:00
ENG-Premier League,1819,Tottenham,2018-11-24 Tottenham-Chelsea,2018-11-24,Matchweek 13,Sat,Home,W,3,1,Chelsea,3,18,9,50.0,0.17,0.33,13.6,0,0,0,3.1,3.1,0.18,-0.1,-0.1,17:30:00
ENG-Premier League,1819,Tottenham,2018-12-02 Arsenal-Tottenham,2018-12-02,Matchweek 14,Sun,Away,L,2,4,Arsenal,2,10,5,50.0,0.1,0.2,25.7,1,1,1,1.2,0.4,0.04,0.8,0.6,14:05:00
ENG-Premier League,1819,Tottenham,2018-12-05 Tottenham-Southampton,2018-12-05,Matchweek 15,Wed,Home,W,3,1,Southampton,3,13,8,61.5,0.23,0.38,17.7,1,0,0,1.6,1.6,0.12,1.4,1.4,20:00:00
ENG-Premier League,1819,Tottenham,2018-12-08 Leicester City-Tottenham,2018-12-08,Matchweek 16,Sat,Away,W,2,0,Leicester City,2,7,2,28.6,0.29,1.0,17.8,1,0,0,0.9,0.9,0.12,1.1,1.1,19:45:00
ENG-Premier League,1819,Tottenham,2018-12-15 Tottenham-Burnley,2018-12-15,Matchweek 17,Sat,Home,W,1,0,Burnley,1,15,3,20.0,0.07,0.33,15.8,0,0,0,1.7,1.7,0.11,-0.7,-0.7,15:00:00
ENG-Premier League,1819,Tottenham,2018-12-23 Everton-Tottenham,2018-12-23,Matchweek 18,Sun,Away,W,6,2,Everton,6,17,8,47.1,0.35,0.75,19.3,3,0,0,2.0,2.0,0.12,4.0,4.0,16:00:00
ENG-Premier League,1819,Tottenham,2018-12-26 Tottenham-Bournemouth,2018-12-26,Matchweek 19,Wed,Home,W,5,0,Bournemouth,5,10,7,70.0,0.5,0.71,17.1,1,0,0,1.7,1.7,0.18,3.3,3.3,15:00:00
ENG-Premier League,1819,Tottenham,2018-12-29 Tottenham-Wolves,2018-12-29,Matchweek 20,Sat,Home,L,1,3,Wolves,1,10,3,30.0,0.1,0.33,25.7,1,0,0,0.3,0.3,0.03,0.7,0.7,15:00:00
ENG-Premier League,1819,Tottenham,2019-01-01 Cardiff City-Tottenham,2019-01-01,Matchweek 21,Tue,Away,W,3,0,Cardiff City,3,13,4,30.8,0.23,0.75,17.2,0,0,0,1.1,1.1,0.08,1.9,1.9,17:30:00
ENG-Premier League,1819,Tottenham,2019-01-13 Tottenham-Manchester Utd,2019-01-13,Matchweek 22,Sun,Home,L,0,1,Manchester Utd,0,21,11,52.4,0.0,0.0,17.7,2,0,0,1.8,1.8,0.09,-1.8,-1.8,16:30:00
ENG-Premier League,1819,Tottenham,2019-01-20 Fulham-Tottenham,2019-01-20,Matchweek 23,Sun,Away,W,2,1,Fulham,2,14,5,35.7,0.14,0.4,14.1,0,0,0,1.7,1.7,0.12,0.3,0.3,16:00:00
ENG-Premier League,1819,Tottenham,2019-01-30 Tottenham-Watford,2019-01-30,Matchweek 24,Wed,Home,W,2,1,Watford,2,17,3,17.6,0.12,0.67,17.0,1,0,0,1.7,1.7,0.1,0.3,0.3,20:00:00
ENG-Premier League,1819,Tottenham,2019-02-02 Tottenham-Newcastle Utd,2019-02-02,Matchweek 25,Sat,Home,W,1,0,Newcastle Utd,1,21,2,9.5,0.05,0.5,15.0,0,0,0,2.2,2.2,0.11,-1.2,-1.2,12:30:00
ENG-Premier League,1819,Tottenham,2019-02-10 Tottenham-Leicester City,2019-02-10,Matchweek 26,Sun,Home,W,3,1,Leicester City,3,12,5,41.7,0.25,0.6,18.2,0,0,0,1.1,1.1,0.09,1.9,1.9,13:30:00
ENG-Premier League,1819,Tottenham,2019-02-23 Burnley-Tottenham,2019-02-23,Matchweek 27,Sat,Away,L,1,2,Burnley,1,17,6,35.3,0.06,0.17,19.1,0,0,0,0.9,0.9,0.05,0.1,0.1,12:30:00
ENG-Premier League,1819,Tottenham,2019-02-27 Chelsea-Tottenham,2019-02-27,Matchweek 28,Wed,Away,L,0,2,Chelsea,0,9,0,0.0,0.0,,21.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,20:00:00
ENG-Premier League,1819,Tottenham,2019-03-02 Tottenham-Arsenal,2019-03-02,Matchweek 29,Sat,Home,D,1,1,Arsenal,1,10,2,20.0,0.0,0.0,21.0,0,1,1,1.6,0.8,0.08,-0.6,-0.8,12:30:00
ENG-Premier League,1819,Tottenham,2019-03-09 Southampton-Tottenham,2019-03-09,Matchweek 30,Sat,Away,L,1,2,Southampton,1,16,5,31.3,0.06,0.2,20.8,1,0,0,1.3,1.3,0.08,-0.3,-0.3,15:00:00
ENG-Premier League,1819,Tottenham,2019-03-31 Liverpool-Tottenham,2019-03-31,Matchweek 32,Sun,Away,L,1,2,Liverpool,1,11,2,18.2,0.09,0.5,19.4,0,0,0,0.7,0.7,0.07,0.3,0.3,16:30:00
ENG-Premier League,1819,Tottenham,2019-04-03 Tottenham-Crystal Palace,2019-04-03,Matchweek 31,Wed,Home,W,2,0,Crystal Palace,2,26,10,38.5,0.08,0.2,18.7,1,0,0,2.1,2.1,0.08,-0.1,-0.1,19:45:00
ENG-Premier League,1819,Tottenham,2019-04-13 Tottenham-Huddersfield,2019-04-13,Matchweek 34,Sat,Home,W,4,0,Huddersfield,4,22,5,22.7,0.18,0.8,16.1,1,0,0,2.5,2.5,0.11,1.5,1.5,12:30:00
ENG-Premier League,1819,Tottenham,2019-04-20 Manchester City-Tottenham,2019-04-20,Matchweek 35,Sat,Away,L,0,1,Manchester City,0,10,4,40.0,0.0,0.0,18.0,0,0,0,1.0,1.0,0.1,-1.0,-1.0,12:30:00
ENG-Premier League,1819,Tottenham,2019-04-23 Tottenham-Brighton,2019-04-23,Matchweek 33,Tue,Home,W,1,0,Brighton,1,29,5,17.2,0.03,0.2,23.1,1,0,0,1.3,1.3,0.05,-0.3,-0.3,19:45:00
ENG-Premier League,1819,Tottenham,2019-04-27 Tottenham-West Ham,2019-04-27,Matchweek 36,Sat,Home,L,0,1,West Ham,0,14,4,28.6,0.0,0.0,17.2,1,0,0,1.6,1.6,0.11,-1.6,-1.6,12:30:00
ENG-Premier League,1819,Tottenham,2019-05-04 Bournemouth-Tottenham,2019-05-04,Matchweek 37,Sat,Away,L,0,1,Bournemouth,0,11,5,45.5,0.0,0.0,23.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,12:30:00
ENG-Premier League,1819,Tottenham,2019-05-12 Tottenham-Everton,2019-05-12,Matchweek 38,Sun,Home,D,2,2,Everton,2,11,3,27.3,0.18,0.67,19.4,1,0,0,0.6,0.6,0.06,1.4,1.4,15:00:00
ENG-Premier League,1819,Watford,2018-08-11 Watford-Brighton,2018-08-11,Matchweek 1,Sat,Home,W,2,0,Brighton,2,19,5,26.3,0.11,0.4,17.7,2,0,0,1.2,1.2,0.07,0.8,0.8,15:00:00
ENG-Premier League,1819,Watford,2018-08-19 Burnley-Watford,2018-08-19,Matchweek 2,Sun,Away,W,3,1,Burnley,3,9,6,66.7,0.33,0.5,18.4,0,0,0,1.5,1.5,0.17,1.5,1.5,13:30:00
ENG-Premier League,1819,Watford,2018-08-26 Watford-Crystal Palace,2018-08-26,Matchweek 3,Sun,Home,W,2,1,Crystal Palace,2,13,5,38.5,0.15,0.4,18.1,0,0,0,1.2,1.2,0.09,0.8,0.8,13:30:00
ENG-Premier League,1819,Watford,2018-09-02 Watford-Tottenham,2018-09-02,Matchweek 4,Sun,Home,W,2,1,Tottenham,2,7,3,42.9,0.29,0.67,17.4,1,0,0,0.4,0.4,0.06,1.6,1.6,16:00:00
ENG-Premier League,1819,Watford,2018-09-15 Watford-Manchester Utd,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Manchester Utd,1,14,5,35.7,0.07,0.2,19.2,1,0,0,1.3,1.3,0.09,-0.3,-0.3,17:30:00
ENG-Premier League,1819,Watford,2018-09-22 Fulham-Watford,2018-09-22,Matchweek 6,Sat,Away,D,1,1,Fulham,1,11,6,54.5,0.09,0.17,16.2,0,0,0,1.4,1.4,0.13,-0.4,-0.4,12:30:00
ENG-Premier League,1819,Watford,2018-09-29 Arsenal-Watford,2018-09-29,Matchweek 7,Sat,Away,L,0,2,Arsenal,0,14,5,35.7,0.0,0.0,17.6,1,0,0,2.8,2.8,0.21,-2.8,-2.8,15:00:00
ENG-Premier League,1819,Watford,2018-10-06 Watford-Bournemouth,2018-10-06,Matchweek 8,Sat,Home,L,0,4,Bournemouth,0,14,2,14.3,0.0,0.0,16.7,1,0,0,1.0,1.0,0.08,-1.0,-1.0,15:00:00
ENG-Premier League,1819,Watford,2018-10-20 Wolves-Watford,2018-10-20,Matchweek 9,Sat,Away,W,2,0,Wolves,2,9,3,33.3,0.22,0.67,19.7,1,0,0,1.1,1.1,0.13,0.9,0.9,15:00:00
ENG-Premier League,1819,Watford,2018-10-27 Watford-Huddersfield,2018-10-27,Matchweek 10,Sat,Home,W,3,0,Huddersfield,3,12,6,50.0,0.25,0.5,15.8,0,0,0,2.0,2.0,0.17,1.0,1.0,15:00:00
