,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
,,,,,,,,,,,,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,1819,Tottenham,2019-04-23 Tottenham-Brighton,2019-04-23,Matchweek 33,Tue,Home,W,1,0,Brighton,52,37,3,3,3,5,1,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Tottenham,2019-04-27 Tottenham-West Ham,2019-04-27,Matchweek 36,Sat,Home,L,0,1,West Ham,26,23,0,2,0,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2019-05-04 Bournemouth-Tottenham,2019-05-04,Matchweek 37,Sat,Away,L,0,1,Bournemouth,18,13,2,1,1,0,1,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2019-05-12 Tottenham-Everton,2019-05-12,Matchweek 38,Sun,Home,D,2,2,Everton,18,11,4,0,1,1,1,4,2,1,0,0,1,0,15:00:00
ENG-Premier League,1819,Watford,2018-08-11 Watford-Brighton,2018-08-11,Matchweek 1,Sat,Home,W,2,0,Brighton,29,14,5,0,5,4,1,4,2,1,0,0,0,1,15:00:00
ENG-Premier League,1819,Watford,2018-08-19 Burnley-Watford,2018-08-19,Matchweek 2,Sun,Away,W,3,1,Burnley,14,11,1,0,2,0,0,4,3,0,0,1,0,0,13:30:00
ENG-Premier League,1819,Watford,2018-08-26 Watford-Crystal Palace,2018-08-26,Matchweek 3,Sun,Home,W,2,1,Crystal Palace,24,20,1,3,0,0,0,4,2,0,2,0,0,0,13:30:00
ENG-Premier League,1819,Watford,2018-09-02 Watford-Tottenham,2018-09-02,Matchweek 4,Sun,Home,W,2,1,Tottenham,14,7,3,2,0,2,0,4,0,2,1,0,1,0,16:00:00
ENG-Premier League,1819,Watford,2018-09-15 Watford-Manchester Utd,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Manchester Utd,25,19,3,1,0,2,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,1819,Watford,2018-09-22 Fulham-Watford,2018-09-22,Matchweek 6,Sat,Away,D,1,1,Fulham,12,8,1,1,1,0,1,1,1,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Watford,2018-09-29 Arsenal-Watford,2018-09-29,Matchweek 7,Sat,Away,L,0,2,Arsenal,24,14,3,1,1,5,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-10-06 Watford-Bournemouth,2018-10-06,Matchweek 8,Sat,Home,L,0,4,Bournemouth,23,15,3,0,4,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-10-20 Wolves-Watford,2018-10-20,Matchweek 9,Sat,Away,W,2,0,Wolves,17,16,0,0,0,1,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-10-27 Watford-Huddersfield,2018-10-27,Matchweek 10,Sat,Home,W,3,0,Huddersfield,22,15,0,5,1,0,1,6,2,0,4,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-11-03 Newcastle Utd-Watford,2018-11-03,Matchweek 11,Sat,Away,L,0,1,Newcastle Utd,26,14,6,1,3,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-11-10 Southampton-Watford,2018-11-10,Matchweek 12,Sat,Away,D,1,1,Southampton,19,18,0,0,0,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-11-24 Watford-Liverpool,2018-11-24,Matchweek 13,Sat,Home,L,0,3,Liverpool,10,9,1,0,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-12-01 Leicester City-Watford,2018-12-01,Matchweek 14,Sat,Away,L,0,2,Leicester City,13,12,0,0,0,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-12-04 Watford-Manchester City,2018-12-04,Matchweek 15,Tue,Home,L,1,2,Manchester City,16,9,3,1,1,1,1,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,1819,Watford,2018-12-10 Everton-Watford,2018-12-10,Matchweek 16,Mon,Away,D,2,2,Everton,23,13,3,3,1,3,0,2,1,1,0,0,0,0,20:00:00
ENG-Premier League,1819,Watford,2018-12-15 Watford-Cardiff City,2018-12-15,Matchweek 17,Sat,Home,W,3,2,Cardiff City,30,26,0,2,1,1,0,6,4,0,2,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2018-12-22 West Ham-Watford,2018-12-22,Matchweek 18,Sat,Away,W,2,0,West Ham,20,14,1,3,0,1,1,4,2,0,1,0,1,0,15:00:00
ENG-Premier League,1819,Watford,2018-12-26 Watford-Chelsea,2018-12-26,Matchweek 19,Wed,Home,L,1,2,Chelsea,19,12,2,2,1,0,2,2,1,1,0,0,0,0,19:30:00
ENG-Premier League,1819,Watford,2018-12-29 Watford-Newcastle Utd,2018-12-29,Matchweek 20,Sat,Home,D,1,1,Newcastle Utd,20,15,0,1,0,4,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-01-02 Bournemouth-Watford,2019-01-02,Matchweek 21,Wed,Away,D,3,3,Bournemouth,18,11,3,1,1,2,0,3,2,0,0,0,1,0,19:45:00
ENG-Premier League,1819,Watford,2019-01-12 Crystal Palace-Watford,2019-01-12,Matchweek 22,Sat,Away,W,2,1,Crystal Palace,25,10,4,3,5,3,0,2,0,1,0,1,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-01-19 Watford-Burnley,2019-01-19,Matchweek 23,Sat,Home,D,0,0,Burnley,16,16,0,0,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-01-30 Tottenham-Watford,2019-01-30,Matchweek 24,Wed,Away,L,1,2,Tottenham,14,10,1,1,2,0,0,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,1819,Watford,2019-02-02 Brighton-Watford,2019-02-02,Matchweek 25,Sat,Away,D,0,0,Brighton,7,7,0,0,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-02-09 Watford-Everton,2019-02-09,Matchweek 26,Sat,Home,W,1,0,Everton,11,9,1,1,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-02-22 Cardiff City-Watford,2019-02-22,Matchweek 27,Fri,Away,W,5,1,Cardiff City,24,16,1,2,0,3,2,10,7,0,2,0,0,1,19:45:00
ENG-Premier League,1819,Watford,2019-02-27 Liverpool-Watford,2019-02-27,Matchweek 28,Wed,Away,L,0,5,Liverpool,10,8,0,1,0,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Watford,2019-03-03 Watford-Leicester City,2019-03-03,Matchweek 29,Sun,Home,W,2,1,Leicester City,10,6,1,0,1,2,0,4,2,1,0,0,1,0,12:00:00
ENG-Premier League,1819,Watford,2019-03-09 Manchester City-Watford,2019-03-09,Matchweek 30,Sat,Away,L,1,3,Manchester City,4,2,1,0,0,1,0,2,1,1,0,0,0,0,17:30:00
ENG-Premier League,1819,Watford,2019-03-30 Manchester Utd-Watford,2019-03-30,Matchweek 32,Sat,Away,L,1,2,Manchester Utd,34,29,1,3,1,0,0,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-04-02 Watford-Fulham,2019-04-02,Matchweek 33,Tue,Home,W,4,1,Fulham,25,21,0,2,1,0,1,7,5,0,1,1,0,0,19:45:00
ENG-Premier League,1819,Watford,2019-04-15 Watford-Arsenal,2019-04-15,Matchweek 34,Mon,Home,L,0,1,Arsenal,18,14,0,1,1,2,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Watford,2019-04-20 Huddersfield-Watford,2019-04-20,Matchweek 35,Sat,Away,W,2,1,Huddersfield,15,11,0,1,1,2,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-04-23 Watford-Southampton,2019-04-23,Matchweek 31,Tue,Home,D,1,1,Southampton,23,20,0,1,2,0,0,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Watford,2019-04-27 Watford-Wolves,2019-04-27,Matchweek 36,Sat,Home,L,1,2,Wolves,16,13,2,0,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Watford,2019-05-05 Chelsea-Watford,2019-05-05,Matchweek 37,Sun,Away,L,0,3,Chelsea,27,24,1,0,1,1,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,1819,Watford,2019-05-12 Watford-West Ham,2019-05-12,Matchweek 38,Sun,Home,L,1,4,West Ham,27,15,4,3,4,1,0,1,0,0,1,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-08-12 Liverpool-West Ham,2018-08-12,Matchweek 1,Sun,Away,L,0,4,Liverpool,9,6,2,0,1,0,0,0,0,0,0,0,0,0,13:30:00
ENG-Premier League,1819,West Ham,2018-08-18 West Ham-Bournemouth,2018-08-18,Matchweek 2,Sat,Home,L,1,2,Bournemouth,22,21,0,0,0,1,0,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,1819,West Ham,2018-08-25 Arsenal-West Ham,2018-08-25,Matchweek 3,Sat,Away,L,1,3,Arsenal,25,23,1,0,0,0,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-09-01 West Ham-Wolves,2018-09-01,Matchweek 4,Sat,Home,L,0,1,Wolves,21,15,1,2,1,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-09-16 Everton-West Ham,2018-09-16,Matchweek 5,Sun,Away,W,3,1,Everton,17,13,0,1,1,0,2,6,5,0,0,0,0,1,16:00:00
ENG-Premier League,1819,West Ham,2018-09-23 West Ham-Chelsea,2018-09-23,Matchweek 6,Sun,Home,D,0,0,Chelsea,12,11,0,1,0,0,0,0,0,0,0,0,0,0,13:30:00
ENG-Premier League,1819,West Ham,2018-09-29 West Ham-Manchester Utd,2018-09-29,Matchweek 7,Sat,Home,W,3,1,Manchester Utd,15,13,2,0,0,0,0,3,3,0,0,0,0,0,12:30:00
ENG-Premier League,1819,West Ham,2018-10-05 Brighton-West Ham,2018-10-05,Matchweek 8,Fri,Away,L,0,1,Brighton,30,21,3,1,2,3,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,West Ham,2018-10-20 West Ham-Tottenham,2018-10-20,Matchweek 9,Sat,Home,L,0,1,Tottenham,24,13,5,1,3,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-10-27 Leicester City-West Ham,2018-10-27,Matchweek 10,Sat,Away,D,1,1,Leicester City,19,11,1,3,2,1,1,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,1819,West Ham,2018-11-03 West Ham-Burnley,2018-11-03,Matchweek 11,Sat,Home,W,4,2,Burnley,37,28,3,0,5,1,0,5,4,0,0,1,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-11-10 Huddersfield-West Ham,2018-11-10,Matchweek 12,Sat,Away,D,1,1,Huddersfield,16,9,1,2,3,1,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-11-24 West Ham-Manchester City,2018-11-24,Matchweek 13,Sat,Home,L,0,4,Manchester City,16,12,2,0,0,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-12-01 Newcastle Utd-West Ham,2018-12-01,Matchweek 14,Sat,Away,W,3,0,Newcastle Utd,13,10,1,1,1,0,0,6,5,0,1,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-12-04 West Ham-Cardiff City,2018-12-04,Matchweek 15,Tue,Home,W,3,1,Cardiff City,31,19,6,2,2,2,0,6,5,1,0,0,0,0,19:45:00
ENG-Premier League,1819,West Ham,2018-12-08 West Ham-Crystal Palace,2018-12-08,Matchweek 16,Sat,Home,W,3,2,Crystal Palace,25,16,3,1,4,1,0,5,4,0,0,1,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-12-15 Fulham-West Ham,2018-12-15,Matchweek 17,Sat,Away,W,2,0,Fulham,11,9,1,1,0,0,0,4,3,0,1,0,0,0,17:30:00
ENG-Premier League,1819,West Ham,2018-12-22 West Ham-Watford,2018-12-22,Matchweek 18,Sat,Home,L,0,2,Watford,28,17,4,1,4,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2018-12-27 Southampton-West Ham,2018-12-27,Matchweek 19,Thu,Away,W,2,1,Southampton,30,20,3,6,1,0,0,4,4,0,0,0,0,0,19:45:00
ENG-Premier League,1819,West Ham,2018-12-30 Burnley-West Ham,2018-12-30,Matchweek 20,Sun,Away,L,0,2,Burnley,18,10,3,2,3,0,0,0,0,0,0,0,0,0,14:15:00
ENG-Premier League,1819,West Ham,2019-01-02 West Ham-Brighton,2019-01-02,Matchweek 21,Wed,Home,D,2,2,Brighton,21,15,2,2,0,0,2,4,3,0,1,0,0,0,19:45:00
ENG-Premier League,1819,West Ham,2019-01-12 West Ham-Arsenal,2019-01-12,Matchweek 22,Sat,Home,W,1,0,Arsenal,20,14,4,1,0,1,0,2,1,0,1,0,0,0,12:30:00
ENG-Premier League,1819,West Ham,2019-01-19 Bournemouth-West Ham,2019-01-19,Matchweek 23,Sat,Away,L,0,2,Bournemouth,14,12,0,0,2,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2019-01-29 Wolves-West Ham,2019-01-29,Matchweek 24,Tue,Away,L,0,3,Wolves,7,3,1,2,0,0,1,0,0,0,0,0,0,0,19:45:00
ENG-Premier League,1819,West Ham,2019-02-04 West Ham-Liverpool,2019-02-04,Matchweek 25,Mon,Home,D,1,1,Liverpool,25,18,3,0,1,3,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,1819,West Ham,2019-02-09 Crystal Palace-West Ham,2019-02-09,Matchweek 26,Sat,Away,D,1,1,Crystal Palace,12,10,0,0,0,2,0,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,1819,West Ham,2019-02-22 West Ham-Fulham,2019-02-22,Matchweek 27,Fri,Home,W,3,1,Fulham,34,21,7,0,4,1,1,5,2,1,0,2,0,0,19:45:00
ENG-Premier League,1819,West Ham,2019-02-27 Manchester City-West Ham,2019-02-27,Matchweek 28,Wed,Away,L,0,1,Manchester City,4,3,0,1,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,West Ham,2019-03-02 West Ham-Newcastle Utd,2019-03-02,Matchweek 29,Sat,Home,W,2,0,Newcastle Utd,18,11,2,1,0,3,1,4,2,1,0,0,1,0,17:30:00
ENG-Premier League,1819,West Ham,2019-03-09 Cardiff City-West Ham,2019-03-09,Matchweek 30,Sat,Away,L,0,2,Cardiff City,14,13,0,0,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2019-03-16 West Ham-Huddersfield,2019-03-16,Matchweek 31,Sat,Home,W,4,3,Huddersfield,27,15,4,1,2,4,1,8,3,2,1,1,1,0,15:00:00
ENG-Premier League,1819,West Ham,2019-03-30 West Ham-Everton,2019-03-30,Matchweek 32,Sat,Home,L,0,2,Everton,5,4,0,0,0,0,1,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,1819,West Ham,2019-04-08 Chelsea-West Ham,2019-04-08,Matchweek 33,Mon,Away,L,0,2,Chelsea,16,11,2,0,2,0,1,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,West Ham,2019-04-13 Manchester Utd-West Ham,2019-04-13,Matchweek 34,Sat,Away,L,1,2,Manchester Utd,30,19,5,1,3,1,1,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,1819,West Ham,2019-04-20 West Ham-Leicester City,2019-04-20,Matchweek 35,Sat,Home,D,2,2,Leicester City,20,16,2,0,1,0,1,3,2,0,0,1,0,0,15:00:00
ENG-Premier League,1819,West Ham,2019-04-27 Tottenham-West Ham,2019-04-27,Matchweek 36,Sat,Away,W,1,0,Tottenham,28,21,2,2,2,1,0,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,1819,West Ham,2019-05-04 West Ham-Southampton,2019-05-04,Matchweek 37,Sat,Home,W,3,0,Southampton,28,22,0,4,1,1,0,3,2,0,1,0,0,0,15:00:00
ENG-Premier League,1819,West Ham,2019-05-12 Watford-West Ham,2019-05-12,Matchweek 38,Sun,Away,W,4,1,Watford,30,20,1,3,2,4,0,6,2,0,1,2,1,0,15:00:00
ENG-Premier League,1819,Wolves,2018-08-11 Wolves-Everton,2018-08-11,Matchweek 1,Sat,Home,D,2,2,Everton,20,17,0,2,0,1,0,3,2,0,0,0,1,0,17:30:00
ENG-Premier League,1819,Wolves,2018-08-18 Leicester City-Wolves,2018-08-18,Matchweek 2,Sat,Away,L,0,2,Leicester City,20,17,0,3,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-08-25 Wolves-Manchester City,2018-08-25,Matchweek 3,Sat,Home,D,1,1,Manchester City,21,16,2,3,0,0,0,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Wolves,2018-09-01 West Ham-Wolves,2018-09-01,Matchweek 4,Sat,Away,W,1,0,West Ham,26,20,1,2,1,1,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-09-16 Wolves-Burnley,2018-09-16,Matchweek 5,Sun,Home,W,1,0,Burnley,49,39,3,2,5,0,0,2,2,0,0,0,0,0,13:30:00
ENG-Premier League,1819,Wolves,2018-09-22 Manchester Utd-Wolves,2018-09-22,Matchweek 6,Sat,Away,D,1,1,Manchester Utd,20,12,2,3,1,0,2,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-09-29 Wolves-Southampton,2018-09-29,Matchweek 7,Sat,Home,W,2,0,Southampton,24,14,3,3,1,3,0,3,2,0,1,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-10-06 Crystal Palace-Wolves,2018-10-06,Matchweek 8,Sat,Away,W,1,0,Crystal Palace,10,10,0,0,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-10-20 Wolves-Watford,2018-10-20,Matchweek 9,Sat,Home,L,0,2,Watford,19,13,2,1,0,2,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-10-27 Brighton-Wolves,2018-10-27,Matchweek 10,Sat,Away,L,0,1,Brighton,43,30,3,3,6,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-11-03 Wolves-Tottenham,2018-11-03,Matchweek 11,Sat,Home,L,2,3,Tottenham,29,21,1,3,1,2,1,4,2,0,0,0,2,0,19:45:00
ENG-Premier League,1819,Wolves,2018-11-11 Arsenal-Wolves,2018-11-11,Matchweek 12,Sun,Away,D,1,1,Arsenal,21,15,1,2,1,0,2,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,1819,Wolves,2018-11-25 Wolves-Huddersfield,2018-11-25,Matchweek 13,Sun,Home,L,0,2,Huddersfield,18,14,1,0,1,2,0,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,1819,Wolves,2018-11-30 Cardiff City-Wolves,2018-11-30,Matchweek 14,Fri,Away,L,1,2,Cardiff City,28,25,1,0,2,0,0,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,1819,Wolves,2018-12-05 Wolves-Chelsea,2018-12-05,Matchweek 15,Wed,Home,W,2,1,Chelsea,10,5,3,1,0,1,0,4,3,0,1,0,0,0,19:45:00
ENG-Premier League,1819,Wolves,2018-12-09 Newcastle Utd-Wolves,2018-12-09,Matchweek 16,Sun,Away,W,2,1,Newcastle Utd,24,15,3,1,2,3,0,3,2,0,0,1,0,0,16:00:00
ENG-Premier League,1819,Wolves,2018-12-15 Wolves-Bournemouth,2018-12-15,Matchweek 17,Sat,Home,W,2,0,Bournemouth,17,15,0,1,1,0,0,3,2,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Wolves,2018-12-21 Wolves-Liverpool,2018-12-21,Matchweek 18,Fri,Home,L,0,2,Liverpool,21,18,0,1,0,0,2,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Wolves,2018-12-26 Fulham-Wolves,2018-12-26,Matchweek 19,Wed,Away,D,1,1,Fulham,23,21,0,1,0,0,1,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Wolves,2018-12-29 Tottenham-Wolves,2018-12-29,Matchweek 20,Sat,Away,W,3,1,Tottenham,22,14,3,3,1,1,0,6,5,1,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-01-02 Wolves-Crystal Palace,2019-01-02,Matchweek 21,Wed,Home,L,0,2,Crystal Palace,13,10,1,0,1,1,0,0,0,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Wolves,2019-01-14 Manchester City-Wolves,2019-01-14,Matchweek 22,Mon,Away,L,0,3,Manchester City,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Wolves,2019-01-19 Wolves-Leicester City,2019-01-19,Matchweek 23,Sat,Home,W,4,3,Leicester City,23,20,2,0,0,1,0,7,6,1,0,0,0,0,12:30:00
ENG-Premier League,1819,Wolves,2019-01-29 Wolves-West Ham,2019-01-29,Matchweek 24,Tue,Home,W,3,0,West Ham,34,22,5,1,3,3,0,6,2,2,0,1,1,0,19:45:00
ENG-Premier League,1819,Wolves,2019-02-02 Everton-Wolves,2019-02-02,Matchweek 25,Sat,Away,W,3,1,Everton,12,6,1,2,1,2,0,5,0,1,1,1,2,0,15:00:00
ENG-Premier League,1819,Wolves,2019-02-11 Wolves-Newcastle Utd,2019-02-11,Matchweek 26,Mon,Home,D,1,1,Newcastle Utd,33,24,3,1,5,0,0,2,1,0,0,1,0,0,20:00:00
ENG-Premier League,1819,Wolves,2019-02-23 Bournemouth-Wolves,2019-02-23,Matchweek 27,Sat,Away,D,1,1,Bournemouth,20,15,2,1,1,1,0,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,1819,Wolves,2019-02-26 Huddersfield-Wolves,2019-02-26,Matchweek 28,Tue,Away,L,0,1,Huddersfield,14,10,2,1,0,1,0,0,0,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Wolves,2019-03-02 Wolves-Cardiff City,2019-03-02,Matchweek 29,Sat,Home,W,2,0,Cardiff City,24,16,3,2,3,0,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-03-10 Chelsea-Wolves,2019-03-10,Matchweek 30,Sun,Away,D,1,1,Chelsea,4,2,1,0,0,1,0,2,2,0,0,0,0,0,14:05:00
ENG-Premier League,1819,Wolves,2019-03-30 Burnley-Wolves,2019-03-30,Matchweek 32,Sat,Away,L,0,2,Burnley,16,15,0,1,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-04-02 Wolves-Manchester Utd,2019-04-02,Matchweek 33,Tue,Home,W,2,1,Manchester Utd,17,13,1,1,0,2,0,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Wolves,2019-04-13 Southampton-Wolves,2019-04-13,Matchweek 34,Sat,Away,L,1,3,Southampton,28,16,4,2,3,2,1,2,1,1,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-04-20 Wolves-Brighton,2019-04-20,Matchweek 35,Sat,Home,D,0,0,Brighton,40,29,3,1,5,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-04-24 Wolves-Arsenal,2019-04-24,Matchweek 31,Wed,Home,W,3,1,Arsenal,21,12,4,2,1,2,0,5,3,0,1,0,1,0,19:45:00
ENG-Premier League,1819,Wolves,2019-04-27 Watford-Wolves,2019-04-27,Matchweek 36,Sat,Away,W,2,1,Watford,20,13,3,2,0,1,1,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-05-04 Wolves-Fulham,2019-05-04,Matchweek 37,Sat,Home,W,1,0,Fulham,30,19,3,1,2,4,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Wolves,2019-05-12 Liverpool-Wolves,2019-05-12,Matchweek 38,Sun,Away,L,0,2,Liverpool,13,12,1,0,0,0,0,0,0,0,0,0,0,0,15:00:00
