,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,1920,Norwich City,2019-12-14 Leicester City-Norwich City,2019-12-14,Matchweek 17,Sat,Away,D,1,1,Leicester City,443,390,52,10,2,5,13,24,4,2,2,0,343,1,9,15:00:00
ENG-Premier League,1920,Norwich City,2019-12-21 Norwich City-Wolves,2019-12-21,Matchweek 18,Sat,Home,L,1,2,Wolves,490,444,43,15,3,3,10,18,3,2,1,0,387,3,10,15:00:00
ENG-Premier League,1920,Norwich City,2019-12-26 Aston Villa-Norwich City,2019-12-26,Matchweek 19,Thu,Away,L,0,1,Aston Villa,554,502,52,15,2,5,23,19,8,3,5,0,455,0,10,15:00:00
ENG-Premier League,1920,Norwich City,2019-12-28 Norwich City-Tottenham,2019-12-28,Matchweek 20,Sat,Home,D,2,2,Tottenham,430,379,48,13,2,0,10,21,4,3,1,0,300,3,11,17:30:00
ENG-Premier League,1920,Norwich City,2020-01-01 Norwich City-Crystal Palace,2020-01-01,Matchweek 21,Wed,Home,D,1,1,Crystal Palace,400,359,39,9,0,3,13,21,2,1,1,0,314,2,3,17:30:00
ENG-Premier League,1920,Norwich City,2020-01-11 Manchester Utd-Norwich City,2020-01-11,Matchweek 22,Sat,Away,L,0,4,Manchester Utd,468,419,49,19,2,4,8,16,2,0,2,0,368,0,14,15:00:00
ENG-Premier League,1920,Norwich City,2020-01-18 Norwich City-Bournemouth,2020-01-18,Matchweek 23,Sat,Home,W,1,0,Bournemouth,673,631,42,11,4,2,12,22,4,3,1,0,560,0,11,15:00:00
ENG-Premier League,1920,Norwich City,2020-01-22 Tottenham-Norwich City,2020-01-22,Matchweek 24,Wed,Away,L,1,2,Tottenham,511,465,46,12,2,4,10,18,3,1,2,0,403,0,11,19:30:00
ENG-Premier League,1920,Norwich City,2020-02-01 Newcastle Utd-Norwich City,2020-02-01,Matchweek 25,Sat,Away,D,0,0,Newcastle Utd,530,483,47,13,2,2,25,14,12,4,7,0,418,0,7,15:00:00
ENG-Premier League,1920,Norwich City,2020-02-15 Norwich City-Liverpool,2020-02-15,Matchweek 26,Sat,Home,L,0,1,Liverpool,400,358,41,11,2,1,3,18,2,0,2,0,293,1,15,17:30:00
ENG-Premier League,1920,Norwich City,2020-02-23 Wolves-Norwich City,2020-02-23,Matchweek 27,Sun,Away,L,0,3,Wolves,627,577,50,12,0,4,8,27,1,0,1,0,529,0,13,14:00:00
ENG-Premier League,1920,Norwich City,2020-02-28 Norwich City-Leicester City,2020-02-28,Matchweek 28,Fri,Home,W,1,0,Leicester City,389,333,54,14,2,7,16,20,6,1,3,0,288,2,8,20:00:00
ENG-Premier League,1920,Norwich City,2020-03-07 Sheffield Utd-Norwich City,2020-03-07,Matchweek 29,Sat,Away,L,0,1,Sheffield Utd,585,525,57,13,1,0,22,32,5,4,1,0,465,3,11,15:00:00
ENG-Premier League,1920,Norwich City,2020-06-19 Norwich City-Southampton,2020-06-19,Matchweek 30,Fri,Home,L,0,3,Southampton,451,390,58,16,0,4,15,19,9,1,8,0,312,3,12,18:00:00
ENG-Premier League,1920,Norwich City,2020-06-24 Norwich City-Everton,2020-06-24,Matchweek 31,Wed,Home,L,0,1,Everton,479,428,50,13,0,5,19,24,6,2,4,0,371,1,4,18:00:00
ENG-Premier League,1920,Norwich City,2020-07-01 Arsenal-Norwich City,2020-07-01,Matchweek 32,Wed,Away,L,0,4,Arsenal,477,431,44,9,0,3,5,18,2,1,1,0,377,2,9,18:00:00
ENG-Premier League,1920,Norwich City,2020-07-04 Norwich City-Brighton,2020-07-04,Matchweek 33,Sat,Home,L,0,1,Brighton,641,585,52,13,1,10,17,31,0,0,0,0,540,4,12,12:30:00
ENG-Premier League,1920,Norwich City,2020-07-07 Watford-Norwich City,2020-07-07,Matchweek 34,Tue,Away,L,1,2,Watford,538,498,40,10,2,2,13,16,3,3,0,0,440,0,9,18:00:00
ENG-Premier League,1920,Norwich City,2020-07-11 Norwich City-West Ham,2020-07-11,Matchweek 35,Sat,Home,L,0,4,West Ham,573,531,41,7,0,8,11,16,1,1,0,0,491,1,9,12:30:00
ENG-Premier League,1920,Norwich City,2020-07-14 Chelsea-Norwich City,2020-07-14,Matchweek 36,Tue,Away,L,0,1,Chelsea,401,357,43,10,0,2,8,14,1,0,1,0,305,1,8,20:15:00
ENG-Premier League,1920,Norwich City,2020-07-18 Norwich City-Burnley,2020-07-18,Matchweek 37,Sat,Home,L,0,2,Burnley,386,332,53,16,0,1,11,12,6,4,1,1,290,1,9,17:30:00
ENG-Premier League,1920,Norwich City,2020-07-26 Manchester City-Norwich City,2020-07-26,Matchweek 38,Sun,Away,L,0,5,Manchester City,292,241,49,7,2,1,3,13,0,0,0,0,209,2,7,16:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-10 Bournemouth-Sheffield Utd,2019-08-10,Matchweek 1,Sat,Away,D,1,1,Bournemouth,476,423,52,11,3,1,18,27,4,3,0,0,362,1,7,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-18 Sheffield Utd-Crystal Palace,2019-08-18,Matchweek 2,Sun,Home,W,1,0,Crystal Palace,411,357,54,12,0,7,21,31,8,5,0,0,308,0,10,14:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-24 Sheffield Utd-Leicester City,2019-08-24,Matchweek 3,Sat,Home,L,1,2,Leicester City,486,425,60,10,1,8,32,31,7,7,0,0,352,1,14,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-31 Chelsea-Sheffield Utd,2019-08-31,Matchweek 4,Sat,Away,D,2,2,Chelsea,465,427,38,8,1,7,14,18,4,2,0,2,360,0,8,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-09-14 Sheffield Utd-Southampton,2019-09-14,Matchweek 5,Sat,Home,L,0,1,Southampton,486,429,54,7,0,4,33,27,12,9,0,2,345,3,13,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-09-21 Everton-Sheffield Utd,2019-09-21,Matchweek 6,Sat,Away,W,2,0,Everton,267,216,50,10,1,1,13,22,3,1,0,2,163,1,10,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-09-28 Sheffield Utd-Liverpool,2019-09-28,Matchweek 7,Sat,Home,L,0,1,Liverpool,334,285,49,5,2,5,17,24,6,3,0,2,220,0,10,12:30:00
ENG-Premier League,1920,Sheffield Utd,2019-10-05 Watford-Sheffield Utd,2019-10-05,Matchweek 8,Sat,Away,D,0,0,Watford,613,564,46,9,0,15,30,23,7,4,0,3,487,3,5,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-10-21 Sheffield Utd-Arsenal,2019-10-21,Matchweek 9,Mon,Home,W,1,0,Arsenal,334,280,53,13,0,1,19,27,7,3,2,0,233,1,6,20:00:00
ENG-Premier League,1920,Sheffield Utd,2019-10-26 West Ham-Sheffield Utd,2019-10-26,Matchweek 10,Sat,Away,D,1,1,West Ham,398,350,44,11,0,7,15,20,4,2,0,0,285,4,7,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-11-02 Sheffield Utd-Burnley,2019-11-02,Matchweek 11,Sat,Home,W,3,0,Burnley,432,383,48,12,2,2,23,21,7,4,0,2,291,1,7,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-11-09 Tottenham-Sheffield Utd,2019-11-09,Matchweek 12,Sat,Away,D,1,1,Tottenham,423,372,45,7,0,5,15,21,4,3,1,0,308,6,8,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-11-24 Sheffield Utd-Manchester Utd,2019-11-24,Matchweek 13,Sun,Home,D,3,3,Manchester Utd,438,387,48,11,0,4,28,22,6,3,0,2,298,3,15,16:30:00
ENG-Premier League,1920,Sheffield Utd,2019-12-01 Wolves-Sheffield Utd,2019-12-01,Matchweek 14,Sun,Away,D,1,1,Wolves,405,359,43,13,1,4,18,21,2,2,0,0,295,3,4,14:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-05 Sheffield Utd-Newcastle Utd,2019-12-05,Matchweek 15,Thu,Home,L,0,2,Newcastle Utd,760,706,51,7,1,15,45,30,8,6,0,1,623,3,13,19:30:00
ENG-Premier League,1920,Sheffield Utd,2019-12-08 Norwich City-Sheffield Utd,2019-12-08,Matchweek 16,Sun,Away,W,2,1,Norwich City,467,424,41,7,0,5,16,26,1,1,0,0,319,2,7,14:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-14 Sheffield Utd-Aston Villa,2019-12-14,Matchweek 17,Sat,Home,W,2,0,Aston Villa,577,524,50,9,0,10,30,29,3,3,0,0,426,3,10,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-21 Brighton-Sheffield Utd,2019-12-21,Matchweek 18,Sat,Away,W,1,0,Brighton,326,279,44,8,0,3,9,19,3,2,0,0,205,3,9,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-26 Sheffield Utd-Watford,2019-12-26,Matchweek 19,Thu,Home,D,1,1,Watford,579,528,47,8,0,12,31,24,9,9,0,0,428,4,13,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-29 Manchester City-Sheffield Utd,2019-12-29,Matchweek 20,Sun,Away,L,0,2,Manchester City,349,308,36,6,1,2,16,14,5,4,0,0,250,5,10,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-02 Liverpool-Sheffield Utd,2020-01-02,Matchweek 21,Thu,Away,L,0,2,Liverpool,355,319,33,6,1,7,10,14,4,3,0,0,255,3,2,20:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-10 Sheffield Utd-West Ham,2020-01-10,Matchweek 22,Fri,Home,W,1,0,West Ham,491,446,42,7,0,3,25,22,7,5,0,1,335,3,5,20:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-18 Arsenal-Sheffield Utd,2020-01-18,Matchweek 23,Sat,Away,D,1,1,Arsenal,396,348,48,12,0,1,24,18,5,4,0,1,271,0,12,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-21 Sheffield Utd-Manchester City,2020-01-21,Matchweek 24,Tue,Home,L,0,1,Manchester City,331,273,54,14,0,1,21,20,5,5,0,0,207,4,8,19:30:00
ENG-Premier League,1920,Sheffield Utd,2020-02-01 Crystal Palace-Sheffield Utd,2020-02-01,Matchweek 25,Sat,Away,W,1,0,Crystal Palace,373,333,40,9,0,5,16,17,5,4,0,0,257,0,8,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-02-09 Sheffield Utd-Bournemouth,2020-02-09,Matchweek 26,Sun,Home,W,2,1,Bournemouth,527,460,67,8,0,5,36,40,8,7,0,0,364,0,13,14:00:00
ENG-Premier League,1920,Sheffield Utd,2020-02-22 Sheffield Utd-Brighton,2020-02-22,Matchweek 27,Sat,Home,D,1,1,Brighton,632,562,67,8,0,12,50,41,12,10,0,0,471,3,19,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-03-07 Sheffield Utd-Norwich City,2020-03-07,Matchweek 29,Sat,Home,W,1,0,Norwich City,420,364,55,11,0,7,34,24,10,8,0,0,295,1,5,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-06-17 Aston Villa-Sheffield Utd,2020-06-17,Matchweek 28,Wed,Away,D,0,0,Aston Villa,528,480,48,12,0,4,20,21,4,1,3,0,412,0,10,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-06-21 Newcastle Utd-Sheffield Utd,2020-06-21,Matchweek 30,Sun,Away,L,0,3,Newcastle Utd,559,516,42,11,0,5,22,20,4,3,0,0,452,1,12,14:00:00
ENG-Premier League,1920,Sheffield Utd,2020-06-24 Manchester Utd-Sheffield Utd,2020-06-24,Matchweek 31,Wed,Away,L,0,3,Manchester Utd,365,331,32,11,0,5,17,6,5,5,0,0,288,2,3,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-02 Sheffield Utd-Tottenham,2020-07-02,Matchweek 32,Thu,Home,W,3,1,Tottenham,344,300,42,14,0,4,9,19,1,1,0,0,225,2,5,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-05 Burnley-Sheffield Utd,2020-07-05,Matchweek 33,Sun,Away,D,1,1,Burnley,502,446,55,10,0,5,31,24,9,4,4,0,343,1,17,12:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-08 Sheffield Utd-Wolves,2020-07-08,Matchweek 34,Wed,Home,W,1,0,Wolves,456,400,53,6,0,3,36,33,6,3,3,0,309,3,12,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-11 Sheffield Utd-Chelsea,2020-07-11,Matchweek 35,Sat,Home,W,3,0,Chelsea,282,244,37,6,0,2,12,18,4,1,2,0,174,1,2,17:30:00
ENG-Premier League,1920,Sheffield Utd,2020-07-16 Leicester City-Sheffield Utd,2020-07-16,Matchweek 36,Thu,Away,L,0,2,Leicester City,452,392,56,14,0,9,17,29,5,5,0,0,331,4,6,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-20 Sheffield Utd-Everton,2020-07-20,Matchweek 37,Mon,Home,L,0,1,Everton,532,470,61,21,0,8,32,30,7,4,3,0,401,1,10,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-26 Southampton-Sheffield Utd,2020-07-26,Matchweek 38,Sun,Away,L,1,3,Southampton,287,252,33,11,1,2,11,9,1,1,0,0,177,2,6,16:00:00
ENG-Premier League,1920,Southampton,2019-08-10 Burnley-Southampton,2019-08-10,Matchweek 1,Sat,Away,L,0,3,Burnley,439,372,66,10,0,5,10,34,7,3,3,0,273,1,12,15:00:00
ENG-Premier League,1920,Southampton,2019-08-17 Southampton-Liverpool,2019-08-17,Matchweek 2,Sat,Home,L,1,2,Liverpool,348,295,49,7,1,5,19,26,5,4,1,0,220,4,6,15:00:00
ENG-Premier League,1920,Southampton,2019-08-24 Brighton-Southampton,2019-08-24,Matchweek 3,Sat,Away,W,2,0,Brighton,429,383,46,8,1,5,7,22,5,4,1,0,318,0,4,15:00:00
ENG-Premier League,1920,Southampton,2019-08-31 Southampton-Manchester Utd,2019-08-31,Matchweek 4,Sat,Home,D,1,1,Manchester Utd,420,376,44,8,0,2,19,22,2,1,1,0,300,0,8,12:30:00
ENG-Premier League,1920,Southampton,2019-09-14 Sheffield Utd-Southampton,2019-09-14,Matchweek 5,Sat,Away,W,1,0,Sheffield Utd,515,461,53,13,1,0,20,23,6,1,4,1,385,1,10,15:00:00
ENG-Premier League,1920,Southampton,2019-09-20 Southampton-Bournemouth,2019-09-20,Matchweek 6,Fri,Home,L,1,3,Bournemouth,616,556,59,10,0,3,24,35,4,2,2,0,465,1,9,20:00:00
ENG-Premier League,1920,Southampton,2019-09-28 Tottenham-Southampton,2019-09-28,Matchweek 7,Sat,Away,L,1,2,Tottenham,569,525,43,5,0,5,25,23,6,3,1,1,473,1,9,15:00:00
ENG-Premier League,1920,Southampton,2019-10-06 Southampton-Chelsea,2019-10-06,Matchweek 8,Sun,Home,L,1,4,Chelsea,435,386,48,14,1,1,11,21,3,1,1,0,293,1,11,14:00:00
ENG-Premier League,1920,Southampton,2019-10-19 Wolves-Southampton,2019-10-19,Matchweek 9,Sat,Away,D,1,1,Wolves,418,378,38,10,1,1,9,18,3,2,1,0,307,2,6,15:00:00
ENG-Premier League,1920,Southampton,2019-10-25 Southampton-Leicester City,2019-10-25,Matchweek 10,Fri,Home,L,0,9,Leicester City,303,251,51,11,0,4,7,23,2,0,2,0,186,1,10,20:00:00
ENG-Premier League,1920,Southampton,2019-11-02 Manchester City-Southampton,2019-11-02,Matchweek 11,Sat,Away,L,1,2,Manchester City,243,200,43,14,1,3,4,13,0,0,0,0,150,0,5,15:00:00
ENG-Premier League,1920,Southampton,2019-11-09 Southampton-Everton,2019-11-09,Matchweek 12,Sat,Home,L,1,2,Everton,386,331,53,11,0,2,11,22,5,2,3,0,265,2,6,15:00:00
ENG-Premier League,1920,Southampton,2019-11-23 Arsenal-Southampton,2019-11-23,Matchweek 13,Sat,Away,D,2,2,Arsenal,354,305,48,14,0,3,13,20,8,4,3,0,258,1,9,15:00:00
ENG-Premier League,1920,Southampton,2019-11-30 Southampton-Watford,2019-11-30,Matchweek 14,Sat,Home,W,2,1,Watford,618,552,64,12,0,2,25,41,6,4,2,0,479,2,10,17:30:00
ENG-Premier League,1920,Southampton,2019-12-04 Southampton-Norwich City,2019-12-04,Matchweek 15,Wed,Home,W,2,1,Norwich City,421,367,51,8,0,3,21,30,6,2,4,0,281,3,5,19:30:00
ENG-Premier League,1920,Southampton,2019-12-08 Newcastle Utd-Southampton,2019-12-08,Matchweek 16,Sun,Away,L,1,2,Newcastle Utd,463,408,54,9,0,3,25,25,12,5,6,0,325,1,6,14:00:00
ENG-Premier League,1920,Southampton,2019-12-14 Southampton-West Ham,2019-12-14,Matchweek 17,Sat,Home,L,0,1,West Ham,534,478,52,14,2,1,26,27,5,5,0,0,376,4,9,17:30:00
ENG-Premier League,1920,Southampton,2019-12-21 Aston Villa-Southampton,2019-12-21,Matchweek 18,Sat,Away,W,3,1,Aston Villa,388,334,51,15,1,6,22,21,5,2,2,0,257,3,6,15:00:00
ENG-Premier League,1920,Southampton,2019-12-26 Chelsea-Southampton,2019-12-26,Matchweek 19,Thu,Away,W,2,0,Chelsea,395,352,41,11,1,3,8,21,1,1,0,0,247,2,7,15:00:00
ENG-Premier League,1920,Southampton,2019-12-28 Southampton-Crystal Palace,2019-12-28,Matchweek 20,Sat,Home,D,1,1,Crystal Palace,536,487,47,8,1,6,38,21,12,7,5,0,409,2,10,15:00:00
ENG-Premier League,1920,Southampton,2020-01-01 Southampton-Tottenham,2020-01-01,Matchweek 21,Wed,Home,W,1,0,Tottenham,391,340,50,11,4,1,19,27,6,4,1,0,246,1,7,15:00:00
ENG-Premier League,1920,Southampton,2020-01-11 Leicester City-Southampton,2020-01-11,Matchweek 22,Sat,Away,W,2,1,Leicester City,374,315,57,11,1,5,17,34,4,2,1,1,213,2,11,15:00:00
ENG-Premier League,1920,Southampton,2020-01-18 Southampton-Wolves,2020-01-18,Matchweek 23,Sat,Home,L,2,3,Wolves,462,401,59,14,0,3,24,32,1,1,0,0,317,2,5,15:00:00
ENG-Premier League,1920,Southampton,2020-01-21 Crystal Palace-Southampton,2020-01-21,Matchweek 24,Tue,Away,W,2,0,Crystal Palace,508,443,64,14,1,6,19,33,8,2,5,1,350,1,10,19:30:00
ENG-Premier League,1920,Southampton,2020-02-01 Liverpool-Southampton,2020-02-01,Matchweek 25,Sat,Away,L,0,4,Liverpool,363,313,45,11,2,2,19,14,11,3,7,0,227,5,8,15:00:00
ENG-Premier League,1920,Southampton,2020-02-15 Southampton-Burnley,2020-02-15,Matchweek 26,Sat,Home,L,1,2,Burnley,590,519,70,14,0,4,26,42,4,3,1,0,431,1,9,12:30:00
ENG-Premier League,1920,Southampton,2020-02-22 Southampton-Aston Villa,2020-02-22,Matchweek 27,Sat,Home,W,2,0,Aston Villa,389,331,58,18,1,4,19,26,9,0,7,0,262,0,6,15:00:00
ENG-Premier League,1920,Southampton,2020-02-29 West Ham-Southampton,2020-02-29,Matchweek 28,Sat,Away,L,1,3,West Ham,580,524,55,8,0,3,29,25,9,5,3,1,423,1,17,15:00:00
ENG-Premier League,1920,Southampton,2020-03-07 Southampton-Newcastle Utd,2020-03-07,Matchweek 29,Sat,Home,L,0,1,Newcastle Utd,344,289,55,17,1,0,21,24,5,4,1,0,227,0,6,15:00:00
ENG-Premier League,1920,Southampton,2020-06-19 Norwich City-Southampton,2020-06-19,Matchweek 30,Fri,Away,W,3,0,Norwich City,379,328,50,10,1,2,18,27,7,4,3,0,255,1,11,18:00:00
ENG-Premier League,1920,Southampton,2020-06-25 Southampton-Arsenal,2020-06-25,Matchweek 31,Thu,Home,L,0,2,Arsenal,488,432,54,15,0,3,19,29,4,2,2,0,376,2,11,18:00:00
ENG-Premier League,1920,Southampton,2020-06-28 Watford-Southampton,2020-06-28,Matchweek 32,Sun,Away,W,3,1,Watford,499,444,54,15,1,6,8,29,3,1,1,0,358,1,9,16:30:00
ENG-Premier League,1920,Southampton,2020-07-05 Southampton-Manchester City,2020-07-05,Matchweek 33,Sun,Home,W,1,0,Manchester City,319,282,34,9,1,1,5,11,2,0,2,0,221,3,3,19:00:00
ENG-Premier League,1920,Southampton,2020-07-09 Everton-Southampton,2020-07-09,Matchweek 34,Thu,Away,D,1,1,Everton,561,518,41,13,1,6,23,14,5,4,1,0,443,2,12,18:00:00
ENG-Premier League,1920,Southampton,2020-07-13 Manchester Utd-Southampton,2020-07-13,Matchweek 35,Mon,Away,D,2,2,Manchester Utd,551,499,52,15,1,3,20,20,6,3,3,0,432,0,13,20:00:00
ENG-Premier League,1920,Southampton,2020-07-16 Southampton-Brighton,2020-07-16,Matchweek 36,Thu,Home,D,1,1,Brighton,649,594,54,11,0,13,20,27,8,3,4,0,520,1,9,20:15:00
ENG-Premier League,1920,Southampton,2020-07-19 Bournemouth-Southampton,2020-07-19,Matchweek 37,Sun,Away,W,2,0,Bournemouth,451,399,51,13,1,4,13,24,6,4,2,0,306,1,18,14:00:00
ENG-Premier League,1920,Southampton,2020-07-26 Southampton-Sheffield Utd,2020-07-26,Matchweek 38,Sun,Home,W,3,1,Sheffield Utd,740,682,56,17,0,4,27,24,9,8,1,0,614,2,8,16:00:00
ENG-Premier League,1920,Tottenham,2019-08-10 Tottenham-Aston Villa,2019-08-10,Matchweek 1,Sat,Home,W,3,1,Aston Villa,651,603,47,7,3,2,38,22,14,7,5,0,556,1,14,17:30:00
ENG-Premier League,1920,Tottenham,2019-08-17 Manchester City-Tottenham,2019-08-17,Matchweek 2,Sat,Away,D,2,2,Manchester City,539,489,49,16,0,2,5,17,2,2,0,0,449,1,12,17:30:00
ENG-Premier League,1920,Tottenham,2019-08-25 Tottenham-Newcastle Utd,2019-08-25,Matchweek 3,Sun,Home,L,0,1,Newcastle Utd,828,783,44,9,2,6,36,23,6,3,0,1,724,1,13,16:30:00
ENG-Premier League,1920,Tottenham,2019-09-01 Arsenal-Tottenham,2019-09-01,Matchweek 4,Sun,Away,D,2,2,Arsenal,415,364,50,14,4,0,11,12,6,3,1,0,324,1,6,16:30:00
ENG-Premier League,1920,Tottenham,2019-09-14 Tottenham-Crystal Palace,2019-09-14,Matchweek 5,Sat,Home,W,4,0,Crystal Palace,690,652,37,10,1,4,18,22,4,2,2,0,598,1,3,15:00:00
ENG-Premier League,1920,Tottenham,2019-09-21 Leicester City-Tottenham,2019-09-21,Matchweek 6,Sat,Away,L,1,2,Leicester City,540,481,56,19,1,3,22,21,2,1,1,0,422,3,12,12:30:00
ENG-Premier League,1920,Tottenham,2019-09-28 Tottenham-Southampton,2019-09-28,Matchweek 7,Sat,Home,W,2,1,Southampton,404,352,51,17,1,2,9,18,6,2,2,0,310,1,7,15:00:00
ENG-Premier League,1920,Tottenham,2019-10-05 Brighton-Tottenham,2019-10-05,Matchweek 8,Sat,Away,L,0,3,Brighton,596,541,54,11,1,5,15,27,4,3,0,0,480,1,11,12:30:00
ENG-Premier League,1920,Tottenham,2019-10-19 Tottenham-Watford,2019-10-19,Matchweek 9,Sat,Home,D,1,1,Watford,762,701,56,9,1,4,40,30,11,7,2,0,629,5,6,15:00:00
ENG-Premier League,1920,Tottenham,2019-10-27 Liverpool-Tottenham,2019-10-27,Matchweek 10,Sun,Away,L,1,2,Liverpool,341,292,45,8,2,0,11,23,3,0,3,0,224,4,9,16:30:00
ENG-Premier League,1920,Tottenham,2019-11-03 Everton-Tottenham,2019-11-03,Matchweek 11,Sun,Away,D,1,1,Everton,490,431,57,9,3,3,7,33,2,0,1,0,384,2,8,16:30:00
ENG-Premier League,1920,Tottenham,2019-11-09 Tottenham-Sheffield Utd,2019-11-09,Matchweek 12,Sat,Home,D,1,1,Sheffield Utd,649,590,58,15,4,5,16,27,4,2,1,0,538,1,4,15:00:00
ENG-Premier League,1920,Tottenham,2019-11-23 West Ham-Tottenham,2019-11-23,Matchweek 13,Sat,Away,W,3,2,West Ham,503,454,43,14,0,1,13,12,7,3,2,0,396,6,12,12:30:00
ENG-Premier League,1920,Tottenham,2019-11-30 Tottenham-Bournemouth,2019-11-30,Matchweek 14,Sat,Home,W,3,2,Bournemouth,542,503,38,12,3,7,15,9,4,2,1,0,425,1,3,15:00:00
ENG-Premier League,1920,Tottenham,2019-12-04 Manchester Utd-Tottenham,2019-12-04,Matchweek 15,Wed,Away,L,1,2,Manchester Utd,552,502,49,9,2,1,24,28,3,2,1,0,422,1,12,19:30:00
ENG-Premier League,1920,Tottenham,2019-12-07 Tottenham-Burnley,2019-12-07,Matchweek 16,Sat,Home,W,5,0,Burnley,500,466,33,10,5,4,7,14,1,1,0,0,384,1,4,15:00:00
ENG-Premier League,1920,Tottenham,2019-12-15 Wolves-Tottenham,2019-12-15,Matchweek 17,Sun,Away,W,2,1,Wolves,406,363,42,14,2,3,10,17,2,0,1,0,287,1,4,14:00:00
ENG-Premier League,1920,Tottenham,2019-12-22 Tottenham-Chelsea,2019-12-22,Matchweek 18,Sun,Home,L,0,2,Chelsea,504,452,52,12,0,4,16,27,3,1,2,0,386,0,12,16:30:00
ENG-Premier League,1920,Tottenham,2019-12-26 Tottenham-Brighton,2019-12-26,Matchweek 19,Thu,Home,W,2,1,Brighton,539,486,48,7,1,1,16,21,9,3,2,0,416,5,15,12:30:00
ENG-Premier League,1920,Tottenham,2019-12-28 Norwich City-Tottenham,2019-12-28,Matchweek 20,Sat,Away,D,2,2,Norwich City,606,555,48,13,2,3,21,22,6,3,1,0,476,3,14,17:30:00
ENG-Premier League,1920,Tottenham,2020-01-01 Southampton-Tottenham,2020-01-01,Matchweek 21,Wed,Away,L,0,1,Southampton,558,488,67,20,6,3,24,31,9,4,4,0,401,3,8,15:00:00
ENG-Premier League,1920,Tottenham,2020-01-11 Tottenham-Liverpool,2020-01-11,Matchweek 22,Sat,Home,L,0,1,Liverpool,417,379,36,10,5,3,10,13,4,2,2,0,322,2,2,17:30:00
ENG-Premier League,1920,Tottenham,2020-01-18 Watford-Tottenham,2020-01-18,Matchweek 23,Sat,Away,D,0,0,Watford,538,487,48,15,1,1,13,17,3,3,0,0,435,3,5,12:30:00
ENG-Premier League,1920,Tottenham,2020-01-22 Tottenham-Norwich City,2020-01-22,Matchweek 24,Wed,Home,W,2,1,Norwich City,526,474,51,6,3,4,17,25,7,6,0,0,415,1,14,19:30:00
ENG-Premier League,1920,Tottenham,2020-02-02 Tottenham-Manchester City,2020-02-02,Matchweek 25,Sun,Home,W,2,0,Manchester City,370,333,35,14,1,1,6,11,2,1,0,0,275,2,6,16:30:00
ENG-Premier League,1920,Tottenham,2020-02-16 Aston Villa-Tottenham,2020-02-16,Matchweek 26,Sun,Away,W,3,2,Aston Villa,425,379,45,10,7,1,15,19,7,4,3,0,315,1,12,14:00:00
ENG-Premier League,1920,Tottenham,2020-02-22 Chelsea-Tottenham,2020-02-22,Matchweek 27,Sat,Away,L,1,2,Chelsea,621,560,61,14,2,1,14,30,5,3,2,0,500,0,16,12:30:00
ENG-Premier League,1920,Tottenham,2020-03-01 Tottenham-Wolves,2020-03-01,Matchweek 28,Sun,Home,L,2,3,Wolves,668,614,54,14,1,3,22,23,4,1,1,0,556,0,7,14:00:00
ENG-Premier League,1920,Tottenham,2020-03-07 Burnley-Tottenham,2020-03-07,Matchweek 29,Sat,Away,D,1,1,Burnley,525,473,52,17,0,4,20,19,5,2,2,0,380,0,6,17:30:00
ENG-Premier League,1920,Tottenham,2020-06-19 Tottenham-Manchester Utd,2020-06-19,Matchweek 30,Fri,Home,D,1,1,Manchester Utd,408,348,59,19,0,2,16,24,7,5,2,0,295,1,10,20:15:00
